Id,IsDeleted,Name,External_Id__c,CreatedDate,LastModifiedDate,SystemModstamp,OrderApi__Invoice__c,OrderApi__Activation_Date__c,OrderApi__Adjustment_Reason__c,OrderApi__Auto_Calculate_Activation_Date__c,OrderApi__Business_Group__c,OrderApi__Calculate_Shipping_Details__c,OrderApi__Credit_Memo__c,OrderApi__Deferred_Revenue_Adjustment__c,OrderApi__End_Date__c,OrderApi__GL_Account__c,OrderApi__Is_Adjustment__c,OrderApi__Is_Posted__c,OrderApi__Is_Renewal__c,OrderApi__Is_Shipping_Rate__c,OrderApi__Is_Tax__c,OrderApi__Item_Class__c,OrderApi__Item__c,OrderApi__Line_Description__c,OrderApi__List_Price__c,OrderApi__Parent_Sales_Order_Line__c,OrderApi__Posted_Date__c,OrderApi__Price_Override__c,OrderApi__Price_Rule__c,OrderApi__Quantity__c,OrderApi__Sale_Price__c,OrderApi__Sales_Order_Line__c,OrderApi__Shipping_City__c,OrderApi__Shipping_Contact__c,OrderApi__Shipping_Country__c,OrderApi__Shipping_Postal_Code__c,OrderApi__Shipping_State__c,OrderApi__Shipping_Street__c,OrderApi__Subscription_Plan__c,OrderApi__Subscription__c,OrderApi__Subtotal__c,OrderApi__Tax_Override__c,OrderApi__Tax_Percent__c,OrderApi__Total__c,OrderApi__AR_Account__c,OrderApi__Adjustments__c,OrderApi__Amount_Paid__c,OrderApi__Amount_Refunded__c,OrderApi__Balance_Due__c,OrderApi__Contact__c,OrderApi__Credits_Applied__c,OrderApi__Invoice_Line__c,OrderApi__Is_Child_Line__c,OrderApi__Payment_Priority__c,OrderApi__Credit_Note__c,OrderApi__Tax_Amount__c,OrderApi__Total_with_Tax__c,OrderApi__Invoice__r.External_Id__c,OrderApi__Business_Group__r.Name,OrderApi__Credit_Memo__r.External_Id__c,OrderApi__GL_Account__r.Name,OrderApi__Item_Class__r.External_Id__c,OrderApi__Item__r.External_Id__c,OrderApi__Parent_Sales_Order_Line__r.External_Id__c,OrderApi__Price_Rule__r.External_Id__c,OrderApi__Sales_Order_Line__r.External_Id__c,OrderApi__Subscription_Plan__r.Name,OrderApi__Subscription__r.External_Id__c,OrderApi__AR_Account__r.Name,OrderApi__Contact__r.External_Id__c,OrderApi__Invoice_Line__r.External_Id__c,OrderApi__Credit_Note__r.External_Id__c
a114W00000LFqONQA1,false,0000001321,36,2020-08-28T02:16:22.000+0000,2020-09-28T06:37:24.000+0000,2020-09-28T06:37:24.000+0000,a124W00000LbEuAQAV,2016-10-10,,true,a0o4W00000MOvweQAD,true,,false,,a104W00000FuSwjQAF,false,false,false,false,false,a134W000008hIDDQA2,a154W000008mjppQAA,Cloud Stress Ball,1,,,true,,1,0,a1I4W00000H4K4TUAV,Los Alamos,David Tyler,United States,87544,New Mexico,,,,0,false,0,0,a104W00000FuSwjQAF,0,0,0,0,,0,,false,,,,,137,FON-International Association,,1000 - Cash,116,480,,,1799,,,1000 - Cash,,,
a114W00000LFqTGQA1,false,0000001630,37,2020-08-28T02:16:22.000+0000,2020-09-28T06:37:24.000+0000,2020-09-28T06:37:24.000+0000,a124W00000LbEvPQAV,,,true,a0o4W00000MOvweQAD,true,,false,,a104W00000FuSwjQAF,false,false,false,false,false,a134W000008hIDYQA2,a154W000008mjqMQAQ,Closing Keynote,0,,,false,,1,0,a1I4W00000H4K65UAF,Zurich,Linnie Simon,Switzerland,,,,,,0,false,0,0,a104W00000FuSwjQAF,0,0,0,0,,0,,false,,,,,282,FON-International Association,,1000 - Cash,95,472,,,659,,,1000 - Cash,,,
a114W00000LFqTHQA1,false,0000001631,38,2020-08-28T02:16:22.000+0000,2020-09-28T06:37:24.000+0000,2020-09-28T06:37:24.000+0000,a124W00000LbEvPQAV,,,true,a0o4W00000MOvweQAD,true,,false,,a104W00000FuSwjQAF,false,false,false,false,false,a134W000008hIDYQA2,a154W000008mjqLQAQ,Golf Tournament,175,,,false,,1,175,a1I4W00000H4K66UAF,Zurich,Linnie Simon,Switzerland,,,,,,175,false,0,175,a104W00000FuSwjQAF,0,0,0,175,,0,,false,,,,,282,FON-International Association,,1000 - Cash,95,473,,,660,,,1000 - Cash,,,
a114W00000LFqTIQA1,false,0000001632,39,2020-08-28T02:16:22.000+0000,2020-09-28T06:37:24.000+0000,2020-09-28T06:37:24.000+0000,a124W00000LbEvQQAV,,,true,a0o4W00000MOvweQAD,true,,false,,a104W00000FuSwjQAF,false,false,false,false,false,a134W000008hIDfQAM,a154W000008mjqYQAQ,Football Tailgate - Tailgate Ticket,20,,,false,,1,20,a1I4W00000H4K67UAF,Luzern,Daniel Fields,Switzerland,,,,,,20,false,0,20,a104W00000FuSwjQAF,0,0,0,20,,0,,false,,,,,307,FON-International Association,,1000 - Cash,96,324,,,1608,,,1000 - Cash,,,
a114W00000LFqTJQA1,false,0000001633,40,2020-08-28T02:16:22.000+0000,2020-09-28T06:37:24.000+0000,2020-09-28T06:37:24.000+0000,a124W00000LbEvRQAV,,,true,a0o4W00000MOvweQAD,true,,false,,a104W00000FuSwjQAF,false,false,false,false,false,a134W000008hIDbQAM,a154W000008mjqEQAQ,Homecoming - Homecoming Game Ticket,100,,,false,,1,100,a1I4W00000H4K68UAF,,Jacob Brown,,,,,,,100,false,0,100,a104W00000FuSwjQAF,0,0,0,100,,0,,false,,,,,308,FON-International Association,,1000 - Cash,111,323,,,1609,,,1000 - Cash,,,
a114W00000LFqTKQA1,false,0000001634,41,2020-08-28T02:16:22.000+0000,2020-09-28T06:37:24.000+0000,2020-09-28T06:37:24.000+0000,a124W00000LbEvSQAV,,,true,a0o4W00000MOvweQAD,true,,false,,a104W00000FuSwjQAF,false,false,false,false,false,,,2017 Annual Conference - VIP,0,,,false,,1,400,a1I4W00000H4K69UAF,Luzern,Cordelia Clarke,Switzerland,,,,,,400,false,0,400,a104W00000FuSwjQAF,0,0,0,400,,0,,false,,,,,309,FON-International Association,,1000 - Cash,,,,,1610,,,1000 - Cash,,,
a114W00000LFqTLQA1,false,0000001635,42,2020-08-28T02:16:22.000+0000,2020-09-28T06:37:24.000+0000,2020-09-28T06:37:24.000+0000,a124W00000LbEvSQAV,,,true,a0o4W00000MOvweQAD,true,,false,,a104W00000FuSwjQAF,false,false,false,false,false,,,Welcome Breakfast,0,,,false,,1,0,a1I4W00000H4K6AUAV,Luzern,Cordelia Clarke,Switzerland,,,,,,0,false,0,0,a104W00000FuSwjQAF,0,0,0,0,,0,,false,,,,,309,FON-International Association,,1000 - Cash,,,,,1611,,,1000 - Cash,,,
a114W00000LFqTMQA1,false,0000001636,43,2020-08-28T02:16:22.000+0000,2020-09-28T06:37:24.000+0000,2020-09-28T06:37:24.000+0000,a124W00000LbEvSQAV,,,true,a0o4W00000MOvweQAD,true,,false,,a104W00000FuSwjQAF,false,false,false,false,false,,,Session 3: Round Table,0,,,false,,1,0,a1I4W00000H4K6BUAV,Luzern,Cordelia Clarke,Switzerland,,,,,,0,false,0,0,a104W00000FuSwjQAF,0,0,0,0,,0,,false,,,,,309,FON-International Association,,1000 - Cash,,,,,1612,,,1000 - Cash,,,
a114W00000LFqTNQA1,false,0000001637,44,2020-08-28T02:16:22.000+0000,2020-09-28T06:37:24.000+0000,2020-09-28T06:37:24.000+0000,a124W00000LbEvSQAV,,,true,a0o4W00000MOvweQAD,true,,false,,a104W00000FuSwjQAF,false,false,false,false,false,,,Session 4b: How to Lead and Follow,0,,,false,,1,0,a1I4W00000H4K6CUAV,Luzern,Cordelia Clarke,Switzerland,,,,,,0,false,0,0,a104W00000FuSwjQAF,0,0,0,0,,0,,false,,,,,309,FON-International Association,,1000 - Cash,,,,,1613,,,1000 - Cash,,,
a114W00000LFqTOQA1,false,0000001638,45,2020-08-28T02:16:22.000+0000,2020-09-28T06:37:24.000+0000,2020-09-28T06:37:24.000+0000,a124W00000LbEvSQAV,,,true,a0o4W00000MOvweQAD,true,,false,,a104W00000FuSwjQAF,false,false,false,false,false,a134W000008hIDYQA2,a154W000008mjq8QAA,Session 4a: Building Successful Teams,0,,,false,,1,0,a1I4W00000H4K6DUAV,Luzern,Cordelia Clarke,Switzerland,,,,,,0,false,0,0,a104W00000FuSwjQAF,0,0,0,0,,0,,false,,,,,309,FON-International Association,,1000 - Cash,95,435,,,1614,,,1000 - Cash,,,
a114W00000LFqTPQA1,false,0000001639,46,2020-08-28T02:16:22.000+0000,2020-09-28T06:37:24.000+0000,2020-09-28T06:37:24.000+0000,a124W00000LbEvSQAV,,,true,a0o4W00000MOvweQAD,true,,false,,a104W00000FuSwjQAF,false,false,false,false,false,a134W000008hIDYQA2,a154W000008mjqFQAQ,Season 6: A Step Ahead: Anticipating Change,0,,,false,,1,0,a1I4W00000H4K6EUAV,Luzern,Cordelia Clarke,Switzerland,,,,,,0,false,0,0,a104W00000FuSwjQAF,0,0,0,0,,0,,false,,,,,309,FON-International Association,,1000 - Cash,95,439,,,1615,,,1000 - Cash,,,
a114W00000LFqTQQA1,false,0000001640,47,2020-08-28T02:16:22.000+0000,2020-09-28T06:37:24.000+0000,2020-09-28T06:37:24.000+0000,a124W00000LbEvSQAV,,,true,a0o4W00000MOvweQAD,true,,false,,a104W00000FuSwjQAF,false,false,false,false,false,a134W000008hIDYQA2,a154W000008mjqGQAQ,Season 7a: Maximizing ROI,0,,,false,,1,0,a1I4W00000H4K6FUAV,Luzern,Cordelia Clarke,Switzerland,,,,,,0,false,0,0,a104W00000FuSwjQAF,0,0,0,0,,0,,false,,,,,309,FON-International Association,,1000 - Cash,95,470,,,1616,,,1000 - Cash,,,
a114W00000LFqTRQA1,false,0000001641,48,2020-08-28T02:16:22.000+0000,2020-09-28T06:37:24.000+0000,2020-09-28T06:37:24.000+0000,a124W00000LbEvSQAV,,,true,a0o4W00000MOvweQAD,true,,false,,a104W00000FuSwjQAF,false,false,false,false,false,a134W000008hIDYQA2,a154W000008mjqCQAQ,Season 7b: Minimizing Conflict in High Stress Situations,0,,,false,,1,0,a1I4W00000H4K6GUAV,Luzern,Cordelia Clarke,Switzerland,,,,,,0,false,0,0,a104W00000FuSwjQAF,0,0,0,0,,0,,false,,,,,309,FON-International Association,,1000 - Cash,95,471,,,1617,,,1000 - Cash,,,
a114W00000LFqTSQA1,false,0000001642,49,2020-08-28T02:16:22.000+0000,2020-09-28T06:37:24.000+0000,2020-09-28T06:37:24.000+0000,a124W00000LbEvSQAV,,,true,a0o4W00000MOvweQAD,true,,false,,a104W00000FuSwjQAF,false,false,false,false,false,a134W000008hIDYQA2,a154W000008mjqMQAQ,Closing Keynote,0,,,false,,1,0,a1I4W00000H4K6HUAV,Luzern,Cordelia Clarke,Switzerland,,,,,,0,false,0,0,a104W00000FuSwjQAF,0,0,0,0,,0,,false,,,,,309,FON-International Association,,1000 - Cash,95,472,,,1618,,,1000 - Cash,,,
a114W00000LFqTTQA1,false,0000001643,50,2020-08-28T02:16:22.000+0000,2020-09-28T06:37:24.000+0000,2020-09-28T06:37:24.000+0000,a124W00000LbEvTQAV,,,true,a0o4W00000MOvweQAD,true,,false,,a104W00000FuSwjQAF,false,false,false,false,false,a134W000008hIDcQAM,a154W000008mjqWQAQ,Sponsor Registration 2014 Conference,150,,,false,,1,150,a1I4W00000H4K6IUAV,Bern,Marguerite Potter,Switzerland,,,,,,150,false,0,150,a104W00000FuSwjQAF,0,0,0,150,,0,,false,,,,,310,FON-International Association,,1000 - Cash,94,297,,,1619,,,1000 - Cash,,,
a114W00000LFqTUQA1,false,0000001644,51,2020-08-28T02:16:22.000+0000,2020-09-28T06:37:24.000+0000,2020-09-28T06:37:24.000+0000,a124W00000LbEvTQAV,,,true,a0o4W00000MOvweQAD,true,,false,,a104W00000FuSwjQAF,false,false,false,false,false,,,Session 2a: Creative Brainstorming Methods,0,,,false,,1,0,a1I4W00000H4K6JUAV,Bern,Marguerite Potter,Switzerland,,,,,,0,false,0,0,a104W00000FuSwjQAF,0,0,0,0,,0,,false,,,,,310,FON-International Association,,1000 - Cash,,,,,1620,,,1000 - Cash,,,
a114W00000LFqTVQA1,false,0000001645,52,2020-08-28T02:16:22.000+0000,2020-09-28T06:37:24.000+0000,2020-09-28T06:37:24.000+0000,a124W00000LbEvTQAV,,,true,a0o4W00000MOvweQAD,true,,false,,a104W00000FuSwjQAF,false,false,false,false,false,,,Session 2b: Quality Assurance in Modern Organizations,0,,,false,,1,40,a1I4W00000H4K6KUAV,Bern,Marguerite Potter,Switzerland,,,,,,40,false,0,40,a104W00000FuSwjQAF,0,0,0,40,,0,,false,,,,,310,FON-International Association,,1000 - Cash,,,,,1621,,,1000 - Cash,,,
a114W00000LFqTWQA1,false,0000001646,53,2020-08-28T02:16:22.000+0000,2020-09-28T06:37:24.000+0000,2020-09-28T06:37:24.000+0000,a124W00000LbEvTQAV,,,true,a0o4W00000MOvweQAD,true,,false,,a104W00000FuSwjQAF,false,false,false,false,false,,,Session 3: Round Table,0,,,false,,1,0,a1I4W00000H4K6LUAV,Bern,Marguerite Potter,Switzerland,,,,,,0,false,0,0,a104W00000FuSwjQAF,0,0,0,0,,0,,false,,,,,310,FON-International Association,,1000 - Cash,,,,,1622,,,1000 - Cash,,,
a114W00000LFqTXQA1,false,0000001647,54,2020-08-28T02:16:22.000+0000,2020-09-28T06:37:24.000+0000,2020-09-28T06:37:24.000+0000,a124W00000LbEvTQAV,,,true,a0o4W00000MOvweQAD,true,,false,,a104W00000FuSwjQAF,false,false,false,false,false,,,Session 4b: How to Lead and Follow,0,,,false,,1,0,a1I4W00000H4K6MUAV,Bern,Marguerite Potter,Switzerland,,,,,,0,false,0,0,a104W00000FuSwjQAF,0,0,0,0,,0,,false,,,,,310,FON-International Association,,1000 - Cash,,,,,1623,,,1000 - Cash,,,
a114W00000LFqTYQA1,false,0000001648,55,2020-08-28T02:16:22.000+0000,2020-09-28T06:37:24.000+0000,2020-09-28T06:37:24.000+0000,a124W00000LbEvTQAV,,,true,a0o4W00000MOvweQAD,true,,false,,a104W00000FuSwjQAF,false,false,false,false,false,a134W000008hIDYQA2,a154W000008mjqAQAQ,Executive Reception & Dinner,25,,,false,,1,25,a1I4W00000H4K6NUAV,Bern,Marguerite Potter,Switzerland,,,,,,25,false,0,25,a104W00000FuSwjQAF,0,0,0,25,,0,,false,,,,,310,FON-International Association,,1000 - Cash,95,436,,,1624,,,1000 - Cash,,,
a114W00000LFqTZQA1,false,0000001649,56,2020-08-28T02:16:22.000+0000,2020-09-28T06:37:24.000+0000,2020-09-28T06:37:24.000+0000,a124W00000LbEvTQAV,,,true,a0o4W00000MOvweQAD,true,,false,,a104W00000FuSwjQAF,false,false,false,false,false,a134W000008hIDYQA2,a154W000008mjqHQAQ,Season 5: Managing Complex Projects,0,,,false,,1,0,a1I4W00000H4K6OUAV,Bern,Marguerite Potter,Switzerland,,,,,,0,false,0,0,a104W00000FuSwjQAF,0,0,0,0,,0,,false,,,,,310,FON-International Association,,1000 - Cash,95,438,,,1625,,,1000 - Cash,,,
a114W00000LFqTaQAL,false,0000001650,57,2020-08-28T02:16:22.000+0000,2020-09-28T06:37:24.000+0000,2020-09-28T06:37:24.000+0000,a124W00000LbEvTQAV,,,true,a0o4W00000MOvweQAD,true,,false,,a104W00000FuSwjQAF,false,false,false,false,false,a134W000008hIDYQA2,a154W000008mjqFQAQ,Season 6: A Step Ahead: Anticipating Change,0,,,false,,1,0,a1I4W00000H4K6PUAV,Bern,Marguerite Potter,Switzerland,,,,,,0,false,0,0,a104W00000FuSwjQAF,0,0,0,0,,0,,false,,,,,310,FON-International Association,,1000 - Cash,95,439,,,1626,,,1000 - Cash,,,
a114W00000LFqYbQAL,false,0000002094,58,2020-08-28T02:16:22.000+0000,2020-09-28T06:37:24.000+0000,2020-09-28T06:37:25.000+0000,a124W00000LbEwPQAV,,,true,a0o4W00000MOvweQAD,true,,false,,a104W00000FuSwjQAF,false,false,false,false,false,a134W000008hIDYQA2,a154W000008mjqFQAQ,Season 6: A Step Ahead: Anticipating Change,0,,,false,,1,0,a1I4W00000H4KBTUA3,BECKENHAM,Delia Flores,United Kingdom,BR3 5JW,,,,,0,false,0,0,a104W00000FuSwjQAF,0,0,0,0,,0,,false,,,,,461,FON-International Association,,1000 - Cash,95,439,,,1937,,,1000 - Cash,,,
a114W00000LFqYcQAL,false,0000002095,59,2020-08-28T02:16:22.000+0000,2020-09-28T06:37:24.000+0000,2020-09-28T06:37:25.000+0000,a124W00000LbEwPQAV,,,true,a0o4W00000MOvweQAD,true,,false,,a104W00000FuSwjQAF,false,false,false,false,false,a134W000008hIDYQA2,a154W000008mjqMQAQ,Closing Keynote,0,,,false,,1,0,a1I4W00000H4KBUUA3,BECKENHAM,Delia Flores,United Kingdom,BR3 5JW,,,,,0,false,0,0,a104W00000FuSwjQAF,0,0,0,0,,0,,false,,,,,461,FON-International Association,,1000 - Cash,95,472,,,1938,,,1000 - Cash,,,
a114W00000LFqYdQAL,false,0000002096,60,2020-08-28T02:16:22.000+0000,2020-09-28T06:37:24.000+0000,2020-09-28T06:37:25.000+0000,a124W00000LbEwPQAV,,,true,a0o4W00000MOvweQAD,true,,false,,a104W00000FuSwjQAF,false,false,false,false,false,a134W000008hIDYQA2,a154W000008mjqLQAQ,Golf Tournament,175,,,false,,1,175,a1I4W00000H4KBVUA3,BECKENHAM,Delia Flores,United Kingdom,BR3 5JW,,,,,175,false,0,175,a104W00000FuSwjQAF,0,0,0,175,,0,,false,,,,,461,FON-International Association,,1000 - Cash,95,473,,,1255,,,1000 - Cash,,,
a114W00000LFqYeQAL,false,0000002097,61,2020-08-28T02:16:22.000+0000,2020-09-28T06:37:24.000+0000,2020-09-28T06:37:25.000+0000,a124W00000LbEwQQAV,,,true,a0o4W00000MOvweQAD,true,,false,,a104W00000FuSwjQAF,false,false,false,false,false,a134W000008hIDcQAM,a154W000008mjqWQAQ,Sponsor Registration 2014 Conference,150,,,false,,1,150,a1I4W00000H4KBWUA3,BECKENHAM,Elijah Curtis,United Kingdom,BR3 3HL,,,,,150,false,0,150,a104W00000FuSwjQAF,0,0,0,150,,0,,false,,,,,462,FON-International Association,,1000 - Cash,94,297,,,1256,,,1000 - Cash,,,
a114W00000LFqYfQAL,false,0000002098,62,2020-08-28T02:16:22.000+0000,2020-09-28T06:37:24.000+0000,2020-09-28T06:37:25.000+0000,a124W00000LbEwQQAV,,,true,a0o4W00000MOvweQAD,true,,false,,a104W00000FuSwjQAF,false,false,false,false,false,a134W000008hIDYQA2,a154W000008mjqKQAQ,Networking Breakfast,15,,,false,,1,15,a1I4W00000H4KBXUA3,BECKENHAM,Elijah Curtis,United Kingdom,BR3 3HL,,,,,15,false,0,15,a104W00000FuSwjQAF,0,0,0,15,,0,,false,,,,,462,FON-International Association,,1000 - Cash,95,437,,,1257,,,1000 - Cash,,,
a114W00000LFqYgQAL,false,0000002099,63,2020-08-28T02:16:22.000+0000,2020-09-28T06:37:24.000+0000,2020-09-28T06:37:25.000+0000,a124W00000LbEwQQAV,,,true,a0o4W00000MOvweQAD,true,,false,,a104W00000FuSwjQAF,false,false,false,false,false,a134W000008hIDYQA2,a154W000008mjqHQAQ,Season 5: Managing Complex Projects,0,,,false,,1,0,a1I4W00000H4KBYUA3,BECKENHAM,Elijah Curtis,United Kingdom,BR3 3HL,,,,,0,false,0,0,a104W00000FuSwjQAF,0,0,0,0,,0,,false,,,,,462,FON-International Association,,1000 - Cash,95,438,,,1258,,,1000 - Cash,,,
a114W00000LFqYhQAL,false,0000002100,64,2020-08-28T02:16:22.000+0000,2020-09-28T06:37:24.000+0000,2020-09-28T06:37:25.000+0000,a124W00000LbEwQQAV,,,true,a0o4W00000MOvweQAD,true,,false,,a104W00000FuSwjQAF,false,false,false,false,false,a134W000008hIDYQA2,a154W000008mjqIQAQ,Marketing Keynote with Lunch,0,,,false,,1,0,a1I4W00000H4KBZUA3,BECKENHAM,Elijah Curtis,United Kingdom,BR3 3HL,,,,,0,false,0,0,a104W00000FuSwjQAF,0,0,0,0,,0,,false,,,,,462,FON-International Association,,1000 - Cash,95,440,,,1259,,,1000 - Cash,,,
a114W00000LFqYiQAL,false,0000002101,65,2020-08-28T02:16:22.000+0000,2020-09-28T06:37:24.000+0000,2020-09-28T06:37:25.000+0000,a124W00000LbEwQQAV,,,true,a0o4W00000MOvweQAD,true,,false,,a104W00000FuSwjQAF,false,false,false,false,false,a134W000008hIDYQA2,a154W000008mjqGQAQ,Season 7a: Maximizing ROI,0,,,false,,1,0,a1I4W00000H4KBaUAN,BECKENHAM,Elijah Curtis,United Kingdom,BR3 3HL,,,,,0,false,0,0,a104W00000FuSwjQAF,0,0,0,0,,0,,false,,,,,462,FON-International Association,,1000 - Cash,95,470,,,1260,,,1000 - Cash,,,
a114W00000LFqYjQAL,false,0000002102,66,2020-08-28T02:16:22.000+0000,2020-09-28T06:37:24.000+0000,2020-09-28T06:37:25.000+0000,a124W00000LbEwQQAV,,,true,a0o4W00000MOvweQAD,true,,false,,a104W00000FuSwjQAF,false,false,false,false,false,a134W000008hIDYQA2,a154W000008mjqCQAQ,Season 7b: Minimizing Conflict in High Stress Situations,0,,,false,,1,0,a1I4W00000H4KBbUAN,BECKENHAM,Elijah Curtis,United Kingdom,BR3 3HL,,,,,0,false,0,0,a104W00000FuSwjQAF,0,0,0,0,,0,,false,,,,,462,FON-International Association,,1000 - Cash,95,471,,,1261,,,1000 - Cash,,,
a114W00000LFqYkQAL,false,0000002103,67,2020-08-28T02:16:22.000+0000,2020-09-28T06:37:24.000+0000,2020-09-28T06:37:25.000+0000,a124W00000LbEwQQAV,,,true,a0o4W00000MOvweQAD,true,,false,,a104W00000FuSwjQAF,false,false,false,false,false,a134W000008hIDYQA2,a154W000008mjqMQAQ,Closing Keynote,0,,,false,,1,0,a1I4W00000H4KBcUAN,BECKENHAM,Elijah Curtis,United Kingdom,BR3 3HL,,,,,0,false,0,0,a104W00000FuSwjQAF,0,0,0,0,,0,,false,,,,,462,FON-International Association,,1000 - Cash,95,472,,,1262,,,1000 - Cash,,,
a114W00000LFqYlQAL,false,0000002104,68,2020-08-28T02:16:22.000+0000,2020-09-28T06:37:24.000+0000,2020-09-28T06:37:25.000+0000,a124W00000LbEwQQAV,,,true,a0o4W00000MOvweQAD,true,,false,,a104W00000FuSwjQAF,false,false,false,false,false,,,Lunch,0,,,false,,1,0,a1I4W00000H4KBdUAN,BECKENHAM,Elijah Curtis,United Kingdom,BR3 3HL,,,,,0,false,0,0,a104W00000FuSwjQAF,0,0,0,0,,0,,false,,,,,462,FON-International Association,,1000 - Cash,,,,,1263,,,1000 - Cash,,,
a114W00000LFqYmQAL,false,0000002105,69,2020-08-28T02:16:22.000+0000,2020-09-28T06:37:24.000+0000,2020-09-28T06:37:25.000+0000,a124W00000LbEwRQAV,,,true,a0o4W00000MOvweQAD,true,,false,,a104W00000FuSwjQAF,false,false,false,false,false,a134W000008hIDbQAM,a154W000008mjqEQAQ,Homecoming - Homecoming Game Ticket,100,,,false,,1,100,a1I4W00000H4KBeUAN,ORPINGTON,May Evans,United Kingdom,BR6 9JJ,,,,,100,false,0,100,a104W00000FuSwjQAF,0,0,0,100,,0,,false,,,,,463,FON-International Association,,1000 - Cash,111,323,,,1264,,,1000 - Cash,,,
a114W00000LFqYnQAL,false,0000002106,70,2020-08-28T02:16:22.000+0000,2020-09-28T06:37:24.000+0000,2020-09-28T06:37:25.000+0000,a124W00000LbEwSQAV,,,true,a0o4W00000MOvweQAD,true,,false,,a104W00000FuSwjQAF,false,false,false,false,false,a134W000008hIDcQAM,a154W000008mjqPQAQ,Member Registration 2014 Conference,200,,,false,,1,200,a1I4W00000H4KBfUAN,New Orleans,Ricardo Norris,United States,70112,Louisiana,,,,200,false,0,200,a104W00000FuSwjQAF,0,0,0,200,,0,,false,,,,,464,FON-International Association,,1000 - Cash,94,296,,,1265,,,1000 - Cash,,,
a114W00000LFqYoQAL,false,0000002107,71,2020-08-28T02:16:22.000+0000,2020-09-28T06:37:24.000+0000,2020-09-28T06:37:25.000+0000,a124W00000LbEwSQAV,,,true,a0o4W00000MOvweQAD,true,,false,,a104W00000FuSwjQAF,false,false,false,false,false,,,Session 3: Round Table,0,,,false,,1,0,a1I4W00000H4KBgUAN,New Orleans,Ricardo Norris,United States,70112,Louisiana,,,,0,false,0,0,a104W00000FuSwjQAF,0,0,0,0,,0,,false,,,,,464,FON-International Association,,1000 - Cash,,,,,1266,,,1000 - Cash,,,
a114W00000LFqYpQAL,false,0000002108,72,2020-08-28T02:16:22.000+0000,2020-09-28T06:37:24.000+0000,2020-09-28T06:37:25.000+0000,a124W00000LbEwSQAV,,,true,a0o4W00000MOvweQAD,true,,false,,a104W00000FuSwjQAF,false,false,false,false,false,a134W000008hIDYQA2,a154W000008mjq8QAA,Session 4a: Building Successful Teams,0,,,false,,1,0,a1I4W00000H4KBhUAN,New Orleans,Ricardo Norris,United States,70112,Louisiana,,,,0,false,0,0,a104W00000FuSwjQAF,0,0,0,0,,0,,false,,,,,464,FON-International Association,,1000 - Cash,95,435,,,1267,,,1000 - Cash,,,
a114W00000LFqYqQAL,false,0000002109,73,2020-08-28T02:16:22.000+0000,2020-09-28T06:37:24.000+0000,2020-09-28T06:37:25.000+0000,a124W00000LbEwSQAV,,,true,a0o4W00000MOvweQAD,true,,false,,a104W00000FuSwjQAF,false,false,false,false,false,a134W000008hIDYQA2,a154W000008mjqKQAQ,Networking Breakfast,15,,,false,,1,15,a1I4W00000H4KBiUAN,New Orleans,Ricardo Norris,United States,70112,Louisiana,,,,15,false,0,15,a104W00000FuSwjQAF,0,0,0,15,,0,,false,,,,,464,FON-International Association,,1000 - Cash,95,437,,,1317,,,1000 - Cash,,,
a114W00000LFqYrQAL,false,0000002110,74,2020-08-28T02:16:22.000+0000,2020-09-28T06:37:24.000+0000,2020-09-28T06:37:25.000+0000,a124W00000LbEwSQAV,,,true,a0o4W00000MOvweQAD,true,,false,,a104W00000FuSwjQAF,false,false,false,false,false,a134W000008hIDYQA2,a154W000008mjqFQAQ,Season 6: A Step Ahead: Anticipating Change,0,,,false,,1,0,a1I4W00000H4KBjUAN,New Orleans,Ricardo Norris,United States,70112,Louisiana,,,,0,false,0,0,a104W00000FuSwjQAF,0,0,0,0,,0,,false,,,,,464,FON-International Association,,1000 - Cash,95,439,,,1318,,,1000 - Cash,,,
a114W00000LFqYsQAL,false,0000002111,75,2020-08-28T02:16:22.000+0000,2020-09-28T06:37:24.000+0000,2020-09-28T06:37:25.000+0000,a124W00000LbEwSQAV,,,true,a0o4W00000MOvweQAD,true,,false,,a104W00000FuSwjQAF,false,false,false,false,false,a134W000008hIDYQA2,a154W000008mjqGQAQ,Season 7a: Maximizing ROI,0,,,false,,1,0,a1I4W00000H4KBkUAN,New Orleans,Ricardo Norris,United States,70112,Louisiana,,,,0,false,0,0,a104W00000FuSwjQAF,0,0,0,0,,0,,false,,,,,464,FON-International Association,,1000 - Cash,95,470,,,1319,,,1000 - Cash,,,
a114W00000LFqYtQAL,false,0000002112,76,2020-08-28T02:16:22.000+0000,2020-09-28T06:37:24.000+0000,2020-09-28T06:37:25.000+0000,a124W00000LbEwSQAV,,,true,a0o4W00000MOvweQAD,true,,false,,a104W00000FuSwjQAF,false,false,false,false,false,a134W000008hIDYQA2,a154W000008mjqCQAQ,Season 7b: Minimizing Conflict in High Stress Situations,0,,,false,,1,0,a1I4W00000H4KBlUAN,New Orleans,Ricardo Norris,United States,70112,Louisiana,,,,0,false,0,0,a104W00000FuSwjQAF,0,0,0,0,,0,,false,,,,,464,FON-International Association,,1000 - Cash,95,471,,,1320,,,1000 - Cash,,,
