Id,Name,OrderApi__Receipt__c,OrderApi__Activation_Date__c,OrderApi__Auto_Calculate_Activation_Date__c,OrderApi__Business_Group__c,OrderApi__Calculate_Shipping_Details__c,OrderApi__End_Date__c,OrderApi__GL_Account__c,OrderApi__Invoice_Balance_Due__c,OrderApi__Invoice_Customer_Link__c,OrderApi__Invoice_Due_Date__c,OrderApi__Invoice__c,OrderApi__Is_Refund__c,OrderApi__Is_Renewal__c,OrderApi__Is_Tax__c,OrderApi__Item_Class__c,OrderApi__Item__c,OrderApi__Line_Description__c,OrderApi__List_Price__c,OrderApi__Price_Override__c,OrderApi__Price_Rule__c,OrderApi__Quantity__c,OrderApi__Sale_Price__c,OrderApi__Shipping_City__c,OrderApi__Shipping_Contact__c,OrderApi__Shipping_Country__c,OrderApi__Shipping_Postal_Code__c,OrderApi__Shipping_State__c,OrderApi__Shipping_Street__c,OrderApi__Subscription_Plan__c,OrderApi__Subscription__c,OrderApi__Subtotal__c,OrderApi__Tax_Override__c,OrderApi__Tax_Percent__c,OrderApi__Total__c,OrderApi__Is_Shipping_Rate__c,OrderApi__Receipt_Line__c,OrderApi__Contact__c,OrderApi__Invoice_Line__c,OrderApi__EPayment_Line__c,OrderApi__Foreign_Key__c,OrderApi__Parent_Foreign_Key__c,OrderApi__Sales_Order_Line__c,OrderApi__Item_Name__c,OrderApi__Sales_Order__c,Source_Code__c,OrderApi__Receipt__r.Id,OrderApi__Business_Group__r.Name,OrderApi__GL_Account__r.Id,OrderApi__Invoice__r.Id,OrderApi__Item_Class__r.Id,OrderApi__Item__r.Id,OrderApi__Price_Rule__r.Id,OrderApi__Subscription_Plan__r.Id,OrderApi__Subscription__r.Id,OrderApi__Receipt_Line__r.Id,OrderApi__Contact__r.Id,OrderApi__Invoice_Line__r.Id,OrderApi__EPayment_Line__r.Id,OrderApi__Sales_Order_Line__r.Id,OrderApi__Sales_Order__r.Id
a1D4W0000061uvAUAQ,0000001365,a1E4W00000DtYBhUAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGdQAO,a154W00000926S7QAI,Season 7a: Maximizing ROI,0,true,,1,0,Bern,Marguerite Potter,Switzerland,,,Schutzenmattstrasse 11,,,0,false,0,0,false,,0034W00002DpofQQAR,,,,,,,,,a1E4W00000DtYBhUAN,FON-International Association,a104W00000G3d1EQAR,,a134W000009DZGdQAO,a154W00000926S7QAI,,,,,0034W00002DpofQQAR,,,,
a1D4W0000061uvBUAQ,0000001366,a1E4W00000DtYBhUAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGdQAO,a154W00000926SCQAY,Golf Tournament,175,true,,1,175,Bern,Marguerite Potter,Switzerland,,,Schutzenmattstrasse 11,,,175,false,0,175,false,,0034W00002DpofQQAR,,,,,,,,,a1E4W00000DtYBhUAN,FON-International Association,a104W00000G3d1EQAR,,a134W000009DZGdQAO,a154W00000926SCQAY,,,,,0034W00002DpofQQAR,,,,
a1D4W0000061uvCUAQ,0000001367,a1E4W00000DtYBiUAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGhQAO,a154W00000926SNQAY,Sponsor Registration 2014 Conference,150,true,,1,150,BECKENHAM,Elijah Curtis,United Kingdom,BR3 3HL,,125  STANHOPE GROVE,,,150,false,0,150,false,,0034W00002DpogQQAR,,,,,,,,,a1E4W00000DtYBiUAN,FON-International Association,a104W00000G3d1EQAR,,a134W000009DZGhQAO,a154W00000926SNQAY,,,,,0034W00002DpogQQAR,,,,
a1D4W0000061uvDUAQ,0000001368,a1E4W00000DtYBiUAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGdQAO,a154W00000926SBQAY,Networking Breakfast,15,true,,1,15,BECKENHAM,Elijah Curtis,United Kingdom,BR3 3HL,,125  STANHOPE GROVE,,,15,false,0,15,false,,0034W00002DpogQQAR,,,,,,,,,a1E4W00000DtYBiUAN,FON-International Association,a104W00000G3d1EQAR,,a134W000009DZGdQAO,a154W00000926SBQAY,,,,,0034W00002DpogQQAR,,,,
a1D4W0000061uvEUAQ,0000001369,a1E4W00000DtYBiUAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGdQAO,a154W00000926S8QAI,Season 5: Managing Complex Projects,0,true,,1,0,BECKENHAM,Elijah Curtis,United Kingdom,BR3 3HL,,125  STANHOPE GROVE,,,0,false,0,0,false,,0034W00002DpogQQAR,,,,,,,,,a1E4W00000DtYBiUAN,FON-International Association,a104W00000G3d1EQAR,,a134W000009DZGdQAO,a154W00000926S8QAI,,,,,0034W00002DpogQQAR,,,,
a1D4W0000061uvFUAQ,0000001370,a1E4W00000DtYBiUAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGdQAO,a154W00000926S9QAI,Marketing Keynote with Lunch,0,true,,1,0,BECKENHAM,Elijah Curtis,United Kingdom,BR3 3HL,,125  STANHOPE GROVE,,,0,false,0,0,false,,0034W00002DpogQQAR,,,,,,,,,a1E4W00000DtYBiUAN,FON-International Association,a104W00000G3d1EQAR,,a134W000009DZGdQAO,a154W00000926S9QAI,,,,,0034W00002DpogQQAR,,,,
a1D4W0000061uvGUAQ,0000001371,a1E4W00000DtYBiUAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGdQAO,a154W00000926S7QAI,Season 7a: Maximizing ROI,0,true,,1,0,BECKENHAM,Elijah Curtis,United Kingdom,BR3 3HL,,125  STANHOPE GROVE,,,0,false,0,0,false,,0034W00002DpogQQAR,,,,,,,,,a1E4W00000DtYBiUAN,FON-International Association,a104W00000G3d1EQAR,,a134W000009DZGdQAO,a154W00000926S7QAI,,,,,0034W00002DpogQQAR,,,,
a1D4W0000061uvHUAQ,0000001372,a1E4W00000DtYBiUAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGdQAO,a154W00000926S3QAI,Season 7b: Minimizing Conflict in High Stress Situations,0,true,,1,0,BECKENHAM,Elijah Curtis,United Kingdom,BR3 3HL,,125  STANHOPE GROVE,,,0,false,0,0,false,,0034W00002DpogQQAR,,,,,,,,,a1E4W00000DtYBiUAN,FON-International Association,a104W00000G3d1EQAR,,a134W000009DZGdQAO,a154W00000926S3QAI,,,,,0034W00002DpogQQAR,,,,
a1D4W0000061uvIUAQ,0000001373,a1E4W00000DtYBiUAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGdQAO,a154W00000926SDQAY,Closing Keynote,0,true,,1,0,BECKENHAM,Elijah Curtis,United Kingdom,BR3 3HL,,125  STANHOPE GROVE,,,0,false,0,0,false,,0034W00002DpogQQAR,,,,,,,,,a1E4W00000DtYBiUAN,FON-International Association,a104W00000G3d1EQAR,,a134W000009DZGdQAO,a154W00000926SDQAY,,,,,0034W00002DpogQQAR,,,,
a1D4W0000061uvJUAQ,0000001374,a1E4W00000DtYBiUAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,,,Lunch,0,true,,1,0,BECKENHAM,Elijah Curtis,United Kingdom,BR3 3HL,,125  STANHOPE GROVE,,,0,false,0,0,false,,0034W00002DpogQQAR,,,,,,,,,a1E4W00000DtYBiUAN,FON-International Association,a104W00000G3d1EQAR,,,,,,,,0034W00002DpogQQAR,,,,
a1D4W0000061uvKUAQ,0000001375,a1E4W00000DtYBjUAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGhQAO,a154W00000926SGQAY,Member Registration 2014 Conference,200,true,,1,200,New Orleans,Ricardo Norris,United States,70112,Louisiana,353 Baronne St,,,200,false,0,200,false,,0034W00002DpogSQAR,,,,,,,,,a1E4W00000DtYBjUAN,FON-International Association,a104W00000G3d1EQAR,,a134W000009DZGhQAO,a154W00000926SGQAY,,,,,0034W00002DpogSQAR,,,,
a1D4W0000061uvLUAQ,0000001376,a1E4W00000DtYBjUAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,,,Session 3: Round Table,0,true,,1,0,New Orleans,Ricardo Norris,United States,70112,Louisiana,353 Baronne St,,,0,false,0,0,false,,0034W00002DpogSQAR,,,,,,,,,a1E4W00000DtYBjUAN,FON-International Association,a104W00000G3d1EQAR,,,,,,,,0034W00002DpogSQAR,,,,
a1D4W0000061uvMUAQ,0000001377,a1E4W00000DtYBjUAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGdQAO,a154W00000926RzQAI,Session 4a: Building Successful Teams,0,true,,1,0,New Orleans,Ricardo Norris,United States,70112,Louisiana,353 Baronne St,,,0,false,0,0,false,,0034W00002DpogSQAR,,,,,,,,,a1E4W00000DtYBjUAN,FON-International Association,a104W00000G3d1EQAR,,a134W000009DZGdQAO,a154W00000926RzQAI,,,,,0034W00002DpogSQAR,,,,
a1D4W0000061uvNUAQ,0000001378,a1E4W00000DtYBjUAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGdQAO,a154W00000926SBQAY,Networking Breakfast,15,true,,1,15,New Orleans,Ricardo Norris,United States,70112,Louisiana,353 Baronne St,,,15,false,0,15,false,,0034W00002DpogSQAR,,,,,,,,,a1E4W00000DtYBjUAN,FON-International Association,a104W00000G3d1EQAR,,a134W000009DZGdQAO,a154W00000926SBQAY,,,,,0034W00002DpogSQAR,,,,
a1D4W0000061uvOUAQ,0000001379,a1E4W00000DtYBjUAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGdQAO,a154W00000926S6QAI,Season 6: A Step Ahead: Anticipating Change,0,true,,1,0,New Orleans,Ricardo Norris,United States,70112,Louisiana,353 Baronne St,,,0,false,0,0,false,,0034W00002DpogSQAR,,,,,,,,,a1E4W00000DtYBjUAN,FON-International Association,a104W00000G3d1EQAR,,a134W000009DZGdQAO,a154W00000926S6QAI,,,,,0034W00002DpogSQAR,,,,
a1D4W0000061uvPUAQ,0000001380,a1E4W00000DtYBjUAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGdQAO,a154W00000926S7QAI,Season 7a: Maximizing ROI,0,true,,1,0,New Orleans,Ricardo Norris,United States,70112,Louisiana,353 Baronne St,,,0,false,0,0,false,,0034W00002DpogSQAR,,,,,,,,,a1E4W00000DtYBjUAN,FON-International Association,a104W00000G3d1EQAR,,a134W000009DZGdQAO,a154W00000926S7QAI,,,,,0034W00002DpogSQAR,,,,
a1D4W0000061uvQUAQ,0000001381,a1E4W00000DtYBjUAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGdQAO,a154W00000926S3QAI,Season 7b: Minimizing Conflict in High Stress Situations,0,true,,1,0,New Orleans,Ricardo Norris,United States,70112,Louisiana,353 Baronne St,,,0,false,0,0,false,,0034W00002DpogSQAR,,,,,,,,,a1E4W00000DtYBjUAN,FON-International Association,a104W00000G3d1EQAR,,a134W000009DZGdQAO,a154W00000926S3QAI,,,,,0034W00002DpogSQAR,,,,
a1D4W0000061uvRUAQ,0000001382,a1E4W00000DtYBjUAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGdQAO,a154W00000926SDQAY,Closing Keynote,0,true,,1,0,New Orleans,Ricardo Norris,United States,70112,Louisiana,353 Baronne St,,,0,false,0,0,false,,0034W00002DpogSQAR,,,,,,,,,a1E4W00000DtYBjUAN,FON-International Association,a104W00000G3d1EQAR,,a134W000009DZGdQAO,a154W00000926SDQAY,,,,,0034W00002DpogSQAR,,,,
a1D4W0000061uvSUAQ,0000001383,a1E4W00000DtYBjUAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGdQAO,a154W00000926SCQAY,Golf Tournament,175,true,,1,175,New Orleans,Ricardo Norris,United States,70112,Louisiana,353 Baronne St,,,175,false,0,175,false,,0034W00002DpogSQAR,,,,,,,,,a1E4W00000DtYBjUAN,FON-International Association,a104W00000G3d1EQAR,,a134W000009DZGdQAO,a154W00000926SCQAY,,,,,0034W00002DpogSQAR,,,,
a1D4W0000061v09UAA,0000001674,a1E4W00000DtYCuUAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,,,Show off your association pride by sponsoring our annual conference at the gold level.,0,true,,1,10000,Arlington,Bob Kelley,United States,22201,Virginia,932 N Kenmore St,,,10000,false,0,10000,false,,0034W00002DpodbQAB,,,,,,,,,a1E4W00000DtYCuUAN,FON-International Association,a104W00000G3d1EQAR,,,,,,,,0034W00002DpodbQAB,,,,
a1D4W0000061v0AUAQ,0000001675,a1E4W00000DtYCvUAN,2013-11-01,true,a0o4W00000M5SknQAF,true,2014-10-31,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGNQA4,a154W00000926QvQAI,Institutional Membership,2500,true,,1,2500,Chicago,Milton Pena,United States,60640,Illinois,1507 W Sunnyside Ave,,,2500,false,0,2500,false,,0034W00002Dpog3QAB,,,,,,,,,a1E4W00000DtYCvUAN,FON-International Association,a104W00000G3d1EQAR,,a134W000009DZGNQA4,a154W00000926QvQAI,,,,,0034W00002Dpog3QAB,,,,
a1D4W0000061v0BUAQ,0000001676,a1E4W00000DtYCvUAN,2013-11-01,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGEQA4,a154W00000926RaQAI,Cloud Stress Ball,1,true,,1,0,Chicago,Milton Pena,United States,60640,Illinois,1507 W Sunnyside Ave,,,0,false,0,0,false,,0034W00002Dpog3QAB,,,,,,,,,a1E4W00000DtYCvUAN,FON-International Association,a104W00000G3d1EQAR,,a134W000009DZGEQA4,a154W00000926RaQAI,,,,,0034W00002Dpog3QAB,,,,
a1D4W0000061v0CUAQ,0000001677,a1E4W00000DtYCvUAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,true,a134W000009DZGWQA4,,Tax Class Default Tax Rate,0,true,,1,0,Chicago,Milton Pena,United States,60640,Illinois,1507 W Sunnyside Ave,,,0,false,0,0,false,,0034W00002Dpog3QAB,,,,,,,,,a1E4W00000DtYCvUAN,FON-International Association,a104W00000G3d1EQAR,,a134W000009DZGWQA4,,,,,,0034W00002Dpog3QAB,,,,
a1D4W0000061v0DUAQ,0000001678,a1E4W00000DtYCwUAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,,a154W00000926SSQAY,Show off your association pride by sponsoring our annual conference at the bronze level.,5000,true,,1,5000,N Flat Rock,Lily Lindsey,United States,48134,Michigan,28305 Sheeks Blvd,,,5000,false,0,5000,false,,0034W00002DpocZQAR,,,,,,,,,a1E4W00000DtYCwUAN,FON-International Association,a104W00000G3d1EQAR,,,a154W00000926SSQAY,,,,,0034W00002DpocZQAR,,,,
a1D4W0000061v0EUAQ,0000001679,a1E4W00000DtYCxUAN,2014-08-10,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGNQA4,a154W00000926RkQAI,Company Membership,5000,true,,1,0,BECKENHAM,Cory Shaw,United Kingdom,BR3 4NP,,32  ALLEN ROAD,,,0,false,0,0,false,,0034W00002DpogCQAR,,,,,,,,,a1E4W00000DtYCxUAN,FON-International Association,a104W00000G3d1EQAR,,a134W000009DZGNQA4,a154W00000926RkQAI,,,,,0034W00002DpogCQAR,,,,
a1D4W0000061v0FUAQ,0000001680,a1E4W00000DtYCxUAN,2014-08-10,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGEQA4,a154W00000926RaQAI,Cloud Stress Ball,1,true,,1,0,BECKENHAM,Cory Shaw,United Kingdom,BR3 4NP,,32  ALLEN ROAD,,,0,false,0,0,false,,0034W00002DpogCQAR,,,,,,,,,a1E4W00000DtYCxUAN,FON-International Association,a104W00000G3d1EQAR,,a134W000009DZGEQA4,a154W00000926RaQAI,,,,,0034W00002DpogCQAR,,,,
a1D4W0000061v0GUAQ,0000001681,a1E4W00000DtYCxUAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,true,a134W000009DZGWQA4,,Tax Class Default Tax Rate,0,true,,1,0,BECKENHAM,Cory Shaw,United Kingdom,BR3 4NP,,32  ALLEN ROAD,,,0,false,0,0,false,,0034W00002DpogCQAR,,,,,,,,,a1E4W00000DtYCxUAN,FON-International Association,a104W00000G3d1EQAR,,a134W000009DZGWQA4,,,,,,0034W00002DpogCQAR,,,,
a1D4W0000061v0HUAQ,0000001682,a1E4W00000DtYCyUAN,2014-08-03,true,a0o4W00000M5SknQAF,true,2114-08-03,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGIQA4,a154W00000926RDQAY,Student Membership,45,true,,1,25,BROMLEY,Caroline Perkins,United Kingdom,BR1 2QA,,45A  SUNDRIDGE AVENUE,,,25,false,0,25,false,,0034W00002Dpog9QAB,,,,,,,,,a1E4W00000DtYCyUAN,FON-International Association,a104W00000G3d1EQAR,,a134W000009DZGIQA4,a154W00000926RDQAY,,,,,0034W00002Dpog9QAB,,,,
a1D4W0000061v0IUAQ,0000001683,a1E4W00000DtYCyUAN,2014-08-03,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGEQA4,a154W00000926RaQAI,Cloud Stress Ball,1,true,,1,0,BROMLEY,Caroline Perkins,United Kingdom,BR1 2QA,,45A  SUNDRIDGE AVENUE,,,0,false,0,0,false,,0034W00002Dpog9QAB,,,,,,,,,a1E4W00000DtYCyUAN,FON-International Association,a104W00000G3d1EQAR,,a134W000009DZGEQA4,a154W00000926RaQAI,,,,,0034W00002Dpog9QAB,,,,
a1D4W0000061v0JUAQ,0000001684,a1E4W00000DtYCyUAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,true,a134W000009DZGWQA4,,Tax Class Default Tax Rate,0,true,,1,0,BROMLEY,Caroline Perkins,United Kingdom,BR1 2QA,,45A  SUNDRIDGE AVENUE,,,0,false,0,0,false,,0034W00002Dpog9QAB,,,,,,,,,a1E4W00000DtYCyUAN,FON-International Association,a104W00000G3d1EQAR,,a134W000009DZGWQA4,,,,,,0034W00002Dpog9QAB,,,,
a1D4W0000061v0KUAQ,0000001685,a1E4W00000DtYCzUAN,2016-01-20,true,a0o4W00000M5SknQAF,true,2016-06-30,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,300,true,,1,150,BROMLEY,Estella Tucker,United Kingdom,BR1 4SB,,50B  HILLCREST ROAD,,,150,false,0,150,false,,0034W00002DpofVQAR,,,,,,,,,a1E4W00000DtYCzUAN,FON-International Association,a104W00000G3d1EQAR,,a134W000009DZGIQA4,a154W00000926R6QAI,,,,,0034W00002DpofVQAR,,,,
a1D4W0000061v0LUAQ,0000001686,a1E4W00000DtYCzUAN,2016-01-20,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGEQA4,a154W00000926RaQAI,Cloud Stress Ball,1,true,,1,0,BROMLEY,Estella Tucker,United Kingdom,BR1 4SB,,50B  HILLCREST ROAD,,,0,false,0,0,false,,0034W00002DpofVQAR,,,,,,,,,a1E4W00000DtYCzUAN,FON-International Association,a104W00000G3d1EQAR,,a134W000009DZGEQA4,a154W00000926RaQAI,,,,,0034W00002DpofVQAR,,,,
a1D4W0000061v0MUAQ,0000001687,a1E4W00000DtYCzUAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,true,a134W000009DZGWQA4,,Tax Class Default Tax Rate,0,true,,1,0,BROMLEY,Estella Tucker,United Kingdom,BR1 4SB,,50B  HILLCREST ROAD,,,0,false,0,0,false,,0034W00002DpofVQAR,,,,,,,,,a1E4W00000DtYCzUAN,FON-International Association,a104W00000G3d1EQAR,,a134W000009DZGWQA4,,,,,,0034W00002DpofVQAR,,,,
a1D4W0000061v0NUAQ,0000001688,a1E4W00000DtYD0UAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,,a154W00000926SSQAY,Show off your association pride by sponsoring our annual conference at the bronze level.,5000,true,,1,5000,Chicago,Milton Pena,United States,60640,Illinois,1507 W Sunnyside Ave,,,5000,false,0,5000,false,,0034W00002Dpog3QAB,,,,,,,,,a1E4W00000DtYD0UAN,FON-International Association,a104W00000G3d1EQAR,,,a154W00000926SSQAY,,,,,0034W00002Dpog3QAB,,,,
a1D4W0000061v0OUAQ,0000001689,a1E4W00000DtYD1UAN,2015-06-20,true,a0o4W00000M5SknQAF,true,2015-06-30,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,300,true,,1,25,Las Vegas,Mittie Castro,United States,89117,Nevada,3245 Rosanna St,,,25,false,0,25,false,,0034W00002Dpog4QAB,,,,,,,,,a1E4W00000DtYD1UAN,FON-International Association,a104W00000G3d1EQAR,,a134W000009DZGIQA4,a154W00000926R6QAI,,,,,0034W00002Dpog4QAB,,,,
a1D4W0000061v0PUAQ,0000001690,a1E4W00000DtYD1UAN,2015-06-20,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGEQA4,a154W00000926RaQAI,Cloud Stress Ball,1,true,,1,0,Las Vegas,Mittie Castro,United States,89117,Nevada,3245 Rosanna St,,,0,false,0,0,false,,0034W00002Dpog4QAB,,,,,,,,,a1E4W00000DtYD1UAN,FON-International Association,a104W00000G3d1EQAR,,a134W000009DZGEQA4,a154W00000926RaQAI,,,,,0034W00002Dpog4QAB,,,,
a1D4W0000061v0QUAQ,0000001691,a1E4W00000DtYD1UAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,true,a134W000009DZGWQA4,,Tax Class Default Tax Rate,0,true,,1,0,Las Vegas,Mittie Castro,United States,89117,Nevada,3245 Rosanna St,,,0,false,0,0,false,,0034W00002Dpog4QAB,,,,,,,,,a1E4W00000DtYD1UAN,FON-International Association,a104W00000G3d1EQAR,,a134W000009DZGWQA4,,,,,,0034W00002Dpog4QAB,,,,
a1D4W0000061v58UAA,0000001985,a1E4W00000DtYEJUA3,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,true,a134W000009DZGWQA4,,Tax Class Default Tax Rate,0,true,,1,0,Luzern,Bess Weber,Switzerland,,,Adligenswilerstrasse 39,,,0,false,0,0,false,,0034W00002DpofKQAR,,,,,,,,,a1E4W00000DtYEJUA3,FON-International Association,a104W00000G3d1EQAR,,a134W000009DZGWQA4,,,,,,0034W00002DpofKQAR,,,,
a1D4W0000061v59UAA,0000001986,a1E4W00000DtYEKUA3,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGEQA4,a154W00000926RvQAI,Fonteva Stylus Pens (10),5,true,,1,5,Muskegon,Aaron Marsh,United States,49444,Michigan,3368 Black Creek Rd,,,5,false,0,5,false,,0034W00002DpofmQAB,,,,,,,,,a1E4W00000DtYEKUA3,FON-International Association,a104W00000G3d1EQAR,,a134W000009DZGEQA4,a154W00000926RvQAI,,,,,0034W00002DpofmQAB,,,,
a1D4W0000061v5AUAQ,0000001987,a1E4W00000DtYEKUA3,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,true,a134W000009DZGWQA4,,Tax Class Default Tax Rate,0,true,,1,0,Muskegon,Aaron Marsh,United States,49444,Michigan,3368 Black Creek Rd,,,0,false,0,0,false,,0034W00002DpofmQAB,,,,,,,,,a1E4W00000DtYEKUA3,FON-International Association,a104W00000G3d1EQAR,,a134W000009DZGWQA4,,,,,,0034W00002DpofmQAB,,,,
a1D4W0000061v5BUAQ,0000001988,a1E4W00000DtYELUA3,2016-08-16,true,a0o4W00000M5SknQAF,true,2017-06-30,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGIQA4,a154W00000926QuQAI,Associate Membership,150,true,,1,137.5,Las Vegas,Todd Hall,United States,89117,Nevada,3245 Rosanna St,,,137.5,false,0,137.5,false,,0034W00002Dpof5QAB,,,,,,,,,a1E4W00000DtYELUA3,FON-International Association,a104W00000G3d1EQAR,,a134W000009DZGIQA4,a154W00000926QuQAI,,,,,0034W00002Dpof5QAB,,,,
a1D4W0000061v5CUAQ,0000001989,a1E4W00000DtYELUA3,2016-08-16,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGEQA4,a154W00000926RaQAI,Cloud Stress Ball,1,true,,1,0,Las Vegas,Todd Hall,United States,89117,Nevada,3245 Rosanna St,,,0,false,0,0,false,,0034W00002Dpof5QAB,,,,,,,,,a1E4W00000DtYELUA3,FON-International Association,a104W00000G3d1EQAR,,a134W000009DZGEQA4,a154W00000926RaQAI,,,,,0034W00002Dpof5QAB,,,,
a1D4W0000061v5DUAQ,0000001990,a1E4W00000DtYELUA3,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,true,a134W000009DZGWQA4,,Tax Class Default Tax Rate,0,true,,1,0,Las Vegas,Todd Hall,United States,89117,Nevada,3245 Rosanna St,,,0,false,0,0,false,,0034W00002Dpof5QAB,,,,,,,,,a1E4W00000DtYELUA3,FON-International Association,a104W00000G3d1EQAR,,a134W000009DZGWQA4,,,,,,0034W00002Dpof5QAB,,,,
a1D4W0000061v5EUAQ,0000001991,a1E4W00000DtYEMUA3,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGEQA4,a154W00000926RaQAI,Cloud Stress Ball,1,true,,1,1,Luzern,Daniel Fields,Switzerland,,,Adligenswilerstrasse 39,,,1,false,0,1,false,,0034W00002DpofNQAR,,,,,,,,,a1E4W00000DtYEMUA3,FON-International Association,a104W00000G3d1EQAR,,a134W000009DZGEQA4,a154W00000926RaQAI,,,,,0034W00002DpofNQAR,,,,
a1D4W0000061v5FUAQ,0000001992,a1E4W00000DtYEMUA3,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,true,a134W000009DZGWQA4,,Tax Class Default Tax Rate,0,true,,1,0,Luzern,Daniel Fields,Switzerland,,,Adligenswilerstrasse 39,,,0,false,0,0,false,,0034W00002DpofNQAR,,,,,,,,,a1E4W00000DtYEMUA3,FON-International Association,a104W00000G3d1EQAR,,a134W000009DZGWQA4,,,,,,0034W00002DpofNQAR,,,,
a1D4W0000061v5GUAQ,0000001993,a1E4W00000DtYENUA3,2015-01-16,true,a0o4W00000M5SknQAF,true,2015-06-30,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGIQA4,a154W00000926QuQAI,Associate Membership,150,true,,1,75,Baltimore,Lucinda McKinney,United States,21218,Maryland,1500 Kingsway Road,,,75,false,0,75,false,,0034W00002DpoezQAB,,,,,,,,,a1E4W00000DtYENUA3,FON-International Association,a104W00000G3d1EQAR,,a134W000009DZGIQA4,a154W00000926QuQAI,,,,,0034W00002DpoezQAB,,,,
