Id,Name,OrderApi__Invoice__c,OrderApi__Activation_Date__c,OrderApi__Adjustment_Reason__c,OrderApi__Auto_Calculate_Activation_Date__c,OrderApi__Business_Group__c,OrderApi__Calculate_Shipping_Details__c,OrderApi__Credit_Memo__c,OrderApi__Deferred_Revenue_Adjustment__c,OrderApi__End_Date__c,OrderApi__GL_Account__c,OrderApi__Is_Adjustment__c,OrderApi__Is_Posted__c,OrderApi__Is_Renewal__c,OrderApi__Is_Shipping_Rate__c,OrderApi__Is_Tax__c,OrderApi__Item_Class__c,OrderApi__Item__c,OrderApi__Line_Description__c,OrderApi__List_Price__c,OrderApi__Parent_Sales_Order_Line__c,OrderApi__Posted_Date__c,OrderApi__Price_Override__c,OrderApi__Price_Rule__c,OrderApi__Quantity__c,OrderApi__Sale_Price__c,OrderApi__Sales_Order_Line__c,OrderApi__Shipping_City__c,OrderApi__Shipping_Contact__c,OrderApi__Shipping_Country__c,OrderApi__Shipping_Postal_Code__c,OrderApi__Shipping_State__c,OrderApi__Shipping_Street__c,OrderApi__Subscription_Plan__c,OrderApi__Subscription__c,OrderApi__Subtotal__c,OrderApi__Tax_Override__c,OrderApi__Tax_Percent__c,OrderApi__Total__c,OrderApi__AR_Account__c,OrderApi__Adjustments__c,OrderApi__Amount_Paid__c,OrderApi__Amount_Refunded__c,OrderApi__Balance_Due__c,OrderApi__Contact__c,OrderApi__Credits_Applied__c,OrderApi__Invoice_Line__c,OrderApi__Is_Child_Line__c,OrderApi__Payment_Priority__c,OrderApi__Credit_Note__c,OrderApi__Tax_Amount__c,OrderApi__Total_with_Tax__c,OrderApi__Invoice__r.Id,OrderApi__Business_Group__r.Name,OrderApi__Credit_Memo__r.Id,OrderApi__GL_Account__r.Id,OrderApi__Item_Class__r.Id,OrderApi__Item__r.Id,OrderApi__Parent_Sales_Order_Line__r.Id,OrderApi__Price_Rule__r.Id,OrderApi__Sales_Order_Line__r.Id,OrderApi__Subscription_Plan__r.Id,OrderApi__Subscription__r.Id,OrderApi__AR_Account__r.Id,OrderApi__Contact__r.Id,OrderApi__Invoice_Line__r.Id,OrderApi__Credit_Note__r.Id
a114W00000Kvqv2QAB,0000001611,a124W00000MTdihQAD,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1EQAR,false,false,false,false,false,a134W000009DZGdQAO,a154W00000926SDQAY,Closing Keynote,0,,,false,,1,0,a1I4W00000HFZwdUAH,Luzern,Bess Weber,Switzerland,,,,,,0,false,0,0,a104W00000G3d1EQAR,0,0,0,0,,0,,false,,,,,a124W00000MTdihQAD,FON-International Association,,a104W00000G3d1EQAR,a134W000009DZGdQAO,a154W00000926SDQAY,,,a1I4W00000HFZwdUAH,,,a104W00000G3d1EQAR,,,
a114W00000Kvqv3QAB,0000001612,a124W00000MTdihQAD,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1EQAR,false,false,false,false,false,,,Lunch,0,,,false,,1,0,a1I4W00000HFZweUAH,Luzern,Bess Weber,Switzerland,,,,,,0,false,0,0,a104W00000G3d1EQAR,0,0,0,0,,0,,false,,,,,a124W00000MTdihQAD,FON-International Association,,a104W00000G3d1EQAR,,,,,a1I4W00000HFZweUAH,,,a104W00000G3d1EQAR,,,
a114W00000Kvqv4QAB,0000001613,a124W00000MTdiiQAD,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1EQAR,false,false,false,false,false,,,2017 Annual Conference - Non Member Registration,0,,,false,,1,300,a1I4W00000HFZwfUAH,Zurich,Gary Flowers,Switzerland,,,,,,300,false,0,300,a104W00000G3d1EQAR,0,0,0,300,,0,,false,,,,,a124W00000MTdiiQAD,FON-International Association,,a104W00000G3d1EQAR,,,,,a1I4W00000HFZwfUAH,,,a104W00000G3d1EQAR,,,
a114W00000Kvqv5QAB,0000001614,a124W00000MTdiiQAD,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1EQAR,false,false,false,false,false,,,Lunch,0,,,false,,1,0,a1I4W00000HFZwgUAH,Zurich,Gary Flowers,Switzerland,,,,,,0,false,0,0,a104W00000G3d1EQAR,0,0,0,0,,0,,false,,,,,a124W00000MTdiiQAD,FON-International Association,,a104W00000G3d1EQAR,,,,,a1I4W00000HFZwgUAH,,,a104W00000G3d1EQAR,,,
a114W00000Kvqv6QAB,0000001615,a124W00000MTdiiQAD,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1EQAR,false,false,false,false,false,,,Session 2a: Creative Brainstorming Methods,0,,,false,,1,0,a1I4W00000HFZwhUAH,Zurich,Gary Flowers,Switzerland,,,,,,0,false,0,0,a104W00000G3d1EQAR,0,0,0,0,,0,,false,,,,,a124W00000MTdiiQAD,FON-International Association,,a104W00000G3d1EQAR,,,,,a1I4W00000HFZwhUAH,,,a104W00000G3d1EQAR,,,
a114W00000Kvqv7QAB,0000001616,a124W00000MTdiiQAD,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1EQAR,false,false,false,false,false,,,Session 2b: Quality Assurance in Modern Organizations,0,,,false,,1,40,a1I4W00000HFZwiUAH,Zurich,Gary Flowers,Switzerland,,,,,,40,false,0,40,a104W00000G3d1EQAR,0,0,0,40,,0,,false,,,,,a124W00000MTdiiQAD,FON-International Association,,a104W00000G3d1EQAR,,,,,a1I4W00000HFZwiUAH,,,a104W00000G3d1EQAR,,,
a114W00000Kvqv8QAB,0000001617,a124W00000MTdiiQAD,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1EQAR,false,false,false,false,false,,,Session 3: Round Table,0,,,false,,1,0,a1I4W00000HFZwjUAH,Zurich,Gary Flowers,Switzerland,,,,,,0,false,0,0,a104W00000G3d1EQAR,0,0,0,0,,0,,false,,,,,a124W00000MTdiiQAD,FON-International Association,,a104W00000G3d1EQAR,,,,,a1I4W00000HFZwjUAH,,,a104W00000G3d1EQAR,,,
a114W00000Kvqv9QAB,0000001618,a124W00000MTdiiQAD,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1EQAR,false,false,false,false,false,,,Session 4b: How to Lead and Follow,0,,,false,,1,0,a1I4W00000HFZwkUAH,Zurich,Gary Flowers,Switzerland,,,,,,0,false,0,0,a104W00000G3d1EQAR,0,0,0,0,,0,,false,,,,,a124W00000MTdiiQAD,FON-International Association,,a104W00000G3d1EQAR,,,,,a1I4W00000HFZwkUAH,,,a104W00000G3d1EQAR,,,
a114W00000KvqvAQAR,0000001619,a124W00000MTdiiQAD,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1EQAR,false,false,false,false,false,a134W000009DZGdQAO,a154W00000926S1QAI,Executive Reception & Dinner,25,,,false,,1,25,a1I4W00000HFZwlUAH,Zurich,Gary Flowers,Switzerland,,,,,,25,false,0,25,a104W00000G3d1EQAR,0,0,0,25,,0,,false,,,,,a124W00000MTdiiQAD,FON-International Association,,a104W00000G3d1EQAR,a134W000009DZGdQAO,a154W00000926S1QAI,,,a1I4W00000HFZwlUAH,,,a104W00000G3d1EQAR,,,
a114W00000KvqvBQAR,0000001620,a124W00000MTdiiQAD,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1EQAR,false,false,false,false,false,a134W000009DZGdQAO,a154W00000926SBQAY,Networking Breakfast,15,,,false,,1,15,a1I4W00000HFZwmUAH,Zurich,Gary Flowers,Switzerland,,,,,,15,false,0,15,a104W00000G3d1EQAR,0,0,0,15,,0,,false,,,,,a124W00000MTdiiQAD,FON-International Association,,a104W00000G3d1EQAR,a134W000009DZGdQAO,a154W00000926SBQAY,,,a1I4W00000HFZwmUAH,,,a104W00000G3d1EQAR,,,
a114W00000KvqvCQAR,0000001621,a124W00000MTdiiQAD,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1EQAR,false,false,false,false,false,a134W000009DZGdQAO,a154W00000926S8QAI,Season 5: Managing Complex Projects,0,,,false,,1,0,a1I4W00000HFZwnUAH,Zurich,Gary Flowers,Switzerland,,,,,,0,false,0,0,a104W00000G3d1EQAR,0,0,0,0,,0,,false,,,,,a124W00000MTdiiQAD,FON-International Association,,a104W00000G3d1EQAR,a134W000009DZGdQAO,a154W00000926S8QAI,,,a1I4W00000HFZwnUAH,,,a104W00000G3d1EQAR,,,
a114W00000KvqvDQAR,0000001622,a124W00000MTdiiQAD,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1EQAR,false,false,false,false,false,a134W000009DZGdQAO,a154W00000926S6QAI,Season 6: A Step Ahead: Anticipating Change,0,,,false,,1,0,a1I4W00000HFZwoUAH,Zurich,Gary Flowers,Switzerland,,,,,,0,false,0,0,a104W00000G3d1EQAR,0,0,0,0,,0,,false,,,,,a124W00000MTdiiQAD,FON-International Association,,a104W00000G3d1EQAR,a134W000009DZGdQAO,a154W00000926S6QAI,,,a1I4W00000HFZwoUAH,,,a104W00000G3d1EQAR,,,
a114W00000KvqvEQAR,0000001623,a124W00000MTdiiQAD,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1EQAR,false,false,false,false,false,a134W000009DZGdQAO,a154W00000926SDQAY,Closing Keynote,0,,,false,,1,0,a1I4W00000HFZwpUAH,Zurich,Gary Flowers,Switzerland,,,,,,0,false,0,0,a104W00000G3d1EQAR,0,0,0,0,,0,,false,,,,,a124W00000MTdiiQAD,FON-International Association,,a104W00000G3d1EQAR,a134W000009DZGdQAO,a154W00000926SDQAY,,,a1I4W00000HFZwpUAH,,,a104W00000G3d1EQAR,,,
a114W00000KvqvFQAR,0000001624,a124W00000MTdiiQAD,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1EQAR,false,false,false,false,false,a134W000009DZGdQAO,a154W00000926SCQAY,Golf Tournament,175,,,false,,1,175,a1I4W00000HFZwqUAH,Zurich,Gary Flowers,Switzerland,,,,,,175,false,0,175,a104W00000G3d1EQAR,0,0,0,175,,0,,false,,,,,a124W00000MTdiiQAD,FON-International Association,,a104W00000G3d1EQAR,a134W000009DZGdQAO,a154W00000926SCQAY,,,a1I4W00000HFZwqUAH,,,a104W00000G3d1EQAR,,,
a114W00000KvqvGQAR,0000001625,a124W00000MTdijQAD,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1EQAR,false,false,false,false,false,,,2017 Annual Conference - Non Member Registration,0,,,false,,1,300,a1I4W00000HFZwrUAH,Zurich,Linnie Simon,Switzerland,,,,,,300,false,0,300,a104W00000G3d1EQAR,0,0,0,300,,0,,false,,,,,a124W00000MTdijQAD,FON-International Association,,a104W00000G3d1EQAR,,,,,a1I4W00000HFZwrUAH,,,a104W00000G3d1EQAR,,,
a114W00000KvqvHQAR,0000001626,a124W00000MTdijQAD,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1EQAR,false,false,false,false,false,,,Lunch,0,,,false,,1,0,a1I4W00000HFZwsUAH,Zurich,Linnie Simon,Switzerland,,,,,,0,false,0,0,a104W00000G3d1EQAR,0,0,0,0,,0,,false,,,,,a124W00000MTdijQAD,FON-International Association,,a104W00000G3d1EQAR,,,,,a1I4W00000HFZwsUAH,,,a104W00000G3d1EQAR,,,
a114W00000KvqvIQAR,0000001627,a124W00000MTdijQAD,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1EQAR,false,false,false,false,false,,,Session 2a: Creative Brainstorming Methods,0,,,false,,1,0,a1I4W00000HFZwtUAH,Zurich,Linnie Simon,Switzerland,,,,,,0,false,0,0,a104W00000G3d1EQAR,0,0,0,0,,0,,false,,,,,a124W00000MTdijQAD,FON-International Association,,a104W00000G3d1EQAR,,,,,a1I4W00000HFZwtUAH,,,a104W00000G3d1EQAR,,,
a114W00000KvqvJQAR,0000001628,a124W00000MTdijQAD,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1EQAR,false,false,false,false,false,,,Session 2b: Quality Assurance in Modern Organizations,0,,,false,,1,40,a1I4W00000HFZwuUAH,Zurich,Linnie Simon,Switzerland,,,,,,40,false,0,40,a104W00000G3d1EQAR,0,0,0,40,,0,,false,,,,,a124W00000MTdijQAD,FON-International Association,,a104W00000G3d1EQAR,,,,,a1I4W00000HFZwuUAH,,,a104W00000G3d1EQAR,,,
a114W00000KvqvKQAR,0000001629,a124W00000MTdijQAD,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1EQAR,false,false,false,false,false,a134W000009DZGdQAO,a154W00000926RzQAI,Session 4a: Building Successful Teams,0,,,false,,1,0,a1I4W00000HFZwvUAH,Zurich,Linnie Simon,Switzerland,,,,,,0,false,0,0,a104W00000G3d1EQAR,0,0,0,0,,0,,false,,,,,a124W00000MTdijQAD,FON-International Association,,a104W00000G3d1EQAR,a134W000009DZGdQAO,a154W00000926RzQAI,,,a1I4W00000HFZwvUAH,,,a104W00000G3d1EQAR,,,
a114W00000KvqvLQAR,0000001630,a124W00000MTdijQAD,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1EQAR,false,false,false,false,false,a134W000009DZGdQAO,a154W00000926SDQAY,Closing Keynote,0,,,false,,1,0,a1I4W00000HFZwwUAH,Zurich,Linnie Simon,Switzerland,,,,,,0,false,0,0,a104W00000G3d1EQAR,0,0,0,0,,0,,false,,,,,a124W00000MTdijQAD,FON-International Association,,a104W00000G3d1EQAR,a134W000009DZGdQAO,a154W00000926SDQAY,,,a1I4W00000HFZwwUAH,,,a104W00000G3d1EQAR,,,
a114W00000KvqvMQAR,0000001631,a124W00000MTdijQAD,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1EQAR,false,false,false,false,false,a134W000009DZGdQAO,a154W00000926SCQAY,Golf Tournament,175,,,false,,1,175,a1I4W00000HFZwxUAH,Zurich,Linnie Simon,Switzerland,,,,,,175,false,0,175,a104W00000G3d1EQAR,0,0,0,175,,0,,false,,,,,a124W00000MTdijQAD,FON-International Association,,a104W00000G3d1EQAR,a134W000009DZGdQAO,a154W00000926SCQAY,,,a1I4W00000HFZwxUAH,,,a104W00000G3d1EQAR,,,
a114W00000Kvr0QQAR,0000002078,a124W00000MTdjhQAD,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1EQAR,false,false,false,false,false,,,Board of Directors Meeting - Board Member Attendee,0,,,false,,1,0,a1I4W00000HFa24UAD,ORPINGTON,James Owens,United Kingdom,BR5 1JH,,,,,0,false,0,0,a104W00000G3d1EQAR,0,0,0,0,,0,,false,,,,,a124W00000MTdjhQAD,FON-International Association,,a104W00000G3d1EQAR,,,,,a1I4W00000HFa24UAD,,,a104W00000G3d1EQAR,,,
a114W00000Kvr0RQAR,0000002079,a124W00000MTdjiQAD,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1EQAR,false,false,false,false,false,a134W000009DZGhQAO,a154W00000926SNQAY,Sponsor Registration 2014 Conference,150,,,false,,1,150,a1I4W00000HFa25UAD,BECKENHAM,Delia Copeland,United Kingdom,BR3 3SR,,,,,150,false,0,150,a104W00000G3d1EQAR,0,0,0,150,,0,,false,,,,,a124W00000MTdjiQAD,FON-International Association,,a104W00000G3d1EQAR,a134W000009DZGhQAO,a154W00000926SNQAY,,,a1I4W00000HFa25UAD,,,a104W00000G3d1EQAR,,,
a114W00000Kvr0SQAR,0000002080,a124W00000MTdjiQAD,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1EQAR,false,false,false,false,false,,,Session 2b: Quality Assurance in Modern Organizations,0,,,false,,1,40,a1I4W00000HFa26UAD,BECKENHAM,Delia Copeland,United Kingdom,BR3 3SR,,,,,40,false,0,40,a104W00000G3d1EQAR,0,0,0,40,,0,,false,,,,,a124W00000MTdjiQAD,FON-International Association,,a104W00000G3d1EQAR,,,,,a1I4W00000HFa26UAD,,,a104W00000G3d1EQAR,,,
a114W00000Kvr0TQAR,0000002081,a124W00000MTdjiQAD,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1EQAR,false,false,false,false,false,a134W000009DZGdQAO,a154W00000926RzQAI,Session 4a: Building Successful Teams,0,,,false,,1,0,a1I4W00000HFa27UAD,BECKENHAM,Delia Copeland,United Kingdom,BR3 3SR,,,,,0,false,0,0,a104W00000G3d1EQAR,0,0,0,0,,0,,false,,,,,a124W00000MTdjiQAD,FON-International Association,,a104W00000G3d1EQAR,a134W000009DZGdQAO,a154W00000926RzQAI,,,a1I4W00000HFa27UAD,,,a104W00000G3d1EQAR,,,
a114W00000Kvr0UQAR,0000002082,a124W00000MTdjiQAD,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1EQAR,false,false,false,false,false,a134W000009DZGdQAO,a154W00000926SBQAY,Networking Breakfast,15,,,false,,1,15,a1I4W00000HFa28UAD,BECKENHAM,Delia Copeland,United Kingdom,BR3 3SR,,,,,15,false,0,15,a104W00000G3d1EQAR,0,0,0,15,,0,,false,,,,,a124W00000MTdjiQAD,FON-International Association,,a104W00000G3d1EQAR,a134W000009DZGdQAO,a154W00000926SBQAY,,,a1I4W00000HFa28UAD,,,a104W00000G3d1EQAR,,,
a114W00000Kvr0VQAR,0000002083,a124W00000MTdjiQAD,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1EQAR,false,false,false,false,false,a134W000009DZGdQAO,a154W00000926S9QAI,Marketing Keynote with Lunch,0,,,false,,1,0,a1I4W00000HFa29UAD,BECKENHAM,Delia Copeland,United Kingdom,BR3 3SR,,,,,0,false,0,0,a104W00000G3d1EQAR,0,0,0,0,,0,,false,,,,,a124W00000MTdjiQAD,FON-International Association,,a104W00000G3d1EQAR,a134W000009DZGdQAO,a154W00000926S9QAI,,,a1I4W00000HFa29UAD,,,a104W00000G3d1EQAR,,,
a114W00000Kvr0WQAR,0000002084,a124W00000MTdjiQAD,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1EQAR,false,false,false,false,false,a134W000009DZGdQAO,a154W00000926S7QAI,Season 7a: Maximizing ROI,0,,,false,,1,0,a1I4W00000HFa2AUAT,BECKENHAM,Delia Copeland,United Kingdom,BR3 3SR,,,,,0,false,0,0,a104W00000G3d1EQAR,0,0,0,0,,0,,false,,,,,a124W00000MTdjiQAD,FON-International Association,,a104W00000G3d1EQAR,a134W000009DZGdQAO,a154W00000926S7QAI,,,a1I4W00000HFa2AUAT,,,a104W00000G3d1EQAR,,,
a114W00000Kvr0XQAR,0000002085,a124W00000MTdjiQAD,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1EQAR,false,false,false,false,false,a134W000009DZGdQAO,a154W00000926SDQAY,Closing Keynote,0,,,false,,1,0,a1I4W00000HFa2BUAT,BECKENHAM,Delia Copeland,United Kingdom,BR3 3SR,,,,,0,false,0,0,a104W00000G3d1EQAR,0,0,0,0,,0,,false,,,,,a124W00000MTdjiQAD,FON-International Association,,a104W00000G3d1EQAR,a134W000009DZGdQAO,a154W00000926SDQAY,,,a1I4W00000HFa2BUAT,,,a104W00000G3d1EQAR,,,
a114W00000Kvr0YQAR,0000002086,a124W00000MTdjiQAD,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1EQAR,false,false,false,false,false,a134W000009DZGdQAO,a154W00000926SCQAY,Golf Tournament,175,,,false,,1,175,a1I4W00000HFa2CUAT,BECKENHAM,Delia Copeland,United Kingdom,BR3 3SR,,,,,175,false,0,175,a104W00000G3d1EQAR,0,0,0,175,,0,,false,,,,,a124W00000MTdjiQAD,FON-International Association,,a104W00000G3d1EQAR,a134W000009DZGdQAO,a154W00000926SCQAY,,,a1I4W00000HFa2CUAT,,,a104W00000G3d1EQAR,,,
a114W00000Kvr0ZQAR,0000002087,a124W00000MTdjiQAD,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1EQAR,false,false,false,false,false,,,Welcome Breakfast,0,,,false,,1,0,a1I4W00000HFa2DUAT,BECKENHAM,Delia Copeland,United Kingdom,BR3 3SR,,,,,0,false,0,0,a104W00000G3d1EQAR,0,0,0,0,,0,,false,,,,,a124W00000MTdjiQAD,FON-International Association,,a104W00000G3d1EQAR,,,,,a1I4W00000HFa2DUAT,,,a104W00000G3d1EQAR,,,
a114W00000Kvr0aQAB,0000002088,a124W00000MTdjjQAD,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1EQAR,false,false,false,false,false,,,Member Registration 2016 Conference,0,,,false,,1,200,a1I4W00000HFa2EUAT,BECKENHAM,Delia Flores,United Kingdom,BR3 5JW,,,,,200,false,0,200,a104W00000G3d1EQAR,0,0,0,200,,0,,false,,,,,a124W00000MTdjjQAD,FON-International Association,,a104W00000G3d1EQAR,,,,,a1I4W00000HFa2EUAT,,,a104W00000G3d1EQAR,,,
a114W00000Kvr0bQAB,0000002089,a124W00000MTdjjQAD,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1EQAR,false,false,false,false,false,,,Welcome Breakfast,0,,,false,,1,0,a1I4W00000HFa2FUAT,BECKENHAM,Delia Flores,United Kingdom,BR3 5JW,,,,,0,false,0,0,a104W00000G3d1EQAR,0,0,0,0,,0,,false,,,,,a124W00000MTdjjQAD,FON-International Association,,a104W00000G3d1EQAR,,,,,a1I4W00000HFa2FUAT,,,a104W00000G3d1EQAR,,,
a114W00000Kvr0cQAB,0000002090,a124W00000MTdjjQAD,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1EQAR,false,false,false,false,false,,,Session 2b: Quality Assurance in Modern Organizations,0,,,false,,1,40,a1I4W00000HFa2GUAT,BECKENHAM,Delia Flores,United Kingdom,BR3 5JW,,,,,40,false,0,40,a104W00000G3d1EQAR,0,0,0,40,,0,,false,,,,,a124W00000MTdjjQAD,FON-International Association,,a104W00000G3d1EQAR,,,,,a1I4W00000HFa2GUAT,,,a104W00000G3d1EQAR,,,
a114W00000Kvr0dQAB,0000002091,a124W00000MTdjjQAD,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1EQAR,false,false,false,false,false,,,Session 3: Round Table,0,,,false,,1,0,a1I4W00000HFa2HUAT,BECKENHAM,Delia Flores,United Kingdom,BR3 5JW,,,,,0,false,0,0,a104W00000G3d1EQAR,0,0,0,0,,0,,false,,,,,a124W00000MTdjjQAD,FON-International Association,,a104W00000G3d1EQAR,,,,,a1I4W00000HFa2HUAT,,,a104W00000G3d1EQAR,,,
a114W00000Kvr0eQAB,0000002092,a124W00000MTdjjQAD,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1EQAR,false,false,false,false,false,a134W000009DZGdQAO,a154W00000926RzQAI,Session 4a: Building Successful Teams,0,,,false,,1,0,a1I4W00000HFa2IUAT,BECKENHAM,Delia Flores,United Kingdom,BR3 5JW,,,,,0,false,0,0,a104W00000G3d1EQAR,0,0,0,0,,0,,false,,,,,a124W00000MTdjjQAD,FON-International Association,,a104W00000G3d1EQAR,a134W000009DZGdQAO,a154W00000926RzQAI,,,a1I4W00000HFa2IUAT,,,a104W00000G3d1EQAR,,,
a114W00000Kvr0fQAB,0000002093,a124W00000MTdjjQAD,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1EQAR,false,false,false,false,false,a134W000009DZGdQAO,a154W00000926S8QAI,Season 5: Managing Complex Projects,0,,,false,,1,0,a1I4W00000HFa2JUAT,BECKENHAM,Delia Flores,United Kingdom,BR3 5JW,,,,,0,false,0,0,a104W00000G3d1EQAR,0,0,0,0,,0,,false,,,,,a124W00000MTdjjQAD,FON-International Association,,a104W00000G3d1EQAR,a134W000009DZGdQAO,a154W00000926S8QAI,,,a1I4W00000HFa2JUAT,,,a104W00000G3d1EQAR,,,
a114W00000Kvr0gQAB,0000002094,a124W00000MTdjjQAD,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1EQAR,false,false,false,false,false,a134W000009DZGdQAO,a154W00000926S6QAI,Season 6: A Step Ahead: Anticipating Change,0,,,false,,1,0,a1I4W00000HFa2KUAT,BECKENHAM,Delia Flores,United Kingdom,BR3 5JW,,,,,0,false,0,0,a104W00000G3d1EQAR,0,0,0,0,,0,,false,,,,,a124W00000MTdjjQAD,FON-International Association,,a104W00000G3d1EQAR,a134W000009DZGdQAO,a154W00000926S6QAI,,,a1I4W00000HFa2KUAT,,,a104W00000G3d1EQAR,,,
a114W00000Kvr0hQAB,0000002095,a124W00000MTdjjQAD,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1EQAR,false,false,false,false,false,a134W000009DZGdQAO,a154W00000926SDQAY,Closing Keynote,0,,,false,,1,0,a1I4W00000HFa2LUAT,BECKENHAM,Delia Flores,United Kingdom,BR3 5JW,,,,,0,false,0,0,a104W00000G3d1EQAR,0,0,0,0,,0,,false,,,,,a124W00000MTdjjQAD,FON-International Association,,a104W00000G3d1EQAR,a134W000009DZGdQAO,a154W00000926SDQAY,,,a1I4W00000HFa2LUAT,,,a104W00000G3d1EQAR,,,
a114W00000Kvr0iQAB,0000002096,a124W00000MTdjjQAD,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1EQAR,false,false,false,false,false,a134W000009DZGdQAO,a154W00000926SCQAY,Golf Tournament,175,,,false,,1,175,a1I4W00000HFa2MUAT,BECKENHAM,Delia Flores,United Kingdom,BR3 5JW,,,,,175,false,0,175,a104W00000G3d1EQAR,0,0,0,175,,0,,false,,,,,a124W00000MTdjjQAD,FON-International Association,,a104W00000G3d1EQAR,a134W000009DZGdQAO,a154W00000926SCQAY,,,a1I4W00000HFa2MUAT,,,a104W00000G3d1EQAR,,,
a114W00000Kvr0jQAB,0000002097,a124W00000MTdjkQAD,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1EQAR,false,false,false,false,false,a134W000009DZGhQAO,a154W00000926SNQAY,Sponsor Registration 2014 Conference,150,,,false,,1,150,a1I4W00000HFa2NUAT,BECKENHAM,Elijah Curtis,United Kingdom,BR3 3HL,,,,,150,false,0,150,a104W00000G3d1EQAR,0,0,0,150,,0,,false,,,,,a124W00000MTdjkQAD,FON-International Association,,a104W00000G3d1EQAR,a134W000009DZGhQAO,a154W00000926SNQAY,,,a1I4W00000HFa2NUAT,,,a104W00000G3d1EQAR,,,
a114W00000Kvr0kQAB,0000002098,a124W00000MTdjkQAD,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1EQAR,false,false,false,false,false,a134W000009DZGdQAO,a154W00000926SBQAY,Networking Breakfast,15,,,false,,1,15,a1I4W00000HFa2OUAT,BECKENHAM,Elijah Curtis,United Kingdom,BR3 3HL,,,,,15,false,0,15,a104W00000G3d1EQAR,0,0,0,15,,0,,false,,,,,a124W00000MTdjkQAD,FON-International Association,,a104W00000G3d1EQAR,a134W000009DZGdQAO,a154W00000926SBQAY,,,a1I4W00000HFa2OUAT,,,a104W00000G3d1EQAR,,,
a114W00000KvqlPQAR,0000002602,a124W00000MTdegQAD,2020-04-20,,true,a0o4W00000M5SknQAF,true,,false,2020-12-31,a104W00000G3d1eQAB,false,false,false,false,false,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,5000,,,true,,1,416.67,a1I4W00000HFZnpUAH,,,,,,,a1R4W000004PyfRUAS,,416.67,false,0,416.67,a104W00000G3d1FQAR,0,0,0,416.67,,0,,false,,,,,a124W00000MTdegQAD,FON-International Association,,a104W00000G3d1eQAB,a134W000009DZGNQA4,a154W00000926RWQAY,,,a1I4W00000HFZnpUAH,a1R4W000004PyfRUAS,,a104W00000G3d1FQAR,,,
