Id,OrderApi__Sales_Order_Line__c,Name,LastReferencedDate,OrderApi__Item__c,OrderApi__Account__c,OrderApi__Activated_Date__c,OrderApi__Active_Assignments__c,OrderApi__Assignment_Badge_Types_CSV__c,OrderApi__Assignments_Allowed__c,OrderApi__Billing_City__c,OrderApi__Billing_Contact__c,OrderApi__Billing_Country__c,OrderApi__Billing_Postal_Code__c,OrderApi__Billing_State__c,OrderApi__Billing_Street__c,OrderApi__Business_Group__c,OrderApi__Calculate_Billing_Details__c,OrderApi__Calculate_Shipping_Details__c,OrderApi__Cancelled_Date__c,OrderApi__Cancelled_Reason__c,OrderApi__Contact__c,OrderApi__Current_Term_End_Date__c,OrderApi__Current_Term_Start_Date__c,OrderApi__Customer_Link__c,OrderApi__Days_To_Lapse__c,OrderApi__Description__c,OrderApi__Enable_Auto_Renew__c,OrderApi__Entity__c,OrderApi__Expired_Date__c,OrderApi__Grace_Period_End_Date__c,OrderApi__In_Grace_Period__c,OrderApi__Is_Active__c,OrderApi__Is_Cancelled__c,OrderApi__Is_Expired__c,OrderApi__Is_Pending__c,OrderApi__Is_Suspended__c,OrderApi__Is_Upgraded__c,OrderApi__Item_Class__c,OrderApi__Last_Amendment_Date__c,OrderApi__Last_Renewed_Date__c,OrderApi__Last_System_Run__c,OrderApi__Maximum_Number_of_Assignments__c,OrderApi__Next_Scheduled_Renewal_Date__c,OrderApi__Paid_Through_Date__c,OrderApi__Shipping_City__c,OrderApi__Shipping_Contact__c,OrderApi__Shipping_Country__c,OrderApi__Shipping_Postal_Code__c,OrderApi__Shipping_State__c,OrderApi__Shipping_Street__c,OrderApi__Status__c,OrderApi__Subscription_Plan__c,OrderApi__Suspended_Date__c,OrderApi__Suspended_Reason__c,OrderApi__System_Refresh__c,OrderApi__Upgraded_Date__c,OrderApi__Upgraded_Subscription__c,OrderApi__Valid_Payment_Method__c,OrderApi__Line_Count__c,OrderApi__Renewals__c,OrderApi__Subscription_Dues_Total__c,CPBase__Subscription_Management_Page_Override__c,CPBase__Hide_In_Portal__c,OrderApi__Hide_In_Portal__c,OrderApi__Renewal_Override__c,OrderApi__Subscription_Management_Page_Override__c,OrderApi__Next_Scheduled_Payment_Date__c,OrderApi__Term_Active_Assignments__c,OrderApi__Term_Assignments_Allowed__c,OrderApi__Term_Dues_Total__c,OrderApi__Term_End_Date__c,OrderApi__Term_Start_Date__c,OrderApi__Payment_Method__c,Membership_Type__c,OrderApi__Sales_Order_Line__r.Id,OrderApi__Item__r.Id,OrderApi__Account__r.Id,OrderApi__Business_Group__r.Name,OrderApi__Contact__r.Id,OrderApi__Item_Class__r.Id,OrderApi__Subscription_Plan__r.Id,OrderApi__Upgraded_Subscription__r.Id,OrderApi__Payment_Method__r.Id
a1S4W000004D1TpUAK,a1I4W00000HFa9gUAD,000000288,,a154W00000926QzQAI,0014W000025FRmAQAW,2019-01-09,0,,0,,Neal Vyas,,,,,a0o4W00000M5SknQAF,true,true,,,0034W00002DpodiQAB,2019-06-30,2019-01-09,"<a href=""/0034W00002Dpodi"" target=""_blank"">Neal Vegas</a>",-459,,false,Contact,2020-09-29,2019-06-30,false,false,false,true,false,false,false,a134W000009DZGIQA4,,,2019-05-08,,,2019-06-30,,Neal Vegas,,,,,Expired,a1R4W000004PyfNUAS,,,false,,,true,3,1,1050,,false,false,,,,0,0,0,,,a194W000009Mx8bQAC,FON - National Membership,a1I4W00000HFa9gUAD,a154W00000926QzQAI,0014W000025FRmAQAW,FON-International Association,0034W00002DpodiQAB,a134W000009DZGIQA4,a1R4W000004PyfNUAS,,a194W000009Mx8bQAC
a1S4W000004D1TqUAK,a1I4W00000HFa9iUAD,000000289,,a154W00000926RkQAI,0014W000025FRmAQAW,2019-01-10,0,a0k4W00000DtAGVQA3,0,,Neal Vyas,,,,,a0o4W00000M5SknQAF,true,true,,,0034W00002DpodiQAB,2019-06-30,2019-01-10,"<a href=""/0034W00002Dpodi"" target=""_blank"">Neal Vegas</a>",-459,,false,Contact,2020-09-29,2019-06-30,false,false,false,true,false,false,false,a134W000009DZGNQA4,,,2019-05-08,,,2019-06-30,,Neal Vegas,,,,,Expired,a1R4W000004PyfNUAS,,,false,,,true,1,1,5000,,false,false,,,,0,0,0,,,a194W000009Mx8bQAC,Company Membership,a1I4W00000HFa9iUAD,a154W00000926RkQAI,0014W000025FRmAQAW,FON-International Association,0034W00002DpodiQAB,a134W000009DZGNQA4,a1R4W000004PyfNUAS,,a194W000009Mx8bQAC
a1S4W000004D1TrUAK,a1I4W00000HFa9sUAD,000000290,,a154W00000926QzQAI,0014W000025FRlCQAW,2019-01-16,0,,0,,Claire Jones,,,,,a0o4W00000M5SknQAF,true,true,,,0034W00002DpodjQAB,2019-06-30,2019-01-16,"<a href=""/0034W00002Dpodj"" target=""_blank"">Claire Jones</a>",-459,,true,Contact,2019-08-21,,false,false,false,true,false,false,false,a134W000009DZGIQA4,,,2019-05-08,,,2019-06-30,,Claire Jones,,,,,Expired,a1R4W000004PyfNUAS,,,false,,,false,3,1,525,,false,false,,,,0,0,0,,,,FON - National Membership,a1I4W00000HFa9sUAD,a154W00000926QzQAI,0014W000025FRlCQAW,FON-International Association,0034W00002DpodjQAB,a134W000009DZGIQA4,a1R4W000004PyfNUAS,,
a1S4W000004D1SVUA0,,000000192,,a154W00000926R6QAI,0014W000025FRlzQAG,2015-06-03,0,,0,Luzern,Bernice Cross,Switzerland,,,Bendesplatz 9,a0o4W00000M5SknQAF,true,true,,,0034W00002DpoffQAB,2015-06-30,2015-06-03,"<a href=""/0034W00002Dpoff"" target=""_blank"">Bernice Cross</a>",-1920,,false,Contact,2018-04-22,,false,false,false,true,false,false,false,a134W000009DZGIQA4,,,2019-05-08,,,2015-06-30,Luzern,Bernice Cross,Switzerland,,,Bendesplatz 9,Expired,a1R4W000004PyfNUAS,,,false,,,false,1,1,25,,false,false,,,,0,0,0,,,,Professional Membership,,a154W00000926R6QAI,0014W000025FRlzQAG,FON-International Association,0034W00002DpoffQAB,a134W000009DZGIQA4,a1R4W000004PyfNUAS,,
a1S4W000004D1SWUA0,,000000193,,a154W00000926RDQAY,0014W000025FRkOQAW,2015-02-24,0,,0,Harrisonburg,Evan Ward,United States,22801,Virginia,406 West Ave,a0o4W00000M5SknQAF,true,true,,,0034W00002Dpog7QAB,2015-06-30,2015-02-24,"<a href=""/0034W00002Dpog7"" target=""_blank"">Evan Ward</a>",-1920,,false,Contact,2019-01-13,2015-06-30,false,false,false,true,false,false,false,a134W000009DZGIQA4,,2018-07-13,2019-05-08,,,2015-06-30,Harrisonburg,Evan Ward,United States,22801,Virginia,406 West Ave,Expired,a1R4W000004PyfSUAS,,,false,,,false,1,2,25,,false,false,,,,0,0,0,,,,Student Membership,,a154W00000926RDQAY,0014W000025FRkOQAW,FON-International Association,0034W00002Dpog7QAB,a134W000009DZGIQA4,a1R4W000004PyfSUAS,,
a1S4W000004D1SXUA0,,000000194,,a154W00000926R6QAI,0014W000025FRkOQAW,2012-12-17,0,,0,Ventura,Nell Powell,United States,93003,California,1001 Partridge Dr,a0o4W00000M5SknQAF,true,true,,,0034W00002Dpog5QAB,2015-06-09,2014-06-09,"<a href=""/0034W00002Dpog5"" target=""_blank"">Nell Powell</a>",-1941,,false,Contact,2018-04-22,,false,false,false,true,false,false,false,a134W000009DZGIQA4,,2014-06-09,2019-05-08,,,2015-06-09,Ventura,Nell Powell,United States,93003,California,1001 Partridge Dr,Expired,a1R4W000004PyfNUAS,,,false,,,false,1,1,175,,false,false,,,,0,0,0,,,,Professional Membership,,a154W00000926R6QAI,0014W000025FRkOQAW,FON-International Association,0034W00002Dpog5QAB,a134W000009DZGIQA4,a1R4W000004PyfNUAS,,
a1S4W000004D1SYUA0,,000000195,,a154W00000926QuQAI,0014W000025FRlKQAW,2013-02-12,0,,0,Redford,Rose Brixton,United States,48240,Michigan,19343 Norborne,a0o4W00000M5SknQAF,true,true,,,0034W00002DpodsQAB,2015-03-22,2014-03-22,"<a href=""/0034W00002Dpods"" target=""_blank"">Rose Brixton</a>",-2020,,false,Contact,2018-04-22,,false,false,false,true,false,false,false,a134W000009DZGIQA4,,2014-03-22,2019-05-08,,,2015-03-22,Redford,Rose Brixton,United States,48240,Michigan,19343 Norborne,Expired,a1R4W000004PyfNUAS,,,false,,,false,1,1,62.5,,false,false,,,,0,0,0,,,,Associate Membership,,a154W00000926QuQAI,0014W000025FRlKQAW,FON-International Association,0034W00002DpodsQAB,a134W000009DZGIQA4,a1R4W000004PyfNUAS,,
a1S4W000004D1SZUA0,,000000196,,a154W00000926RDQAY,0014W000025FRlLQAW,2014-10-04,0,,0,Loysburg,Nicholas Morgan,United States,16659,Pennsylvania,133 Beaver Creek Rd,a0o4W00000M5SknQAF,true,true,,,0034W00002Dpog2QAB,2015-06-30,2014-10-04,"<a href=""/0034W00002Dpog2"" target=""_blank"">Brant Morgan</a>",-1920,,false,Contact,2019-01-13,2015-06-30,false,false,false,true,false,false,false,a134W000009DZGIQA4,,2018-07-13,2019-05-08,,,2015-06-30,Loysburg,Brant Morgan,United States,16659,Pennsylvania,133 Beaver Creek Rd,Expired,a1R4W000004PyfSUAS,,,false,,,false,1,2,25,,false,false,,,,0,0,0,,,,Student Membership,,a154W00000926RDQAY,0014W000025FRlLQAW,FON-International Association,0034W00002Dpog2QAB,a134W000009DZGIQA4,a1R4W000004PyfSUAS,,
a1S4W000004D1SaUAK,,000000197,,a154W00000926RkQAI,0014W000025FRm5QAG,2014-08-26,0,a0k4W00000DtAGVQA3,0,Stratford,Ola Erickson,United States,6615,Connecticut,40 Macs Harbor Ct,a0o4W00000M5SknQAF,true,true,,,0034W00002DpogWQAR,2017-05-24,2016-05-24,"<a href=""/0014W000025FRm5"" target=""_blank"">FON-UnitedHealth Group</a>",-1226,,false,Account,2018-04-22,2017-06-23,false,false,false,true,false,false,false,a134W000009DZGNQA4,,2016-05-24,2019-05-08,,,2017-05-24,Los Gatos,Ola Erickson,United States,95033,California,24614 Miller Hill Rd,Expired,a1R4W000004PyfOUAS,,,false,,,false,1,1,0,,false,false,,,,0,0,0,,,,Company Membership,,a154W00000926RkQAI,0014W000025FRm5QAG,FON-International Association,0034W00002DpogWQAR,a134W000009DZGNQA4,a1R4W000004PyfOUAS,,
a1S4W000004D1SbUAK,,000000198,,a154W00000926RDQAY,0014W000025FRm5QAG,2015-06-27,0,,0,Stratford,Lucinda Neal,United States,6615,Connecticut,40 Macs Harbor Ct,a0o4W00000M5SknQAF,true,true,,,0034W00002DpogUQAR,2015-06-30,2015-06-27,"<a href=""/0034W00002DpogU"" target=""_blank"">Lucinda Neal</a>",-1920,,false,Contact,2019-01-13,2015-06-30,false,false,false,true,false,false,false,a134W000009DZGIQA4,,2018-07-13,2019-05-08,,,2015-06-30,Stratford,Lucinda Neal,United States,6615,Connecticut,40 Macs Harbor Ct,Expired,a1R4W000004PyfSUAS,,,false,,,false,1,2,25,,false,false,,,,0,0,0,,,,Student Membership,,a154W00000926RDQAY,0014W000025FRm5QAG,FON-International Association,0034W00002DpogUQAR,a134W000009DZGIQA4,a1R4W000004PyfSUAS,,
a1S4W000004D1ScUAK,,000000199,,a154W00000926RDQAY,0014W000025FRkKQAW,2015-02-24,0,,0,Blue Springs,Ryan Holland,United States,64014,Montana,3100 Sw 7 Hwy,a0o4W00000M5SknQAF,true,true,,,0034W00002Dpof1QAB,2015-06-30,2015-02-24,"<a href=""/0034W00002Dpof1"" target=""_blank"">Ryan Holland</a>",-1920,,false,Contact,2019-01-13,2015-06-30,false,false,false,true,false,false,false,a134W000009DZGIQA4,,2018-07-13,2019-05-08,,,2015-06-30,Blue Springs,Ryan Holland,United States,64014,Montana,3100 Sw 7 Hwy,Expired,a1R4W000004PyfSUAS,,,false,,,false,1,2,25,,false,false,,,,0,0,0,,,,Student Membership,,a154W00000926RDQAY,0014W000025FRkKQAW,FON-International Association,0034W00002Dpof1QAB,a134W000009DZGIQA4,a1R4W000004PyfSUAS,,
a1S4W000004D1SdUAK,,000000200,,a154W00000926QvQAI,0014W000025FRlLQAW,2013-11-01,0,,0,Scottsdale,Milton Pena,United States,85258,Arizona,7868 E Via Marina,a0o4W00000M5SknQAF,true,true,,,0034W00002Dpog3QAB,2016-06-21,2015-06-21,"<a href=""/0014W000025FRlL"" target=""_blank"">FON-General Electric</a>",-1563,,false,Account,2018-04-22,2016-07-21,false,false,false,true,false,false,false,a134W000009DZGNQA4,,2015-06-21,2019-05-08,,,2016-06-21,Chicago,Milton Pena,United States,60640,Illinois,1507 W Sunnyside Ave,Expired,a1R4W000004PyfOUAS,,,false,,,false,1,1,2500,,false,false,,,,0,0,0,,,,Institutional Membership,,a154W00000926QvQAI,0014W000025FRlLQAW,FON-International Association,0034W00002Dpog3QAB,a134W000009DZGNQA4,a1R4W000004PyfOUAS,,
a1S4W000004D1SeUAK,,000000201,,a154W00000926RkQAI,0014W000025FRm1QAG,2014-08-10,0,a0k4W00000DtAGVQA3,0,ORPINGTON,Cory Shaw,United Kingdom,BR5 1QD,,10  WILLETT WAY,a0o4W00000M5SknQAF,true,true,,,0034W00002DpogCQAR,2017-05-06,2016-05-06,"<a href=""/0014W000025FRm1"" target=""_blank"">FON-CVS Health</a>",-1244,,false,Account,2018-04-22,2017-06-05,false,false,false,true,false,false,false,a134W000009DZGNQA4,,2016-05-06,2019-05-08,,,2017-05-06,BECKENHAM,Cory Shaw,United Kingdom,BR3 4NP,,32  ALLEN ROAD,Expired,a1R4W000004PyfOUAS,,,false,,,false,1,1,0,,false,false,,,,0,0,0,,,,Company Membership,,a154W00000926RkQAI,0014W000025FRm1QAG,FON-International Association,0034W00002DpogCQAR,a134W000009DZGNQA4,a1R4W000004PyfOUAS,,
a1S4W000004D1SfUAK,,000000202,,a154W00000926RDQAY,0014W000025FRm1QAG,2014-08-03,0,,0,BROMLEY,Caroline Perkins,United Kingdom,BR1 2QA,,45A  SUNDRIDGE AVENUE,a0o4W00000M5SknQAF,true,true,,,0034W00002Dpog9QAB,2114-08-03,2014-08-03,"<a href=""/0034W00002Dpog9"" target=""_blank"">Caroline Perkins</a>",34273,,false,Contact,,,false,true,false,false,false,false,false,a134W000009DZGIQA4,,,2019-05-08,,,2114-08-03,BROMLEY,Caroline Perkins,United Kingdom,BR1 2QA,,45A  SUNDRIDGE AVENUE,Active,a1R4W000004PyfVUAS,,,false,,,false,1,1,25,,false,false,,,,0,0,75,2114-08-03,2014-08-03,,Student Membership,,a154W00000926RDQAY,0014W000025FRm1QAG,FON-International Association,0034W00002Dpog9QAB,a134W000009DZGIQA4,a1R4W000004PyfVUAS,,
a1S4W000004D1SgUAK,,000000203,,a154W00000926R6QAI,0014W000025FRlxQAG,2016-01-20,0,,0,BROMLEY,Estella Tucker,United Kingdom,BR1 4SB,,50B  HILLCREST ROAD,a0o4W00000M5SknQAF,true,true,,,0034W00002DpofVQAR,2018-04-02,2017-04-02,"<a href=""/0034W00002DpofV"" target=""_blank"">Estella Tucker</a>",-913,,false,Contact,2018-04-22,,false,false,false,true,false,false,false,a134W000009DZGIQA4,,2017-04-02,2019-05-08,,,2018-04-02,BROMLEY,Estella Tucker,United Kingdom,BR1 4SB,,50B  HILLCREST ROAD,Expired,a1R4W000004PyfNUAS,,,false,,,false,1,1,150,,false,false,,,,0,0,0,,,,Professional Membership,,a154W00000926R6QAI,0014W000025FRlxQAG,FON-International Association,0034W00002DpofVQAR,a134W000009DZGIQA4,a1R4W000004PyfNUAS,,
a1S4W000004D1StUAK,,000000217,,a154W00000926R6QAI,0014W000025FRlxQAG,2016-04-30,0,,0,ORPINGTON,Nicholas Morgan,United Kingdom,BR5 1HP,,15  KENNEDY CLOSE,a0o4W00000M5SknQAF,true,true,,,0034W00002DpofXQAR,2018-02-21,2017-02-21,"<a href=""/0034W00002DpofX"" target=""_blank"">Nicholas Morgan</a>",-953,,false,Contact,2018-04-22,,false,false,false,true,false,false,false,a134W000009DZGIQA4,,2017-02-21,2019-05-08,,,2018-02-21,ORPINGTON,Nicholas Morgan,United Kingdom,BR5 1HP,,15  KENNEDY CLOSE,Expired,a1R4W000004PyfNUAS,,,false,,,false,1,1,75,,false,false,,,,0,0,0,,,,Professional Membership,,a154W00000926R6QAI,0014W000025FRlxQAG,FON-International Association,0034W00002DpofXQAR,a134W000009DZGIQA4,a1R4W000004PyfNUAS,,
a1S4W000004D1SuUAK,,000000218,,a154W00000926QuQAI,0014W000025FRl7QAG,2015-01-25,0,,0,Upper Darby,Nellie Ford,United States,19082,Pennsylvania,240 Ashby Rd,a0o4W00000M5SknQAF,true,true,,,0034W00002DpofkQAB,2016-06-21,2015-06-21,"<a href=""/0034W00002Dpofk"" target=""_blank"">Nellie Ford</a>",-1563,,false,Contact,2018-04-22,,false,false,false,true,false,false,false,a134W000009DZGIQA4,,2015-06-21,2019-05-08,,,2016-06-21,Upper Darby,Nellie Ford,United States,19082,Pennsylvania,240 Ashby Rd,Expired,a1R4W000004PyfNUAS,,,false,,,false,1,1,75,,false,false,,,,0,0,0,,,,Associate Membership,,a154W00000926QuQAI,0014W000025FRl7QAG,FON-International Association,0034W00002DpofkQAB,a134W000009DZGIQA4,a1R4W000004PyfNUAS,,
a1S4W000004D1SvUAK,,000000219,,a154W00000926R6QAI,0014W000025FRm1QAG,2014-10-21,0,,0,BECKENHAM,Jay Armstrong,United Kingdom,BR3 4SB,,123C  MACKENZIE ROAD,a0o4W00000M5SknQAF,true,true,,,0034W00002Dpog8QAB,2017-05-07,2016-05-07,"<a href=""/0034W00002Dpog8"" target=""_blank"">Jay Armstrong</a>",-1243,,false,Contact,2018-04-22,,false,false,false,true,false,false,false,a134W000009DZGIQA4,,2016-05-07,2019-05-08,,,2017-05-07,BECKENHAM,Jay Armstrong,United Kingdom,BR3 4SB,,123C  MACKENZIE ROAD,Expired,a1R4W000004PyfNUAS,,,false,,,false,1,1,225,,false,false,,,,0,0,0,,,,Professional Membership,,a154W00000926R6QAI,0014W000025FRm1QAG,FON-International Association,0034W00002Dpog8QAB,a134W000009DZGIQA4,a1R4W000004PyfNUAS,,
a1S4W000004D1SwUAK,,000000220,,a154W00000926R6QAI,0014W000025FRkLQAW,2015-05-01,0,,0,Urbana,Jerome Bates,United States,61801,Illinois,1401 W Green St,a0o4W00000M5SknQAF,true,true,,,0034W00002DpocdQAB,2017-01-26,2016-01-26,"<a href=""/0034W00002Dpocd"" target=""_blank"">Jerome Bates</a>",-1344,,false,Contact,2018-04-22,,false,false,false,true,false,false,false,a134W000009DZGIQA4,,2016-01-26,2019-05-08,,,2017-01-26,Urbana,Jerome Bates,United States,61801,Illinois,1401 W Green St,Expired,a1R4W000004PyfNUAS,,,false,,,false,1,1,50,,false,false,,,,0,0,0,,,,Professional Membership,,a154W00000926R6QAI,0014W000025FRkLQAW,FON-International Association,0034W00002DpocdQAB,a134W000009DZGIQA4,a1R4W000004PyfNUAS,,
a1S4W000004D1SxUAK,,000000221,,a154W00000926QuQAI,0014W000025FRm1QAG,2014-03-02,0,,0,ORPINGTON,Sam Wilkins,United Kingdom,BR5 3QB,,T.M.S HOUSE  CRAY AVENUE,a0o4W00000M5SknQAF,true,true,,,0034W00002DpogAQAR,2015-04-23,2014-04-23,"<a href=""/0034W00002DpogA"" target=""_blank"">Sam Wilkins</a>",-1988,,false,Contact,2018-04-22,,false,false,false,true,false,false,false,a134W000009DZGIQA4,,2014-04-23,2019-05-08,,,2015-04-23,ORPINGTON,Sam Wilkins,United Kingdom,BR5 3QB,,T.M.S HOUSE  CRAY AVENUE,Expired,a1R4W000004PyfNUAS,,,false,,,false,1,1,50,,false,false,,,,0,0,0,,,,Associate Membership,,a154W00000926QuQAI,0014W000025FRm1QAG,FON-International Association,0034W00002DpogAQAR,a134W000009DZGIQA4,a1R4W000004PyfNUAS,,
a1S4W000004D1SyUAK,,000000222,,a154W00000926QvQAI,0014W000025FRlwQAG,2013-08-26,0,,0,,Jacob Brown,,,,,a0o4W00000M5SknQAF,true,true,,,0034W00002DpofOQAR,2015-06-07,2014-06-07,"<a href=""/0014W000025FRlw"" target=""_blank"">FON-Farm Association of Europe</a>",-1943,,false,Account,2018-04-22,2015-07-07,false,false,false,true,false,false,false,a134W000009DZGNQA4,,2014-06-07,2019-05-08,,,2015-06-07,,Jacob Brown,,,,,Expired,a1R4W000004PyfOUAS,,,false,,,false,1,1,2500,,false,false,,,,0,0,0,,,,Institutional Membership,,a154W00000926QvQAI,0014W000025FRlwQAG,FON-International Association,0034W00002DpofOQAR,a134W000009DZGNQA4,a1R4W000004PyfOUAS,,
a1S4W000004D1SzUAK,,000000223,,a154W00000926QvQAI,0014W000025FRl7QAG,2013-01-26,0,,0,Williamsville,Aaron Marsh,United States,14221,New York,1042 N Forest Rd,a0o4W00000M5SknQAF,true,true,,,0034W00002DpofmQAB,2014-01-25,2013-01-26,"<a href=""/0014W000025FRl7"" target=""_blank"">FON-Berkshire Hathaway</a>",-2441,,false,Account,2018-04-22,2014-02-24,false,false,false,true,false,false,false,a134W000009DZGNQA4,,,2019-05-08,,,2014-01-25,Northeast,Aaron Marsh,United States,20017,District of Columbia,3110 10th street,Expired,a1R4W000004PyfOUAS,,,false,,,false,1,1,2500,,false,false,,,,0,0,0,,,,Institutional Membership,,a154W00000926QvQAI,0014W000025FRl7QAG,FON-International Association,0034W00002DpofmQAB,a134W000009DZGNQA4,a1R4W000004PyfOUAS,,
a1S4W000004D1T0UAK,,000000224,,a154W00000926R6QAI,0014W000025FRl7QAG,2013-07-20,0,,0,Chicago,Beatrice Cohen,United States,60640,Illinois,1507 W Sunnyside Ave,a0o4W00000M5SknQAF,true,true,,,0034W00002DpofjQAB,2016-05-02,2015-05-02,"<a href=""/0034W00002Dpofj"" target=""_blank"">Beatrice Cohen</a>",-1613,,false,Contact,2018-04-22,,false,false,false,true,false,false,false,a134W000009DZGIQA4,,2015-05-02,2019-05-08,,,2016-05-02,Chicago,Beatrice Cohen,United States,60640,Illinois,1507 W Sunnyside Ave,Expired,a1R4W000004PyfNUAS,,,false,,,false,1,1,300,,false,false,,,,0,0,0,,,,Professional Membership,,a154W00000926R6QAI,0014W000025FRl7QAG,FON-International Association,0034W00002DpofjQAB,a134W000009DZGIQA4,a1R4W000004PyfNUAS,,
a1S4W000004D1T1UAK,,000000225,,a154W00000926R6QAI,0014W000025FRkMQAW,2015-07-12,0,,0,Fribourg,Alexander Curry,Switzerland,,,Route de la Vignettz 46,a0o4W00000M5SknQAF,true,true,,,0034W00002DpocVQAR,2017-05-31,2016-05-31,"<a href=""/0034W00002DpocV"" target=""_blank"">Alexander Curry</a>",-1219,,false,Contact,2018-04-22,,false,false,false,true,false,false,false,a134W000009DZGIQA4,,2016-05-31,2019-05-08,,,2017-05-31,Fribourg,Alexander Curry,Switzerland,,,Route de la Vignettz 46,Expired,a1R4W000004PyfNUAS,,,false,,,false,1,1,300,,false,false,,,,0,0,0,,,,Professional Membership,,a154W00000926R6QAI,0014W000025FRkMQAW,FON-International Association,0034W00002DpocVQAR,a134W000009DZGIQA4,a1R4W000004PyfNUAS,,
a1S4W000004D1T2UAK,,000000226,,a154W00000926R6QAI,0014W000025FRl8QAG,2015-09-11,0,,0,New Orleans,Rachel Brown,United States,70112,Louisiana,353 Baronne St,a0o4W00000M5SknQAF,true,true,,,0034W00002DpofIQAR,2017-05-14,2016-05-14,"<a href=""/0034W00002DpofI"" target=""_blank"">Rachel Brown</a>",-1236,,false,Contact,2018-04-22,,false,false,false,true,false,false,false,a134W000009DZGIQA4,,2016-05-14,2019-05-08,,,2017-05-14,New Orleans,Rachel Brown,United States,70112,Louisiana,353 Baronne St,Expired,a1R4W000004PyfNUAS,,,false,,,false,1,1,250,,false,false,,,,0,0,0,,,,Professional Membership,,a154W00000926R6QAI,0014W000025FRl8QAG,FON-International Association,0034W00002DpofIQAR,a134W000009DZGIQA4,a1R4W000004PyfNUAS,,
a1S4W000004D1T3UAK,,000000227,,a154W00000926QvQAI,0014W000025FRluQAG,2016-07-26,0,,0,Fargo,Clayton Clintford,United States,,North Dakota,3240 15th street,a0o4W00000M5SknQAF,true,true,,,0034W00002DpofEQAR,2018-05-07,2017-05-07,"<a href=""/0014W000025FRlu"" target=""_blank"">FON-Clayton Clintford Household</a>",-878,,false,Account,2018-07-13,2018-06-06,false,false,false,true,false,false,false,a134W000009DZGNQA4,,2017-05-07,2019-05-08,,,2018-05-07,Fargo,Clayton Clintford,United States,,North Dakota,3240 15th street,Expired,a1R4W000004PyfOUAS,,,false,,,false,1,1,2500,,false,false,,,,0,0,0,,,,Institutional Membership,,a154W00000926QvQAI,0014W000025FRluQAG,FON-International Association,0034W00002DpofEQAR,a134W000009DZGNQA4,a1R4W000004PyfOUAS,,
a1S4W000004D1T4UAK,,000000228,,a154W00000926QuQAI,0014W000025FRlKQAW,2014-04-20,0,,0,Lansing,Dennis Brixton,United States,48910,Michigan,4931 Contec Dr,a0o4W00000M5SknQAF,true,true,,,0034W00002DpofAQAR,2015-05-18,2014-05-18,"<a href=""/0034W00002DpofA"" target=""_blank"">Dennis Brixton</a>",-1963,,false,Contact,2018-04-22,,false,false,false,true,false,false,false,a134W000009DZGIQA4,,2014-05-18,2019-05-08,,,2015-05-18,Lansing,Dennis Brixton,United States,48910,Michigan,4931 Contec Dr,Expired,a1R4W000004PyfNUAS,,,false,,,false,1,1,37.5,,false,false,,,,0,0,0,,,,Associate Membership,,a154W00000926QuQAI,0014W000025FRlKQAW,FON-International Association,0034W00002DpofAQAR,a134W000009DZGIQA4,a1R4W000004PyfNUAS,,
a1S4W000004D1THUA0,,000000242,,a154W00000926RDQAY,0014W000025FRlxQAG,2015-04-20,0,,0,ORPINGTON,Marc Cain,United Kingdom,BR6 0JQ,,46  HIGH STREET,a0o4W00000M5SknQAF,true,true,,,0034W00002DpofUQAR,2115-04-20,2015-04-20,"<a href=""/0034W00002DpofU"" target=""_blank"">Marc Cain</a>",34533,,false,Contact,,,false,true,false,false,false,false,false,a134W000009DZGIQA4,,,2019-05-08,,,2115-04-20,ORPINGTON,Marc Cain,United Kingdom,BR6 0JQ,,46  HIGH STREET,Active,a1R4W000004PyfVUAS,,,false,,,false,1,1,25,,false,false,,,,0,0,75,2115-04-20,2015-04-20,,Student Membership,,a154W00000926RDQAY,0014W000025FRlxQAG,FON-International Association,0034W00002DpofUQAR,a134W000009DZGIQA4,a1R4W000004PyfVUAS,,
a1S4W000004D1TIUA0,,000000243,,a154W00000926R6QAI,0014W000025FRlvQAG,2015-06-22,0,,0,Harrisonburg,Sam Flannigan,United States,22801,Virginia,406 West Ave,a0o4W00000M5SknQAF,true,true,,,0034W00002DpofGQAR,2016-04-14,2015-04-14,"<a href=""/0034W00002DpofG"" target=""_blank"">Sam Flannigan</a>",-1631,,false,Contact,2018-04-22,,false,false,false,true,false,false,false,a134W000009DZGIQA4,,2015-04-14,2019-05-08,,,2016-04-14,Harrisonburg,Sam Flannigan,United States,22801,Virginia,406 West Ave,Expired,a1R4W000004PyfNUAS,,,false,,,false,1,1,25,,false,false,,,,0,0,0,,,,Professional Membership,,a154W00000926R6QAI,0014W000025FRlvQAG,FON-International Association,0034W00002DpofGQAR,a134W000009DZGIQA4,a1R4W000004PyfNUAS,,
