Id,EventApi__Assignment__c,Name,EventApi__Event__c,EventApi__Account__c,EventApi__Contact__c,EventApi__Email__c,EventApi__Full_Name__c,EventApi__Is_Checked_In__c,EventApi__Is_Registered__c,EventApi__Preferred_Email__c,EventApi__Registration_Date__c,EventApi__Registration_Group__c,EventApi__Registration_Site_Url__c,EventApi__Sales_Order_Line__c,EventApi__Sales_Order__c,EventApi__Send_Notification__c,EventApi__Status__c,EventApi__Ticket_Type__c,EventApi__Registration_Total__c,EventApi__Contact_Created_by_System__c,EventApi__Invitation_Status__c,EventApi__Is_Invitation_Accepted__c,EventApi__Is_Invitation_Declined__c,EventApi__Is_Invitation_Not_Sent__c,EventApi__Is_Invitation_Sent__c,EventApi__Last_Invitation_Email_Sent__c,EventApi__Max_Guests_Allowed__c,EventApi__Refund_Requested__c,EventApi__Seat__c,EventApi__Send_Invitation_Email__c,EventApi__First_Name__c,EventApi__Last_Name__c,EventApi__Assigned_Guest_Ticket_Type__c,EventApi__Invitation_Source__c,Test_Engagement_Score__c,Event_Name__c,Event_NameDis__c,Ticket__c,EventApi__Assignment__r.Id,EventApi__Event__r.Id,EventApi__Account__r.Id,EventApi__Contact__r.Id,EventApi__Registration_Group__r.Id,EventApi__Sales_Order_Line__r.Id,EventApi__Sales_Order__r.Id,EventApi__Ticket_Type__r.Id,EventApi__Seat__r.Id,EventApi__Assigned_Guest_Ticket_Type__r.Id
a1W4W00000Aq8iXUAR,,000000491,a1Y4W000002r0boUAA,,0034W00002DpofRQAR,albertaflores@mailinator.com,Alberta Flores,false,false,albertaflores@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umUxUAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Alberta,Flores,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,0034W00002DpofRQAR,,,,a1j4W00000SEaFxQAL,,
a1W4W00000Aq8iYUAR,,000000492,a1Y4W000002r0boUAA,,0034W00002DpofSQAR,mikecampbell@mailinator.com,Mike Campbell,false,false,mikecampbell@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umUyUAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Mike,Campbell,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,0034W00002DpofSQAR,,,,a1j4W00000SEaFxQAL,,
a1W4W00000Aq8iZUAR,,000000493,a1Y4W000002r0boUAA,,0034W00002DpofTQAR,genevieveball@mailinator.com,Genevieve Ball,false,false,genevieveball@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umUzUAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Genevieve,Ball,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,0034W00002DpofTQAR,,,,a1j4W00000SEaFxQAL,,
a1W4W00000Aq8iaUAB,,000000494,a1Y4W000002r0boUAA,,0034W00002DpofUQAR,marccain@mailinator.com,Marc Cain,false,false,marccain@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umV0UAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Marc,Cain,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,0034W00002DpofUQAR,,,,a1j4W00000SEaFxQAL,,
a1W4W00000Aq8ibUAB,,000000495,a1Y4W000002r0boUAA,,0034W00002DpofVQAR,estellatucker@mailinator.com,Estella Tucker,false,false,estellatucker@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umV1UAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Estella,Tucker,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,0034W00002DpofVQAR,,,,a1j4W00000SEaFxQAL,,
a1W4W00000Aq8icUAB,,000000496,a1Y4W000002r0boUAA,,0034W00002DpofWQAR,marcusclarke@mailinator.com,Marcus Clarke,false,false,marcusclarke@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umV2UAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Marcus,Clarke,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,0034W00002DpofWQAR,,,,a1j4W00000SEaFxQAL,,
a1W4W00000Aq8idUAB,,000000497,a1Y4W000002r0boUAA,,0034W00002DpofXQAR,nicholasmorgan@mailinator.com,Nicholas Morgan,false,false,nicholasmorgan@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umV3UAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Nicholas,Morgan,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,0034W00002DpofXQAR,,,,a1j4W00000SEaFxQAL,,
a1W4W00000Aq8ieUAB,,000000498,a1Y4W000002r0boUAA,,0034W00002DpofYQAR,celiawallace@mailinator.com,Celia Wallace,false,false,celiawallace@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umV4UAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Celia,Wallace,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,0034W00002DpofYQAR,,,,a1j4W00000SEaFxQAL,,
a1W4W00000Aq8ifUAB,,000000499,a1Y4W000002r0boUAA,,0034W00002DpofZQAR,nelliejensen@mailinator.com,Nellie Jensen,false,false,nelliejensen@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umV5UAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Nellie,Jensen,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,0034W00002DpofZQAR,,,,a1j4W00000SEaFxQAL,,
a1W4W00000Aq8igUAB,,000000500,a1Y4W000002r0boUAA,,0034W00002DpofaQAB,luisneal@mailinator.com,Luis Neal,false,false,luisneal@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umV6UAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Luis,Neal,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,0034W00002DpofaQAB,,,,a1j4W00000SEaFxQAL,,
a1W4W00000Aq8ihUAB,,000000501,a1Y4W000002r0boUAA,,0034W00002DpofbQAB,lorettariley@mailinator.com,Loretta Riley,false,false,lorettariley@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umV7UAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Loretta,Riley,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,0034W00002DpofbQAB,,,,a1j4W00000SEaFxQAL,,
a1W4W00000Aq8iiUAB,,000000502,a1Y4W000002r0boUAA,,0034W00002DpofcQAB,estherwilson@mailinator.com,Esther Wilson,false,false,estherwilson@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umV8UAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Esther,Wilson,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,0034W00002DpofcQAB,,,,a1j4W00000SEaFxQAL,,
a1W4W00000Aq8ijUAB,,000000503,a1Y4W000002r0boUAA,,0034W00002DpofdQAB,chrisbennett@mailinator.com,Chris Bennett,false,false,chrisbennett@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umV9UAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Chris,Bennett,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,0034W00002DpofdQAB,,,,a1j4W00000SEaFxQAL,,
a1W4W00000Aq8ikUAB,,000000504,a1Y4W000002r0boUAA,,0034W00002DpofeQAB,margueritehorton@mailinator.com,Marguerite Horton,false,false,margueritehorton@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umVAUAY&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Marguerite,Horton,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,0034W00002DpofeQAB,,,,a1j4W00000SEaFxQAL,,
a1W4W00000Aq8ilUAB,,000000505,a1Y4W000002r0boUAA,,0034W00002DpoffQAB,bernicecross@mailinator.com,Bernice Cross,false,false,bernicecross@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umVBUAY&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Bernice,Cross,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,0034W00002DpoffQAB,,,,a1j4W00000SEaFxQAL,,
a1W4W00000Aq8imUAB,,000000506,a1Y4W000002r0boUAA,,0034W00002DpofgQAB,dustincurtis@mailinator.com,Dustin Curtis,false,false,dustincurtis@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umVCUAY&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Dustin,Curtis,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,0034W00002DpofgQAB,,,,a1j4W00000SEaFxQAL,,
a1W4W00000Aq8inUAB,,000000507,a1Y4W000002r0boUAA,,0034W00002DpofhQAB,shawnschultz@mailinator.com,Shawn Schultz,false,false,shawnschultz@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umVDUAY&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Shawn,Schultz,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,0034W00002DpofhQAB,,,,a1j4W00000SEaFxQAL,,
a1W4W00000Aq8ioUAB,,000000508,a1Y4W000002r0boUAA,,0034W00002DpofiQAB,lauraortiz@mailinator.com,Laura Ortiz,false,false,lauraortiz@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umVEUAY&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Laura,Ortiz,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,0034W00002DpofiQAB,,,,a1j4W00000SEaFxQAL,,
a1W4W00000Aq8ipUAB,,000000509,a1Y4W000002r0boUAA,,0034W00002DpofjQAB,beatricecohen@mailinator.com,Beatrice Cohen,false,false,beatricecohen@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umVFUAY&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Beatrice,Cohen,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,0034W00002DpofjQAB,,,,a1j4W00000SEaFxQAL,,
a1W4W00000Aq8iqUAB,,000000510,a1Y4W000002r0boUAA,,0034W00002DpoddQAB,vernarice@mailinator.com,Verna Rice,false,false,vernarice@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umVGUAY&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Verna,Rice,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,0034W00002DpoddQAB,,,,a1j4W00000SEaFxQAL,,
a1W4W00000Aq8irUAB,,000000511,a1Y4W000002r0boUAA,,0034W00002DpofkQAB,nellieford@mailinator.com,Nellie Ford,false,false,nellieford@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umVHUAY&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Nellie,Ford,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,0034W00002DpofkQAB,,,,a1j4W00000SEaFxQAL,,
a1W4W00000Aq8isUAB,,000000512,a1Y4W000002r0boUAA,,0034W00002DpoflQAB,amychristensen@mailinator.com,Amy Christensen,false,false,amychristensen@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umVIUAY&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Amy,Christensen,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,0034W00002DpoflQAB,,,,a1j4W00000SEaFxQAL,,
a1W4W00000Aq8itUAB,,000000513,a1Y4W000002r0boUAA,,0034W00002DpofmQAB,aaronmarsh@mailinator.com,Aaron Marsh,false,false,aaronmarsh@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umVJUAY&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Aaron,Marsh,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,0034W00002DpofmQAB,,,,a1j4W00000SEaFxQAL,,
a1W4W00000Aq8iuUAB,,000000514,a1Y4W000002r0boUAA,,0034W00002DpofnQAB,randallschneider@mailinator.com,Randall Schneider,false,false,randallschneider@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umVKUAY&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Randall,Schneider,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,0034W00002DpofnQAB,,,,a1j4W00000SEaFxQAL,,
a1W4W00000Aq8ivUAB,,000000515,a1Y4W000002r0boUAA,,0034W00002DpofoQAB,tomschultz@mailinator.com,Tom Schultz,false,false,tomschultz@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umVLUAY&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Tom,Schultz,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,0034W00002DpofoQAB,,,,a1j4W00000SEaFxQAL,,
a1W4W00000Aq8iwUAB,,000000516,a1Y4W000002r0boUAA,,0034W00002DpofpQAB,lizziemullins@mailinator.com,Lizzie Mullins,false,false,lizziemullins@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umVMUAY&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Lizzie,Mullins,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,0034W00002DpofpQAB,,,,a1j4W00000SEaFxQAL,,
a1W4W00000Aq8ixUAB,,000000517,a1Y4W000002r0boUAA,,0034W00002DpocdQAB,jeromebates@mailinator.com,Jerome Bates,false,false,jeromebates@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umVNUAY&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Jerome,Bates,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,0034W00002DpocdQAB,,,,a1j4W00000SEaFxQAL,,
a1W4W00000Aq8iyUAB,,000000518,a1Y4W000002r0boUAA,,0034W00002DpofqQAB,jimneal@mailinator.com,Jim Neal,false,false,jimneal@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umVOUAY&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Jim,Neal,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,0034W00002DpofqQAB,,,,a1j4W00000SEaFxQAL,,
a1W4W00000Aq8izUAB,,000000519,a1Y4W000002r0boUAA,,0034W00002DpofrQAB,davidtyler@mailinator.com,David Tyler,false,false,davidtyler@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umVPUAY&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,David,Tyler,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,0034W00002DpofrQAB,,,,a1j4W00000SEaFxQAL,,
a1W4W00000Aq8j0UAB,,000000520,a1Y4W000002r0boUAA,,0034W00002DpofsQAB,matildasanchez@mailinator.com,Matilda Sanchez,false,false,matildasanchez@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umVQUAY&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Matilda,Sanchez,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,0034W00002DpofsQAB,,,,a1j4W00000SEaFxQAL,,
a1W4W00000Aq8j1UAB,,000000521,a1Y4W000002r0boUAA,,0034W00002DpoftQAB,masonpatterson@mailinator.com,Mason Patterson,false,false,masonpatterson@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umVRUAY&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Mason,Patterson,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,0034W00002DpoftQAB,,,,a1j4W00000SEaFxQAL,,
a1W4W00000Aq8j2UAB,,000000522,a1Y4W000002r0boUAA,,0034W00002DpofuQAB,winifredfields@mailinator.com,Winifred Fields,false,false,winifredfields@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umVSUAY&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Winifred,Fields,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,0034W00002DpofuQAB,,,,a1j4W00000SEaFxQAL,,
a1W4W00000Aq8j3UAB,,000000523,a1Y4W000002r0boUAA,,0034W00002DpofvQAB,patrickbowman@mailinator.com,Patrick Bowman,false,false,patrickbowman@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umVTUAY&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Patrick,Bowman,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,0034W00002DpofvQAB,,,,a1j4W00000SEaFxQAL,,
a1W4W00000Aq8j4UAB,,000000524,a1Y4W000002r0boUAA,,0034W00002DpofwQAB,josesparks@mailinator.com,Jose Sparks,false,false,josesparks@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umVUUAY&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Jose,Sparks,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,0034W00002DpofwQAB,,,,a1j4W00000SEaFxQAL,,
a1W4W00000Aq8j5UAB,,000000525,a1Y4W000002r0boUAA,,0034W00002DpocVQAR,alexandercurry@mailinator.com,Alexander Curry,false,false,alexandercurry@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umVVUAY&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Alexander,Curry,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,0034W00002DpocVQAR,,,,a1j4W00000SEaFxQAL,,
a1W4W00000Aq8j6UAB,,000000526,a1Y4W000002r0boUAA,,0034W00002DpofxQAB,normannguyen@mailinator.com,Norman Nguyen,false,false,normannguyen@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umVWUAY&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Norman,Nguyen,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,0034W00002DpofxQAB,,,,a1j4W00000SEaFxQAL,,
a1W4W00000Aq8j7UAB,,000000527,a1Y4W000002r0boUAA,,0034W00002DpofyQAB,williamcurtis@mailinator.com,William Curtis,false,false,williamcurtis@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umVXUAY&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,William,Curtis,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,0034W00002DpofyQAB,,,,a1j4W00000SEaFxQAL,,
a1W4W00000Aq8j8UAB,,000000528,a1Y4W000002r0boUAA,,0034W00002DpofzQAB,barbarafrancis@mailinator.com,Barbara Francis,false,false,barbarafrancis@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umVYUAY&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Barbara,Francis,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,0034W00002DpofzQAB,,,,a1j4W00000SEaFxQAL,,
a1W4W00000Aq8j9UAB,,000000529,a1Y4W000002r0boUAA,,0034W00002Dpog0QAB,josehernandez@mailinator.com,Jose Hernandez,false,false,josehernandez@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umVZUAY&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Jose,Hernandez,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,0034W00002Dpog0QAB,,,,a1j4W00000SEaFxQAL,,
a1W4W00000Aq8jAUAR,,000000530,a1Y4W000002r0boUAA,,0034W00002Dpog1QAB,dellahernandez@mailinator.com,Della Hernandez,false,false,dellahernandez@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umVaUAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Della,Hernandez,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,0034W00002Dpog1QAB,,,,a1j4W00000SEaFxQAL,,
