Id,Name,OrderApi__Account__c,OrderApi__Auto_Send_Proforma_Invoice_Emails__c,OrderApi__Billing_City__c,OrderApi__Billing_Contact__c,OrderApi__Billing_Country__c,OrderApi__Billing_Postal_Code__c,OrderApi__Billing_State__c,OrderApi__Billing_Street__c,OrderApi__Business_Group__c,OrderApi__Calculate_Billing_Details__c,OrderApi__Calculate_Shipping_Details__c,OrderApi__Campaign_Page__c,OrderApi__Cancelled_Date__c,OrderApi__Closed_Date__c,OrderApi__Closed_Status__c,OrderApi__Contact__c,OrderApi__Created_by_Customer__c,OrderApi__Customer_Link__c,OrderApi__Customer_Reference_Number__c,OrderApi__Date__c,OrderApi__Description__c,OrderApi__EPayment__c,OrderApi__End_Date__c,OrderApi__Entity__c,OrderApi__Has_Installments__c,OrderApi__Has_Subscription__c,OrderApi__Invoice_Date__c,OrderApi__Is_Active__c,OrderApi__Is_Cancelled__c,OrderApi__Is_Closed__c,OrderApi__Is_Evergreen__c,OrderApi__Is_Invoiced__c,OrderApi__Is_Posted__c,OrderApi__Is_Recurring__c,OrderApi__Is_Scheduled__c,OrderApi__Is_Suspended__c,OrderApi__JSON_Data__c,OrderApi__Memo__c,OrderApi__Number_of_Installments__c,OrderApi__Payment_Gateway__c,OrderApi__Payment_Method__c,OrderApi__Payment_Terms__c,OrderApi__Posted_Date__c,OrderApi__Posting_Entity__c,OrderApi__Posting_Status__c,OrderApi__Preferred_Email__c,OrderApi__Proforma_Invoice_Email_Sent_Date__c,OrderApi__Proforma_Invoice_Email_Sent__c,OrderApi__Require_Payment_Method__c,OrderApi__Schedule_Frequency__c,OrderApi__Schedule_Status__c,OrderApi__Schedule_Type__c,OrderApi__Shipping_City__c,OrderApi__Shipping_Contact__c,OrderApi__Shipping_Country__c,OrderApi__Shipping_Postal_Code__c,OrderApi__Shipping_State__c,OrderApi__Shipping_Street__c,OrderApi__Source_Code__c,OrderApi__Start_Date__c,OrderApi__Status__c,OrderApi__Suspended_Date__c,OrderApi__Suspended_Reason__c,OrderApi__System_Refresh__c,OrderApi__Total__c,OrderApi__Valid_Payment_Method__c,OrderApi__Item_Count__c,OrderApi__Subscription_Lines__c,OrderApi__Subtotal__c,DonorApi__Acknowledged_Date__c,DonorApi__Acknowledgement_Method__c,DonorApi__Do_Not_Acknowledge__c,DonorApi__Forecast_Category__c,DonorApi__Forecasted_Amount__c,DonorApi__Forecasted_Close_Date__c,DonorApi__Gift_Match_Account__c,DonorApi__Gift_Match_Amount__c,DonorApi__Gift_Match_Contact__c,DonorApi__Gift_Matching_Company__c,DonorApi__Gift_Type__c,DonorApi__Grant_LOI_Submitted__c,DonorApi__Grant_Open_Date__c,DonorApi__Grant_Proposal_Deadline__c,DonorApi__Grant_Proposal_Response_Date__c,DonorApi__Grant_Proposal_Submitted__c,DonorApi__Grant_Term__c,DonorApi__Is_Acknowledged__c,DonorApi__Is_Won__c,DonorApi__Source__c,DonorApi__Stage__c,DonorApi__Tribute_Honoree__c,DonorApi__Tribute_Message__c,DonorApi__Tribute_Notification_City__c,DonorApi__Tribute_Notification_Country__c,DonorApi__Tribute_Notification_Email__c,DonorApi__Tribute_Notification_Method__c,DonorApi__Tribute_Notification_Phone__c,DonorApi__Tribute_Notification_Postal_Code__c,DonorApi__Tribute_Notification_State__c,DonorApi__Tribute_Notification_Street__c,DonorApi__Tribute_Notified__c,DonorApi__Tribute_Person_to_Notify__c,DonorApi__Tribute_Type__c,DonorApi__Tax_Deductible_Amount__c,OrderApi__Processing_Changes__c,OrderApi__Mass_Proforma_Email_Subject__c,OrderApi__Is_Pending_Payment__c,OrderApi__Due_Date__c,OrderApi__Encrypted_Id__c,OrderApi__Is_Proforma__c,OrderApi__Adjustment_Reason__c,OrderApi__Amount_Paid__c,OrderApi__Amount_Refunded__c,OrderApi__Balance_Due__c,OrderApi__Credits_Applied__c,OrderApi__Credits_and_Adjustments__c,OrderApi__Generate_Installments__c,OrderApi__Is_Voided__c,OrderApi__Overall_Total__c,OrderApi__Paid_Date__c,OrderApi__Sales_Order_Status__c,OrderApi__Is_Open__c,OrderApi__Account__r.Id,OrderApi__Business_Group__r.Name,OrderApi__Campaign_Page__r.Id,OrderApi__Contact__r.Id,OrderApi__EPayment__r.Id,OrderApi__Payment_Gateway__r.Id,OrderApi__Payment_Method__r.Id,OrderApi__Payment_Terms__r.Id,OrderApi__Source_Code__r.Id,DonorApi__Gift_Match_Account__r.Id,DonorApi__Gift_Match_Contact__r.Id
a1J4W00000CgFoVUAV,000001999,0014W000025FRkNQAW,false,,Letty Skinner,,,,,a0o4W00000M5SknQAF,true,true,,,,,0034W00002DpohOQAR,false,"<a href=""/0034W00002DpohO"" target=""_blank"">Letty Skinner</a>",,2019-08-16,,,,Contact,false,false,,false,false,false,false,false,false,false,false,false,,,,,,a1A4W00000F6ZX2UAN,,Receipt,,,,false,false,,,Simple Receipt,,Letty Skinner,,,,,,,Open,,,false,0,false,0,0,0,,,false,Open,,,,,,,,,,,,,,false,false,,,,,,,,,,,,,false,,,0,false,,false,,apg///mMbNwMHdkGcOHDfieCk9OwTG4gTJYLWWIIslw=,false,,,,0,,,false,false,,,Draft,false,0014W000025FRkNQAW,FON-International Association,,0034W00002DpohOQAR,,,,a1A4W00000F6ZX2UAN,,,
a1J4W00000CgFoWUAV,000002001,0014W000025FRkKQAW,false,Washington,Bob Kelley,United States,20500,District of Columbia,1600 Pennsylvania Avenue Northwest,a0o4W00000M5SknQAF,true,true,,,,,0034W00002DpodbQAB,true,"<a href=""/0034W00002Dpodb"" target=""_blank"">Bob Kelley</a>",,2019-08-17,,,,Contact,false,false,,false,false,false,false,false,false,false,false,false,,,,a184W00000FIxRPQA1,,a1A4W00000F6ZX2UAN,,Receipt,Pending,,,false,false,,,Simple Receipt,Washington,Bob Kelley,United States,20500,District of Columbia,1600 Pennsylvania Avenue Northwest,,,Open,,,false,0,false,0,0,0,,,false,Open,,,,,,,,,,,,,,false,false,,,,,,,,,,,,,false,,,0,false,,false,2019-08-17,E8sWXChp2SCiF98Zpl5hFD1C4YdqW0LGvWYGz3jP/yw=,false,,,,0,,,false,false,,,Draft,false,0014W000025FRkKQAW,FON-International Association,,0034W00002DpodbQAB,,a184W00000FIxRPQA1,,a1A4W00000F6ZX2UAN,,,
a1J4W00000CgFoXUAV,000002002,0014W000025FRkKQAW,false,Washington,Bob Kelley,United States,20500,District of Columbia,1600 Pennsylvania Avenue Northwest,a0o4W00000M5SknQAF,true,true,,,,,0034W00002DpodbQAB,false,"<a href=""/0034W00002Dpodb"" target=""_blank"">Bob Kelley</a>",,2019-08-20,,,,Contact,false,false,,false,false,false,false,false,false,false,false,false,,,,,,a1A4W00000F6ZX2UAN,,Receipt,,,,false,false,,,Simple Receipt,Washington,Bob Kelley,United States,20500,District of Columbia,1600 Pennsylvania Avenue Northwest,,,Open,,,false,40,false,1,0,40,,,false,Open,,,,,,,,,,,,,,false,false,,,,,,,,,,,,,false,,,0,false,,false,,Z41xhUUynLaet2wHmAsTpJcyL4HpYffdTgxHz8Gs8ik=,false,,,,0,,,false,false,,,Draft,false,0014W000025FRkKQAW,FON-International Association,,0034W00002DpodbQAB,,,,a1A4W00000F6ZX2UAN,,,
a1J4W00000CgFoYUAV,000002003,0014W000025FRmIQAW,false,,Fonteva Default Contact,,,,,a0o4W00000M5SknQAF,true,true,,,,,0034W00002DpohLQAR,true,"<a href=""/0034W00002DpohL"" target=""_blank"">Fonteva Default Contact</a>",,2019-08-20,,,,Contact,false,true,,false,false,false,false,false,false,false,false,false,"{""solBadgeTypes"":{""a1I3s000005SPXUEA4"":[""a0k6A0000021Xh0QAE""],""a1I3s000005SPXFEA4"":[""a0k6A0000021Xh0QAE""]}}",,,a184W00000FIxRPQA1,,a1A4W00000F6ZX2UAN,,Receipt,Pending,,,false,true,,,Simple Receipt,,Fonteva Default Contact,,,,,,,Open,,,false,426.66,false,4,4,426.66,,,false,Open,,,,,,,,,,,,,,false,false,,,,,,,,,,,,,false,,,0,false,,false,2019-08-20,xWzJgIf9Bq217yfhVRpz1zXPN0XbK7/TrRvTEUCza2M=,false,,,,0,,,false,false,,,Draft,false,0014W000025FRmIQAW,FON-International Association,,0034W00002DpohLQAR,,a184W00000FIxRPQA1,,a1A4W00000F6ZX2UAN,,,
a1J4W00000CgFoZUAV,000002004,0014W000025FRmIQAW,false,,Fonteva Default Contact,,,,,a0o4W00000M5SknQAF,true,true,,,,,0034W00002DpohLQAR,true,"<a href=""/0034W00002DpohL"" target=""_blank"">Fonteva Default Contact</a>",,2019-08-20,,,,Contact,false,false,,false,false,false,false,false,false,false,false,false,,,,,,a1A4W00000F6ZX2UAN,,Receipt,Pending,,,false,true,,,Simple Receipt,,Fonteva Default Contact,,,,,,,Open,,,false,0,false,0,0,0,,,false,Open,,,,,,,,,,,,,,false,false,,,,,,,,,,,,,false,,,0,false,,false,2019-08-20,H8dAZJZVVNqBXrJ5K6h8MlU8w73fUrv0dsfUHHa631g=,false,,,,0,,,false,false,,,Draft,false,0014W000025FRmIQAW,FON-International Association,,0034W00002DpohLQAR,,,,a1A4W00000F6ZX2UAN,,,
a1J4W00000CgFoaUAF,000002005,0014W000025FRmIQAW,false,,Fonteva Default Contact,,,,,a0o4W00000M5SknQAF,true,true,,,2019-08-20,Cash Sale,0034W00002DpohLQAR,true,"<a href=""/0034W00002DpohL"" target=""_blank"">Fonteva Default Contact</a>",,2019-08-20,,,,Contact,false,false,,false,false,true,false,false,false,false,false,false,,,,a184W00000FIxRPQA1,,a1A4W00000F6ZX2UAN,,Receipt,Pending,,,false,true,,,Simple Receipt,,Fonteva Default Contact,,,,,,,Closed,,,false,0,false,0,0,0,,,false,Open,,,,,,,,,,,,,,false,false,,,,,,,,,,,,,false,,,0,false,,false,2019-08-20,VJ01RSZ2ZpVP7xVA25m3tcfH9xVg8fydya/9ko7yUBQ=,false,,,,0,,,false,false,,,Unpaid,false,0014W000025FRmIQAW,FON-International Association,,0034W00002DpohLQAR,,a184W00000FIxRPQA1,,a1A4W00000F6ZX2UAN,,,
a1J4W00000CgFobUAF,000002006,0014W000025FRkNQAW,false,,Victoria Deegan,,,,,a0o4W00000M5SknQAF,true,true,,,,,0034W00002DpodaQAB,true,"<a href=""/0034W00002Dpoda"" target=""_blank"">Victoria Deegan</a>",,2019-08-22,,,,Contact,false,false,,false,false,false,false,false,false,false,false,false,,,,a184W00000FIxRPQA1,,a1A4W00000F6ZX2UAN,,Receipt,,,,false,false,,,Simple Receipt,,Victoria Deegan,,,,,,,Open,,,false,10,false,1,0,10,,,false,Open,,,,,,,,,,,,,,false,false,,,,,,,,,,,,,false,,,0,false,,false,,DWf6IXaJCgEL8BTeuhKWO0/DV+x7t9M3Fx3/dC+wSPM=,false,,,,0,,,false,false,,,Draft,false,0014W000025FRkNQAW,FON-International Association,,0034W00002DpodaQAB,,a184W00000FIxRPQA1,,a1A4W00000F6ZX2UAN,,,
a1J4W00000CgFocUAF,000002007,0014W000025FRkNQAW,false,,Victoria Deegan,,,,,a0o4W00000M5SknQAF,true,true,,,,,0034W00002DpodaQAB,true,"<a href=""/0034W00002Dpoda"" target=""_blank"">Victoria Deegan</a>",,2019-08-22,,,,Contact,false,false,,false,false,false,false,false,false,false,false,false,,,,a184W00000FIxRPQA1,,a1A4W00000F6ZX2UAN,,Receipt,,,,false,false,,,Simple Receipt,,Victoria Deegan,,,,,,,Open,,,false,10,false,1,0,10,,,false,Open,,,,,,,,,,,,,,false,false,,,,,,,,,,,,,false,,,0,false,,false,,4RwvsXTYkkVkVdrSWx7E4RuQgTEBK6KUinkehH9nlCc=,false,,,,0,,,false,false,,,Draft,false,0014W000025FRkNQAW,FON-International Association,,0034W00002DpodaQAB,,a184W00000FIxRPQA1,,a1A4W00000F6ZX2UAN,,,
a1J4W00000CgFodUAF,000002008,0014W000025FRkNQAW,false,,Victoria Deegan,,,,,a0o4W00000M5SknQAF,true,true,,,,,0034W00002DpodaQAB,true,"<a href=""/0034W00002Dpoda"" target=""_blank"">Victoria Deegan</a>",,2019-08-22,,,,Contact,false,false,,false,false,false,false,false,false,false,false,false,,,,a184W00000FIxRPQA1,,a1A4W00000F6ZX2UAN,,Receipt,,,,false,false,,,Simple Receipt,,Victoria Deegan,,,,,,,Open,,,false,10,false,1,0,10,,,false,Open,,,,,,,,,,,,,,false,false,,,,,,,,,,,,,false,,,0,false,,false,,tdrWx3hnJhBxMKgYQkUpI4XZh+9G4PIb+f60XTcxRcA=,false,,,,0,,,false,false,,,Draft,false,0014W000025FRkNQAW,FON-International Association,,0034W00002DpodaQAB,,a184W00000FIxRPQA1,,a1A4W00000F6ZX2UAN,,,
a1J4W00000CgFoeUAF,000002009,0014W000025FRkNQAW,false,,Victoria Deegan,,,,,a0o4W00000M5SknQAF,true,true,,,,,0034W00002DpodaQAB,true,"<a href=""/0034W00002Dpoda"" target=""_blank"">Victoria Deegan</a>",,2019-08-22,,,,Contact,false,false,,false,false,false,false,false,false,false,false,false,,,,a184W00000FIxRPQA1,,a1A4W00000F6ZX2UAN,,Receipt,,,,false,false,,,Simple Receipt,,Victoria Deegan,,,,,,,Open,,,false,10,false,1,0,10,,,false,Open,,,,,,,,,,,,,,false,false,,,,,,,,,,,,,false,,,0,false,,false,,+ek0QCTDPFKtBbdjANABaXFaYMAFdyhXmPRbo1+THok=,false,,,,0,,,false,false,,,Draft,false,0014W000025FRkNQAW,FON-International Association,,0034W00002DpodaQAB,,a184W00000FIxRPQA1,,a1A4W00000F6ZX2UAN,,,
a1J4W00000CgFofUAF,000002010,0014W000025FRkNQAW,false,,Victoria Deegan,,,,,a0o4W00000M5SknQAF,true,true,,,,,0034W00002DpodaQAB,true,"<a href=""/0034W00002Dpoda"" target=""_blank"">Victoria Deegan</a>",,2019-08-22,,,,Contact,false,false,,false,false,false,false,false,false,false,false,false,,,,a184W00000FIxRPQA1,,a1A4W00000F6ZX2UAN,,Receipt,,,,false,false,,,Simple Receipt,,Victoria Deegan,,,,,,,Open,,,false,10,false,1,0,10,,,false,Open,,,,,,,,,,,,,,false,false,,,,,,,,,,,,,false,,,0,false,,false,,tIrHDL5chB4A1OdutsGJWWbspdaZNcie7/BSKer4QjE=,false,,,,0,,,false,false,,,Draft,false,0014W000025FRkNQAW,FON-International Association,,0034W00002DpodaQAB,,a184W00000FIxRPQA1,,a1A4W00000F6ZX2UAN,,,
a1J4W00000CgFogUAF,000002011,0014W000025FRmIQAW,false,,Fonteva Default Contact,,,,,a0o4W00000M5SknQAF,true,true,,,,,0034W00002DpohLQAR,true,"<a href=""/0034W00002DpohL"" target=""_blank"">Fonteva Default Contact</a>",,2019-08-22,,,,Contact,false,false,,false,false,false,false,false,false,false,false,false,,,,a184W00000FIxRPQA1,,a1A4W00000F6ZX2UAN,,Receipt,,,,false,false,,,Simple Receipt,,Fonteva Default Contact,,,,,,,Open,,,false,0,false,0,0,0,,,false,Open,,,,,,,,,,,,,,false,false,,,,,,,,,,,,,false,,,0,false,,false,,e2mQuJPuXNsrT5txsIWGR0F44YWsHQBM8b9+i+ZTgkk=,false,,,,0,,,false,false,,,Draft,false,0014W000025FRmIQAW,FON-International Association,,0034W00002DpohLQAR,,a184W00000FIxRPQA1,,a1A4W00000F6ZX2UAN,,,
a1J4W00000CgFohUAF,000002012,0014W000025FRkNQAW,false,,null FON Receipts Contact,,,,,a0o4W00000M5SknQAF,true,true,,,2019-08-28,Cash Sale,0034W00002DpogfQAB,true,"<a href=""/0014W000025FRkN"" target=""_blank"">FON-National Association Guest Checkout Account</a>",,2019-08-28,,,,Account,false,false,,false,false,true,false,false,false,false,false,false,,,,a184W00000FIxRPQA1,,a1A4W00000F6ZX2UAN,,Receipt,Pending,,,false,false,,,Simple Receipt,,null FON Receipts Contact,,,,,,,Closed,,,false,10000,false,1,0,10000,,,false,Open,,,,,,,,,,,,,,false,false,,,,,,,,,,,,,false,,,0,false,,false,2019-08-28,2DpvCqm1WUJfLTLn4+TqSr2ShecfW1avgHUWLQ+GcZY=,false,,,,0,,,false,false,,,Unpaid,false,0014W000025FRkNQAW,FON-International Association,,0034W00002DpogfQAB,,a184W00000FIxRPQA1,,a1A4W00000F6ZX2UAN,,,
a1J4W00000CgFoiUAF,000002013,0014W000025FRmIQAW,false,,Fonteva Default Contact,,,,,a0o4W00000M5SknQAF,true,true,,,,,0034W00002DpohLQAR,true,"<a href=""/0034W00002DpohL"" target=""_blank"">Fonteva Default Contact</a>",,2019-09-05,,,,Contact,false,false,,false,false,false,false,false,false,false,false,false,,,,a184W00000FIxRPQA1,,a1A4W00000F6ZX2UAN,,Receipt,,,,false,false,,,Simple Receipt,,Fonteva Default Contact,,,,,,,Open,,,false,0,false,0,0,0,,,false,Open,,,,,,,,,,,,,,false,false,,,,,,,,,,,,,false,,,0,false,,false,,yTQZtEXVf2raCVyFt+qV8UW1JTj+gVAitM2kgdvO71Q=,false,,,,0,,,false,false,,,Draft,false,0014W000025FRmIQAW,FON-International Association,,0034W00002DpohLQAR,,a184W00000FIxRPQA1,,a1A4W00000F6ZX2UAN,,,
a1J4W00000CgFojUAF,000002014,0014W000025FRmIQAW,false,,Fonteva Default Contact,,,,,a0o4W00000M5SknQAF,true,true,,,,,0034W00002DpohLQAR,true,"<a href=""/0034W00002DpohL"" target=""_blank"">Fonteva Default Contact</a>",,2019-09-05,,,,Contact,false,true,,false,false,false,false,false,false,false,false,false,"{""solBadgeTypes"":{""a1I3s000005gqkvEAA"":[""a0k6A0000021Xh0QAE""],""a1I3s000005gqHhEAI"":[""a0k6A0000021Xh0QAE""]}}",,,,,a1A4W00000F6ZX2UAN,,Receipt,,,,false,true,,,Simple Receipt,,Fonteva Default Contact,,,,,,,Open,,,false,416.66,false,2,2,416.66,,,false,Open,,,,,,,,,,,,,,false,false,,,,,,,,,,,,,false,,,0,false,,false,,BgYcKWlkejQUb7b7FnApvHpzrf5DG8TuVsXasy7R4Lw=,false,,,,0,,,false,false,,,Draft,false,0014W000025FRmIQAW,FON-International Association,,0034W00002DpohLQAR,,,,a1A4W00000F6ZX2UAN,,,
a1J4W00000CgFokUAF,000002015,0014W000025FRkKQAW,false,Washington,Bob Kelley,United States,20500,District of Columbia,1600 Pennsylvania Avenue Northwest,a0o4W00000M5SknQAF,true,true,,,,,0034W00002DpodbQAB,true,"<a href=""/0034W00002Dpodb"" target=""_blank"">Bob Kelley</a>",,2019-09-12,,,,Contact,false,false,,false,false,false,false,false,false,false,false,false,,,,a184W00000FIxRPQA1,,a1A4W00000F6ZX2UAN,,Receipt,,,,false,false,,,Simple Receipt,Washington,Bob Kelley,United States,20500,District of Columbia,1600 Pennsylvania Avenue Northwest,,,Open,,,false,0,false,0,0,0,,,false,Open,,,,,,,,,,,,,,false,false,,,,,,,,,,,,,false,,,0,false,,false,,6YXd7rqawZJ8vGhwOD0tyFGRaO5wWiaDAVHGnYsJNfI=,false,,,,0,,,false,false,,,Draft,false,0014W000025FRkKQAW,FON-International Association,,0034W00002DpodbQAB,,a184W00000FIxRPQA1,,a1A4W00000F6ZX2UAN,,,
a1J4W00000CgFolUAF,000002016,0014W000025FRmIQAW,false,,Fonteva Default Contact,,,,,a0o4W00000M5SknQAF,true,true,,,,,0034W00002DpohLQAR,true,"<a href=""/0034W00002DpohL"" target=""_blank"">Fonteva Default Contact</a>",,2019-09-18,,,,Contact,false,false,,false,false,false,false,false,false,false,false,false,,,,a184W00000FIxRPQA1,,a1A4W00000F6ZX2UAN,,Receipt,,,,false,false,,,Simple Receipt,,Fonteva Default Contact,,,,,,,Open,,,false,10000,false,1,0,10000,,,false,Open,,,,,,,,,,,,,,false,false,,,,,,,,,,,,,false,,,0,false,,false,,sEN3fP0R/pCiF+TbL1Qk/TwrINN5loi9HV5j/GPWHfI=,false,,,,0,,,false,false,,,Draft,false,0014W000025FRmIQAW,FON-International Association,,0034W00002DpohLQAR,,a184W00000FIxRPQA1,,a1A4W00000F6ZX2UAN,,,
a1J4W00000CgFomUAF,000002017,0014W000025FRkNQAW,false,,Kristin Richeimer,,,,,a0o4W00000M5SknQAF,true,true,,,2019-09-18,Cash Sale,0034W00002Dpoe5QAB,true,"<a href=""/0034W00002Dpoe5"" target=""_blank"">Kristin Richeimer</a>",,2019-09-18,,,,Contact,false,false,,false,false,true,false,false,true,false,false,false,,,,a184W00000FIxRPQA1,a194W000009Mx8LQAS,a1A4W00000F6ZX2UAN,2019-09-18,Receipt,Posted,,,false,false,,,Simple Receipt,,Kristin Richeimer,,,,,,,Closed,,,false,10000,true,1,0,10000,,,false,Open,,,,,,,,,,,,,,false,false,,,,,,,,,,,,,false,,,0,false,,false,2019-09-18,BR/Z6vcmOI8Gx6Cch4CSLeU89wxFBZFF5YDr9OOQgq0=,false,,,,0,,,false,false,,,Paid,false,0014W000025FRkNQAW,FON-International Association,,0034W00002Dpoe5QAB,,a184W00000FIxRPQA1,a194W000009Mx8LQAS,a1A4W00000F6ZX2UAN,,,
a1J4W00000CgFonUAF,000002022,0014W000025FRmIQAW,false,,Fonteva Default Contact,,,,,a0o4W00000M5SknQAF,true,true,,,,,0034W00002DpohLQAR,true,"<a href=""/0034W00002DpohL"" target=""_blank"">Fonteva Default Contact</a>",,2019-09-19,,,,Contact,false,false,,false,false,false,false,false,false,false,false,false,,,,a184W00000FIxRPQA1,,a1A4W00000F6ZX2UAN,,Receipt,,,,false,false,,,Simple Receipt,,Fonteva Default Contact,,,,,,,Open,,,false,0,false,0,0,0,,,false,Open,,,,,,,,,,,,,,false,false,,,,,,,,,,,,,false,,,0,false,,false,,qZoWsZWJYj81Smv+wwDZPetmZNgyKUpxGWRlax+3rcE=,false,,,,0,,,false,false,,,Draft,false,0014W000025FRmIQAW,FON-International Association,,0034W00002DpohLQAR,,a184W00000FIxRPQA1,,a1A4W00000F6ZX2UAN,,,
a1J4W00000CgFooUAF,000002018,0014W000025FRmIQAW,false,,Fonteva Default Contact,,,,,a0o4W00000M5SknQAF,true,true,,,,,0034W00002DpohLQAR,true,"<a href=""/0034W00002DpohL"" target=""_blank"">Fonteva Default Contact</a>",,2019-09-19,,,,Contact,false,false,,false,false,false,false,false,false,false,false,false,,,,a184W00000FIxRPQA1,,a1A4W00000F6ZX2UAN,,Receipt,,,,false,false,,,Simple Receipt,,Fonteva Default Contact,,,,,,,Open,,,false,0,false,0,0,0,,,false,Open,,,,,,,,,,,,,,false,false,,,,,,,,,,,,,false,,,0,false,,false,,xhBqVg+rz5MQDfkSsvwQTqJIxBNQeGgbr4h+1zO3Dtc=,false,,,,0,,,false,false,,,Draft,false,0014W000025FRmIQAW,FON-International Association,,0034W00002DpohLQAR,,a184W00000FIxRPQA1,,a1A4W00000F6ZX2UAN,,,
a1J4W00000CgFopUAF,000002019,0014W000025FRmIQAW,false,,Fonteva Default Contact,,,,,a0o4W00000M5SknQAF,true,true,,,,,0034W00002DpohLQAR,true,"<a href=""/0034W00002DpohL"" target=""_blank"">Fonteva Default Contact</a>",,2019-09-19,,,,Contact,false,false,,false,false,false,false,false,false,false,false,false,,,,a184W00000FIxRPQA1,,a1A4W00000F6ZX2UAN,,Receipt,,,,false,false,,,Simple Receipt,,Fonteva Default Contact,,,,,,,Open,,,false,0,false,0,0,0,,,false,Open,,,,,,,,,,,,,,false,false,,,,,,,,,,,,,false,,,0,false,,false,,48azwCM1ZbAH9PmDDAWQkwXFII+tQM5pNjhZsDyfauM=,false,,,,0,,,false,false,,,Draft,false,0014W000025FRmIQAW,FON-International Association,,0034W00002DpohLQAR,,a184W00000FIxRPQA1,,a1A4W00000F6ZX2UAN,,,
a1J4W00000CgFoqUAF,000002021,0014W000025FRmIQAW,false,,Fonteva Default Contact,,,,,a0o4W00000M5SknQAF,true,true,,,2019-09-19,Cash Sale,0034W00002DpohLQAR,true,"<a href=""/0034W00002DpohL"" target=""_blank"">Fonteva Default Contact</a>",,2019-09-19,,,,Contact,false,false,,false,false,true,false,false,false,false,false,false,,,,a184W00000FIxRPQA1,,a1A4W00000F6ZX2UAN,,Receipt,Pending,,,false,false,,,Simple Receipt,,Fonteva Default Contact,,,,,,,Closed,,,false,0,false,0,0,0,,,false,Open,,,,,,,,,,,,,,false,false,,,,,,,,,,,,,false,,,0,false,,false,2019-09-19,2caaH3yuNJ7uP3q3WoT9E+RPLCIlYHMq8K4EzbLC+no=,false,,,,0,,,false,false,,,Unpaid,false,0014W000025FRmIQAW,FON-International Association,,0034W00002DpohLQAR,,a184W00000FIxRPQA1,,a1A4W00000F6ZX2UAN,,,
a1J4W00000CgForUAF,000002020,0014W000025FRmIQAW,false,,Fonteva Default Contact,,,,,a0o4W00000M5SknQAF,true,true,,,,,0034W00002DpohLQAR,true,"<a href=""/0034W00002DpohL"" target=""_blank"">Fonteva Default Contact</a>",,2019-09-19,,,,Contact,false,false,,false,false,false,false,false,false,false,false,false,,,,a184W00000FIxRPQA1,,a1A4W00000F6ZX2UAN,,Receipt,,,,false,false,,,Simple Receipt,,Fonteva Default Contact,,,,,,,Open,,,false,0,false,0,0,0,,,false,Open,,,,,,,,,,,,,,false,false,,,,,,,,,,,,,false,,,0,false,,false,,auNHIubURpmjZJF+6pKR07clzumNgGpROz74rdqsdxk=,false,,,,0,,,false,false,,,Draft,false,0014W000025FRmIQAW,FON-International Association,,0034W00002DpohLQAR,,a184W00000FIxRPQA1,,a1A4W00000F6ZX2UAN,,,
a1J4W00000CgFosUAF,000002023,0014W000025FRmIQAW,false,,Fonteva Default Contact,,,,,a0o4W00000M5SknQAF,true,true,,,,,0034W00002DpohLQAR,true,"<a href=""/0034W00002DpohL"" target=""_blank"">Fonteva Default Contact</a>",,2019-09-19,,,,Contact,false,false,,false,false,false,false,false,false,false,false,false,,,,a184W00000FIxRPQA1,,a1A4W00000F6ZX2UAN,,Receipt,,,,false,false,,,Simple Receipt,,Fonteva Default Contact,,,,,,,Open,,,false,0,false,0,0,0,,,false,Open,,,,,,,,,,,,,,false,false,,,,,,,,,,,,,false,,,0,false,,false,,ZSyOupqNpcXIZ+7YlKuS/SUgAvadcnbRntXxycT9jHU=,false,,,,0,,,false,false,,,Draft,false,0014W000025FRmIQAW,FON-International Association,,0034W00002DpohLQAR,,a184W00000FIxRPQA1,,a1A4W00000F6ZX2UAN,,,
a1J4W00000CgFotUAF,000002024,0014W000025FRkKQAW,false,Washington,Bob Kelley,United States,20500,District of Columbia,1600 Pennsylvania Avenue Northwest,a0o4W00000M5SknQAF,true,true,,,2019-09-20,Cash Sale,0034W00002DpodbQAB,false,"<a href=""/0034W00002Dpodb"" target=""_blank"">Bob Kelley</a>",,2019-09-20,,,,Contact,false,true,,false,false,true,false,false,true,false,false,false,"{""solBadgeTypes"":{""a1I3s000005iWjGEAU"":[""a0k6A0000021XgzQAE""]}}",,,a184W00000FIxRPQA1,,a1A4W00000F6ZX2UAN,2019-09-20,Receipt,Posted,,,false,false,,,Simple Receipt,Washington,Bob Kelley,United States,20500,District of Columbia,1600 Pennsylvania Avenue Northwest,,,Closed,,,false,300,false,1,1,300,,,false,Open,,,,,,,,,,,,,,false,false,,,,,,,,,,,,,false,,,0,false,,false,2019-09-20,/zYwIfuk0XpetDhEaIHy3dx54FpkFi+YsQ+rKc2o6lQ=,false,,,,0,,,false,false,,,Paid,false,0014W000025FRkKQAW,FON-International Association,,0034W00002DpodbQAB,,a184W00000FIxRPQA1,,a1A4W00000F6ZX2UAN,,,
