Id,EventApi__Assignment__c,Name,External_Id__c,EventApi__Event__c,EventApi__Account__c,EventApi__Contact__c,EventApi__Email__c,EventApi__Full_Name__c,EventApi__Is_Checked_In__c,EventApi__Is_Registered__c,EventApi__Preferred_Email__c,EventApi__Registration_Date__c,EventApi__Registration_Group__c,EventApi__Registration_Site_Url__c,EventApi__Sales_Order_Line__c,EventApi__Sales_Order__c,EventApi__Send_Notification__c,EventApi__Status__c,EventApi__Ticket_Type__c,EventApi__Registration_Total__c,EventApi__Contact_Created_by_System__c,EventApi__Invitation_Status__c,EventApi__Is_Invitation_Accepted__c,EventApi__Is_Invitation_Declined__c,EventApi__Is_Invitation_Not_Sent__c,EventApi__Is_Invitation_Sent__c,EventApi__Last_Invitation_Email_Sent__c,EventApi__Max_Guests_Allowed__c,EventApi__Refund_Requested__c,EventApi__Seat__c,EventApi__Send_Invitation_Email__c,EventApi__First_Name__c,EventApi__Last_Name__c,EventApi__Assigned_Guest_Ticket_Type__c,EventApi__Invitation_Source__c,Test_Engagement_Score__c,Event_Name__c,Event_NameDis__c,Ticket__c,EventApi__Assignment__r.External_Id__c,EventApi__Event__r.Id,EventApi__Account__r.External_Id__c,EventApi__Contact__r.External_Id__c,EventApi__Registration_Group__r.External_Id__c,EventApi__Sales_Order_Line__r.External_Id__c,EventApi__Sales_Order__r.External_Id__c,EventApi__Ticket_Type__r.External_Id__c,EventApi__Seat__r.External_Id__c,EventApi__Assigned_Guest_Ticket_Type__r.External_Id__c
a1W4W00000Aq8ioUAB,,000000508,209,a1Y4W000002r0boUAA,,0034W00002DpofiQAB,lauraortiz@mailinator.com,Laura Ortiz,false,false,lauraortiz@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umVEUAY&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Laura,Ortiz,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,134,,,,25,,
a1W4W00000Aq8ipUAB,,000000509,210,a1Y4W000002r0boUAA,,0034W00002DpofjQAB,beatricecohen@mailinator.com,Beatrice Cohen,false,false,beatricecohen@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umVFUAY&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Beatrice,Cohen,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,135,,,,25,,
a1W4W00000Aq8iqUAB,,000000510,211,a1Y4W000002r0boUAA,,0034W00002DpoddQAB,vernarice@mailinator.com,Verna Rice,false,false,vernarice@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umVGUAY&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Verna,Rice,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,136,,,,25,,
a1W4W00000Aq8irUAB,,000000511,212,a1Y4W000002r0boUAA,,0034W00002DpofkQAB,nellieford@mailinator.com,Nellie Ford,false,false,nellieford@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umVHUAY&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Nellie,Ford,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,137,,,,25,,
a1W4W00000Aq8isUAB,,000000512,213,a1Y4W000002r0boUAA,,0034W00002DpoflQAB,amychristensen@mailinator.com,Amy Christensen,false,false,amychristensen@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umVIUAY&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Amy,Christensen,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,138,,,,25,,
a1W4W00000Aq8itUAB,,000000513,214,a1Y4W000002r0boUAA,,0034W00002DpofmQAB,aaronmarsh@mailinator.com,Aaron Marsh,false,false,aaronmarsh@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umVJUAY&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Aaron,Marsh,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,139,,,,25,,
a1W4W00000Aq8iuUAB,,000000514,215,a1Y4W000002r0boUAA,,0034W00002DpofnQAB,randallschneider@mailinator.com,Randall Schneider,false,false,randallschneider@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umVKUAY&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Randall,Schneider,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,140,,,,25,,
a1W4W00000Aq8ivUAB,,000000515,216,a1Y4W000002r0boUAA,,0034W00002DpofoQAB,tomschultz@mailinator.com,Tom Schultz,false,false,tomschultz@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umVLUAY&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Tom,Schultz,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,141,,,,25,,
a1W4W00000Aq8iwUAB,,000000516,217,a1Y4W000002r0boUAA,,0034W00002DpofpQAB,lizziemullins@mailinator.com,Lizzie Mullins,false,false,lizziemullins@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umVMUAY&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Lizzie,Mullins,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,142,,,,25,,
a1W4W00000Aq8ixUAB,,000000517,218,a1Y4W000002r0boUAA,,0034W00002DpocdQAB,jeromebates@mailinator.com,Jerome Bates,false,false,jeromebates@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umVNUAY&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Jerome,Bates,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,143,,,,25,,
a1W4W00000Aq8iyUAB,,000000518,219,a1Y4W000002r0boUAA,,0034W00002DpofqQAB,jimneal@mailinator.com,Jim Neal,false,false,jimneal@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umVOUAY&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Jim,Neal,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,201,,,,25,,
a1W4W00000Aq8izUAB,,000000519,220,a1Y4W000002r0boUAA,,0034W00002DpofrQAB,davidtyler@mailinator.com,David Tyler,false,false,davidtyler@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umVPUAY&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,David,Tyler,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,202,,,,25,,
a1W4W00000Aq8j0UAB,,000000520,221,a1Y4W000002r0boUAA,,0034W00002DpofsQAB,matildasanchez@mailinator.com,Matilda Sanchez,false,false,matildasanchez@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umVQUAY&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Matilda,Sanchez,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,203,,,,25,,
a1W4W00000Aq8j1UAB,,000000521,222,a1Y4W000002r0boUAA,,0034W00002DpoftQAB,masonpatterson@mailinator.com,Mason Patterson,false,false,masonpatterson@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umVRUAY&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Mason,Patterson,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,204,,,,25,,
a1W4W00000Aq8j2UAB,,000000522,223,a1Y4W000002r0boUAA,,0034W00002DpofuQAB,winifredfields@mailinator.com,Winifred Fields,false,false,winifredfields@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umVSUAY&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Winifred,Fields,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,205,,,,25,,
a1W4W00000Aq8j3UAB,,000000523,224,a1Y4W000002r0boUAA,,0034W00002DpofvQAB,patrickbowman@mailinator.com,Patrick Bowman,false,false,patrickbowman@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umVTUAY&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Patrick,Bowman,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,206,,,,25,,
a1W4W00000Aq8j4UAB,,000000524,225,a1Y4W000002r0boUAA,,0034W00002DpofwQAB,josesparks@mailinator.com,Jose Sparks,false,false,josesparks@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umVUUAY&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Jose,Sparks,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,207,,,,25,,
a1W4W00000Aq8j5UAB,,000000525,226,a1Y4W000002r0boUAA,,0034W00002DpocVQAR,alexandercurry@mailinator.com,Alexander Curry,false,false,alexandercurry@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umVVUAY&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Alexander,Curry,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,208,,,,25,,
a1W4W00000Aq8j6UAB,,000000526,227,a1Y4W000002r0boUAA,,0034W00002DpofxQAB,normannguyen@mailinator.com,Norman Nguyen,false,false,normannguyen@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umVWUAY&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Norman,Nguyen,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,209,,,,25,,
a1W4W00000Aq8j7UAB,,000000527,228,a1Y4W000002r0boUAA,,0034W00002DpofyQAB,williamcurtis@mailinator.com,William Curtis,false,false,williamcurtis@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umVXUAY&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,William,Curtis,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,210,,,,25,,
a1W4W00000Aq8j8UAB,,000000528,229,a1Y4W000002r0boUAA,,0034W00002DpofzQAB,barbarafrancis@mailinator.com,Barbara Francis,false,false,barbarafrancis@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umVYUAY&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Barbara,Francis,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,211,,,,25,,
a1W4W00000Aq8j9UAB,,000000529,230,a1Y4W000002r0boUAA,,0034W00002Dpog0QAB,josehernandez@mailinator.com,Jose Hernandez,false,false,josehernandez@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umVZUAY&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Jose,Hernandez,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,212,,,,25,,
a1W4W00000Aq8jAUAR,,000000530,231,a1Y4W000002r0boUAA,,0034W00002Dpog1QAB,dellahernandez@mailinator.com,Della Hernandez,false,false,dellahernandez@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umVaUAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Della,Hernandez,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,213,,,,25,,
a1W4W00000Aq8jBUAR,,000000531,232,a1Y4W000002r0boUAA,,0034W00002Dpog2QAB,nicholasmorgan@mailinator.com,Brant Morgan,false,false,bmorgan@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umVbUAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Nicholas,Morgan,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,214,,,,25,,
a1W4W00000Aq8jCUAR,,000000532,233,a1Y4W000002r0boUAA,,0034W00002DpodtQAB,dontucker@mailinator.com,Don Tucker,false,false,dontucker@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umVcUAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Don,Tucker,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,238,,,,25,,
a1W4W00000Aq8jDUAR,,000000533,234,a1Y4W000002r0boUAA,,0034W00002Dpog3QAB,miltonpena@mailinator.com,Milton Pena,false,false,miltonpena@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umVdUAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Milton,Pena,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,239,,,,25,,
a1W4W00000Aq8jEUAR,,000000534,235,a1Y4W000002r0boUAA,,0034W00002Dpog4QAB,mittiecastro@mailinator.com,Mittie Castro,false,false,mittiecastro@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umVeUAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Mittie,Castro,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,240,,,,25,,
a1W4W00000Aq8jFUAR,,000000535,236,a1Y4W000002r0boUAA,,0034W00002Dpog5QAB,nellpowell@mailinator.com,Nell Powell,false,false,nellpowell@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umVfUAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Nell,Powell,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,241,,,,25,,
a1W4W00000Aq8jGUAR,,000000536,237,a1Y4W000002r0boUAA,,0034W00002Dpog6QAB,janewatson@mailinator.com,Jane Watson,false,false,janewatson@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umVgUAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Jane,Watson,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,242,,,,25,,
a1W4W00000Aq8jHUAR,,000000537,238,a1Y4W000002r0boUAA,,0034W00002Dpog7QAB,evanward@mailinator.com,Evan Ward,false,false,evanward@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umVhUAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Evan,Ward,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,243,,,,25,,
a1W4W00000Aq8jIUAR,,000000538,239,a1Y4W000002r0boUAA,,0034W00002DpocZQAR,lilylindsey@mailinator.com,Lily Lindsey,false,false,lilylindsey@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umViUAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Lily,Lindsey,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,244,,,,25,,
a1W4W00000Aq8jJUAR,,000000539,240,a1Y4W000002r0boUAA,,0034W00002Dpog8QAB,jayarmstrong@mailinator.com,Jay Armstrong,false,false,jayarmstrong@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umVjUAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Jay,Armstrong,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,158,,,,25,,
a1W4W00000Aq8jKUAR,,000000540,241,a1Y4W000002r0boUAA,,0034W00002Dpog9QAB,carolineperkins@mailinator.com,Caroline Perkins,false,false,carolineperkins@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umVkUAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Caroline,Perkins,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,159,,,,25,,
a1W4W00000Aq8jLUAR,,000000541,242,a1Y4W000002r0boUAA,,0034W00002DpogAQAR,samwilkins@mailinator.com,Sam Wilkins,false,false,samwilkins@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umVlUAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Sam,Wilkins,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,160,,,,25,,
a1W4W00000Aq8jMUAR,,000000542,243,a1Y4W000002r0boUAA,,0034W00002DpogBQAR,coryreed@mailinator.com,Cory Reed,false,false,coryreed@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umVmUAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Cory,Reed,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,161,,,,25,,
a1W4W00000Aq8jNUAR,,000000543,244,a1Y4W000002r0boUAA,,0034W00002DpogCQAR,coryshaw@mailinator.com,Cory Shaw,false,false,coryshaw@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umVnUAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Cory,Shaw,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,162,,,,25,,
a1W4W00000Aq8jOUAR,,000000544,245,a1Y4W000002r0boUAA,,0034W00002DpogDQAR,bellenash@mailinator.com,Belle Nash,false,false,bellenash@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umVoUAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Belle,Nash,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,163,,,,25,,
a1W4W00000Aq8jPUAR,,000000545,246,a1Y4W000002r0boUAA,,0034W00002DpogEQAR,clarencemassey@mailinator.com,Clarence Massey,false,false,clarencemassey@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umVpUAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Clarence,Massey,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,164,,,,25,,
a1W4W00000Aq8jQUAR,,000000546,247,a1Y4W000002r0boUAA,,0034W00002DpogFQAR,coraklein@mailinator.com,Cora Klein,false,false,coraklein@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umVqUAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Cora,Klein,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,165,,,,25,,
a1W4W00000Aq8jRUAR,,000000547,248,a1Y4W000002r0boUAA,,0034W00002DpogGQAR,edwardholmes@mailinator.com,Edward Holmes,false,false,edwardholmes@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umVrUAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Edward,Holmes,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,166,,,,25,,
a1W4W00000Aq8jSUAR,,000000548,249,a1Y4W000002r0boUAA,,0034W00002DpogHQAR,alicelloyd@mailinator.com,Alice Lloyd,false,false,alicelloyd@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umVsUAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Alice,Lloyd,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,167,,,,25,,
a1W4W00000Aq8jTUAR,,000000549,250,a1Y4W000002r0boUAA,,0034W00002DpogIQAR,elsieburns@mailinator.com,Elsie Burns,false,false,elsieburns@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umVtUAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Elsie,Burns,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,168,,,,25,,
a1W4W00000Aq8jUUAR,,000000550,251,a1Y4W000002r0boUAA,,0034W00002DpogJQAR,gabrielschneider@mailinator.com,Gabriel Schneider,false,false,gabrielschneider@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umVuUAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Gabriel,Schneider,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,169,,,,25,,
