Id,OrderApi__Term__c,Name,External_Id__c,OrderApi__Sales_Order__c,OrderApi__Account__c,OrderApi__Activation_Date__c,OrderApi__Active_Assignments__c,OrderApi__Assignments_Allowed__c,OrderApi__Assignments_Available__c,OrderApi__Auto_Assign_Account_Contacts__c,OrderApi__Auto_Assign_Contact__c,OrderApi__Auto_Assign_Rule__c,OrderApi__Auto_Assign__c,OrderApi__Auto_Calculate_Activation_Date__c,OrderApi__Business_Group__c,OrderApi__Calculate_Shipping_Details__c,OrderApi__Contact__c,OrderApi__Disable_Scheduling__c,OrderApi__Enable_Auto_Renew__c,OrderApi__End_Date__c,OrderApi__Entity__c,OrderApi__GL_Account__c,OrderApi__Is_Amendment__c,OrderApi__Is_Installment_Calculated__c,OrderApi__Is_Posted__c,OrderApi__Is_Renewal__c,OrderApi__Is_Required_Package_Item__c,OrderApi__Is_Shipping_Rate__c,OrderApi__Is_Subscription__c,OrderApi__Is_Tax__c,OrderApi__Is_Valid__c,OrderApi__Item_Class__c,OrderApi__Item__c,OrderApi__Line_Description__c,OrderApi__List_Price__c,OrderApi__Package_Item__c,OrderApi__Payment_Method__c,OrderApi__Price_Override__c,OrderApi__Price_Rule__c,OrderApi__Quantity__c,OrderApi__Required_Package_Items__c,OrderApi__Sale_Price__c,OrderApi__Sales_Order_Line__c,OrderApi__Shipping_City__c,OrderApi__Shipping_Contact__c,OrderApi__Shipping_Country__c,OrderApi__Shipping_Method__c,OrderApi__Shipping_Postal_Code__c,OrderApi__Shipping_State__c,OrderApi__Shipping_Street__c,OrderApi__Shipping_Tracking_Number__c,OrderApi__Subscription_Plan__c,OrderApi__Subscription__c,OrderApi__Subtotal__c,OrderApi__System_Override__c,OrderApi__Tax_Override__c,OrderApi__Tax_Percent__c,OrderApi__Total_Installment_Price__c,OrderApi__Total__c,EventApi__Attendee__c,EventApi__Event__c,EventApi__Schedule_Item__c,EventApi__Sponsor_Package__c,EventApi__Ticket_Type__c,ROEApi__Group_Registration_Key__c,DonorApi__Tax_Deductible_Amount__c,DonorApi__Write_In__c,ProgramApi__Program_Profile__c,ProgramApi__Program_Term__c,OrderApi__Do_Not_Collect_Payment__c,EventApi__Is_Required_Schedule_Item__c,OrderApi__Display_Item__c,OrderApi__Foreign_Key__c,OrderApi__Incomplete__c,OrderApi__Parent_Foreign_Key__c,OrderApi__Subscription_Start_Date__c,OrderApi__Item_Tax_Percent__c,OrderApi__Parent_Is_Installment_Calculated__c,OrderApi__Parent_Total_Installment_Price__c,OrderApi__Parent_Total__c,OrderApi__Tax_Amount__c,OrderApi__Total_with_Tax__c,OrderApi__AR_Account__c,OrderApi__Adjustment_Reason__c,OrderApi__Adjustments__c,OrderApi__Amount_Paid__c,OrderApi__Amount_Refunded__c,OrderApi__Balance_Due__c,OrderApi__Credit_Note__c,OrderApi__Credits_Applied__c,OrderApi__Deferred_Revenue_Adjustment__c,OrderApi__Is_Adjustment__c,OrderApi__Is_Line_Posted__c,OrderApi__Payment_Priority__c,OrderApi__Posted_Date__c,OrderApi__Credit_Memo__c,OrderApi__Item_Name__c,OrderApi__Overall_Total__c,Revenue_Category__c,Revenue_Subcategory__c,Program_Term_Is_Maintenance__c,OrderApi__Term__r.External_Id__c,OrderApi__Sales_Order__r.External_Id__c,OrderApi__Account__r.External_Id__c,OrderApi__Business_Group__r.Name,OrderApi__Contact__r.External_Id__c,OrderApi__GL_Account__r.Id,OrderApi__Item_Class__r.External_Id__c,OrderApi__Item__r.External_Id__c,OrderApi__Package_Item__r.External_Id__c,OrderApi__Payment_Method__r.External_Id__c,OrderApi__Price_Rule__r.External_Id__c,OrderApi__Sales_Order_Line__r.External_Id__c,OrderApi__Shipping_Method__r.Id,OrderApi__Subscription_Plan__r.Id,OrderApi__Subscription__r.External_Id__c,EventApi__Attendee__r.External_Id__c,EventApi__Event__r.Id,EventApi__Schedule_Item__r.External_Id__c,EventApi__Sponsor_Package__r.External_Id__c,EventApi__Ticket_Type__r.External_Id__c,ProgramApi__Program_Profile__r.External_Id__c,ProgramApi__Program_Term__r.External_Id__c,OrderApi__AR_Account__r.Id,OrderApi__Credit_Note__r.External_Id__c,OrderApi__Credit_Memo__r.External_Id__c
a1I4W00000HFZjqUAH,,0000004729,738,a1J4W00000CgFoMUAV,0014W000025FRkKQAW,2020-01-01,0,,,false,false,,false,true,a0o4W00000M5SknQAF,false,0034W00002Dpof0QAB,false,false,2019-12-31,Contact,a104W00000G3d1fQAB,false,true,false,false,false,false,true,false,true,a134W000009DZGIQA4,a154W00000926R1QAI,State Chapter Membership,90,,,true,a1C4W00000845KOUAY,1,0,90,a1I4W00000HFZjpUAH,,,,,,,,,a1R4W000004PyfNUAS,,90,false,false,0,90,90,,,,,,,0,,,,false,false,true,UPYpRjLSKuFnyWoYbEoVQQvJqcPVBt,false,eusCWcxrmVA0t9wn1EWZ11CRw2GoPJ,2020-01-01,0,true,900,75,,,,,,,,,,,false,false,false,,,,,,,,false,,7,5,FON-International Association,75,a104W00000G3d1fQAB,155,701,,,547,737,,a1R4W000004PyfNUAS,,,,,,,,,,,
a1I4W00000HFZjrUAH,,0000004730,739,a1J4W00000CgFoMUAV,0014W000025FRkKQAW,2020-01-01,0,,,false,false,,false,true,a0o4W00000M5SknQAF,false,0034W00002Dpof0QAB,false,false,2019-12-31,Contact,a104W00000G3d1fQAB,false,true,false,false,true,false,true,false,true,a134W000009DZGIQA4,a154W00000926R0QAI,Local Chapter Membership,60,a174W00000JImauQAD,,true,a1C4W00000845KmUAI,1,0,60,a1I4W00000HFZjpUAH,,,,,,,,,a1R4W000004PyfNUAS,,60,false,false,0,60,60,,,,,,,0,,,,false,false,true,n5HYBwZgP1YF1Ofe7iXSZZln2okkwg,false,eusCWcxrmVA0t9wn1EWZ11CRw2GoPJ,2020-01-01,0,true,900,75,,,,,,,,,,,false,false,false,,,,,,,,false,,7,5,FON-International Association,75,a104W00000G3d1fQAB,155,700,10,,545,737,,a1R4W000004PyfNUAS,,,,,,,,,,,
a1I4W00000HFZjsUAH,,0000004731,740,a1J4W00000CgFoNUAV,0014W000025FRkNQAW,,1,,,false,true,Contact,true,true,a0o4W00000M5SknQAF,true,,false,false,,Contact,a104W00000G3d1hQAB,false,false,true,false,false,false,false,false,true,a134W000009DZGKQA4,a154W00000926QxQAI,Full Conference Pass (FON-Annual Meeting (Community Event)),100,,,false,a1C4W00000845KdUAI,1,0,100,,,Test Test2,,,,,,,,,100,false,false,0,0,100,,a1Y4W000002r0bmUAA,,,a1j4W00000SEaFvQAL,,0,,,,false,false,false,o6HdVt4nB9TJNbb4z2NJ0JCWGIoIGB,false,,,0,false,0,0,,,,,,,,,,,false,false,false,,,,,,,,false,,8,21,FON-International Association,,a104W00000G3d1hQAB,176,,,,620,,,,,,a1Y4W000002r0bmUAA,,,20,,,,,
a1I4W00000HFZjtUAH,,0000004732,741,a1J4W00000CgFoNUAV,0014W000025FRkNQAW,,1,,,false,true,Contact,true,true,a0o4W00000M5SknQAF,true,,false,false,,Contact,a104W00000G3d1hQAB,false,false,true,false,false,false,false,false,true,a134W000009DZGKQA4,a154W00000926QxQAI,Full Conference Pass (FON-Annual Meeting (Community Event)),100,,,false,a1C4W00000845KdUAI,1,0,100,,,Test Test2,,,,,,,,,100,false,false,0,0,100,,a1Y4W000002r0bmUAA,,,a1j4W00000SEaFvQAL,,0,,,,false,false,false,PG3OlTiYMM9Sv7vXhstScUAMyW821v,false,,,0,false,0,0,,,,,,,,,,,false,false,false,,,,,,,,false,,8,21,FON-International Association,,a104W00000G3d1hQAB,176,,,,620,,,,,,a1Y4W000002r0bmUAA,,,20,,,,,
a1I4W00000HFZjuUAH,,0000004747,742,a1J4W00000CgFoOUAV,0014W000025FRkNQAW,,0,,,false,false,,false,true,a0o4W00000M5SknQAF,false,0034W00002Dpoe4QAB,false,false,,Contact,a104W00000G3d1hQAB,false,false,true,false,false,false,false,false,true,a134W000009DZGMQA4,a154W00000926R2QAI,Show off your association pride by sponsoring our annual conference at the gold level.,10000,,,false,a1C4W00000845KqUAI,1,0,10000,,,,,,,,,,,,10000,false,false,0,0,10000,,a1Y4W000002r0bsUAA,,a1h4W00000jlZLPQA2,,,0,,,,false,false,false,rAc3uV3WSzefC02J1ovcS9b6tLH0CU,false,,,0,false,0,0,,,,,,,,,,,false,false,false,,,,,,,,false,,9,21,FON-International Association,2,a104W00000G3d1hQAB,129,685,,,227,,,,,,a1Y4W000002r0bsUAA,,109,,,,,,
a1I4W00000HFZjvUAH,,0000004749,743,a1J4W00000CgFoPUAV,0014W000025FRmIQAW,,0,,,false,false,,false,true,a0o4W00000M5SknQAF,false,0034W00002DpohLQAR,false,false,,Contact,a104W00000G3d1hQAB,false,false,false,false,false,false,false,false,true,a134W000009DZGMQA4,a154W00000926R2QAI,Show off your association pride by sponsoring our annual conference at the gold level.,10000,,,false,a1C4W00000845KqUAI,1,0,10000,,,,,,,,,,,,10000,false,false,0,0,10000,,a1Y4W000002r0bsUAA,,a1h4W00000jlZLPQA2,,,0,,,,false,false,false,Kjn4sVGRrsAThUrYUyFncxQElE0S5U,false,,,0,false,0,0,,,,,,,,,,,false,false,false,,,,,,,,false,,10,25,FON-International Association,222,a104W00000G3d1hQAB,129,685,,,227,,,,,,a1Y4W000002r0bsUAA,,109,,,,,,
a1I4W00000HFZjwUAH,,0000004753,873,a1J4W00000CgFoRUAV,0014W000025FRmIQAW,,0,,,false,false,,false,true,a0o4W00000M5SknQAF,false,0034W00002DpohLQAR,false,false,,Contact,a104W00000G3d1HQAR,false,false,false,false,false,false,false,false,true,a134W000009DZGEQA4,a154W00000926R3QAI,Baseball Hat,25,,,false,a1C4W00000845KQUAY,1,0,25,,,,,,,,,,,,25,false,false,0,0,25,,,,,,,0,,,,false,false,false,OxFIihDS67XSefwhzVINAEbVc1s0fH,false,,,0,false,0,0,,,a104W00000G3d1FQAR,,,,,,,,false,false,false,1,,,,,,,false,,12,25,FON-International Association,222,a104W00000G3d1HQAR,152,688,,,230,,,,,,,,,,,,a104W00000G3d1FQAR,,
a1I4W00000HFZjxUAH,,0000004770,874,a1J4W00000CgFoSUAV,0014W000025FRkNQAW,,0,,,false,false,,false,true,a0o4W00000M5SknQAF,true,0034W00002DpocYQAR,false,false,,Contact,a104W00000G3d1HQAR,false,false,true,false,false,false,false,false,true,a134W000009DZGJQA4,a154W00000926QwQAI,FON-5 deep x 10 wide,975,,,false,a1C4W00000845LOUAY,1,0,975,,,Bhakti Ash,,,,,,,,,975,false,false,0,0,975,,,,,,,0,,,,false,false,false,iy9WVStoxQ8xe0L3HPErT5GKTBYDJj,false,,,0,false,0,0,,,,,,,,,,,false,false,false,,,,,,,,false,,13,21,FON-International Association,237,a104W00000G3d1HQAR,164,698,,,543,,,,,,,,,,,,,,
a1I4W00000HFZjyUAH,,0000004771,875,a1J4W00000CgFoTUAV,0014W000025FRkNQAW,,0,,,false,false,,false,true,a0o4W00000M5SknQAF,true,0034W00002DpocYQAR,false,false,,Contact,a104W00000G3d1HQAR,false,false,false,false,false,false,false,false,true,a134W000009DZGDQA4,a154W00000926QlQAI,Book,100,,,false,a1C4W00000845LKUAY,1,0,100,,Arlington,Bhakti Ash,United States,,22203,VA,4401 Wilson Boulevard,,,,100,false,false,0,0,100,,,,,,,0,,,,false,false,false,u0RnSYnhoE3MNUgh3bU1BRbs4NpyBb,false,,,0,false,0,0,,,a104W00000G3d1FQAR,,,,,,,,false,false,false,,,,,,,,false,,14,21,FON-International Association,237,a104W00000G3d1HQAR,153,691,,,233,,,,,,,,,,,,a104W00000G3d1FQAR,,
a1I4W00000HFZjzUAH,,0000004772,876,a1J4W00000CgFoTUAV,0014W000025FRkNQAW,,0,,,false,false,,false,true,a0o4W00000M5SknQAF,true,0034W00002DpocYQAR,false,false,,Contact,a104W00000G3d1jQAB,false,false,false,false,false,true,false,false,true,a134W000009DZGFQA4,a154W00000926QnQAI,Fedex Regular - US,5,,,false,a1C4W00000845KRUAY,1,0,5,,Arlington,Bhakti Ash,United States,,22203,VA,4401 Wilson Boulevard,,,,5,false,false,0,0,5,,,,,,,0,,,,false,false,false,u91orbcjdMl17C65L0Kr6fCCI2v54k,false,,,0,false,0,0,,,a104W00000G3d1FQAR,,,,,,,,false,false,false,,,,,,,,false,,14,21,FON-International Association,237,a104W00000G3d1jQAB,151,89,,,568,,,,,,,,,,,,a104W00000G3d1FQAR,,
a1I4W00000HFZk0UAH,,0000004776,877,a1J4W00000CgFoXUAV,0014W000025FRkKQAW,,0,,,false,false,,false,true,a0o4W00000M5SknQAF,true,0034W00002DpodbQAB,false,false,,Contact,a104W00000G3d1iQAB,false,false,false,false,false,false,false,false,true,a134W000009DZGEQA4,a154W00000926R4QAI,Mug,40,,,false,a1C4W00000845KsUAI,1,0,40,,Washington,Bob Kelley,United States,,20500,District of Columbia,1600 Pennsylvania Avenue Northwest,,,,40,false,false,0,0,40,,,,,,,0,,,,false,false,false,E0Z7ttp8t0pQNZfzfob7yIQfOek8Nw,false,,,0,false,0,0,,,a104W00000G3d1FQAR,,,,,,,,false,false,false,1,,,,,,,false,,115,5,FON-International Association,272,a104W00000G3d1iQAB,152,563,,,423,,,,,,,,,,,,a104W00000G3d1FQAR,,
a1I4W00000HFZk1UAH,,0000004785,878,a1J4W00000CgFoYUAV,0014W000025FRmIQAW,2019-08-20,1,10,9,false,true,Contact,true,true,a0o4W00000M5SknQAF,false,0034W00002DpohLQAR,false,false,2019-12-31,Contact,a104W00000G3d1eQAB,false,true,false,false,false,false,true,false,true,a134W000009DZGNQA4,a154W00000926QvQAI,Institutional Membership,2500,,,true,a1C4W00000845KMUAY,1,0,208.33,,,,,,,,,,a1R4W000004PyfNUAS,,208.33,false,false,0,1041.67,208.33,,,,,,,0,,,,false,false,false,elES1V5pbxkctym0WyELUa4lL37ymO,false,,2019-08-20,0,false,0,0,,,a104W00000G3d1FQAR,,,,,,,,false,false,false,,,,,,,,false,,116,25,FON-International Association,222,a104W00000G3d1eQAB,159,648,,,473,,,a1R4W000004PyfNUAS,,,,,,,,,a104W00000G3d1FQAR,,
a1I4W00000HFZk2UAH,,0000004786,879,a1J4W00000CgFoYUAV,0014W000025FRmIQAW,2019-08-20,0,,,false,false,,false,true,a0o4W00000M5SknQAF,true,0034W00002DpohLQAR,false,false,2019-12-31,Contact,a104W00000G3d1fQAB,false,true,false,false,false,false,true,false,true,a134W000009DZGIQA4,a154W00000926R0QAI,Local Chapter Membership,60,a174W00000JImavQAD,,true,a1C4W00000845KmUAI,1,0,5,a1I4W00000HFZk1UAH,,Fonteva Default Contact,,,,,,,a1R4W000004PyfNUAS,,5,false,false,0,25,5,,,,,,,0,,,,false,false,false,J7Iv2EYfubmr96wiUAUDAfcUBcRVDB,false,,2019-08-20,0,true,1041.67,208.33,,,a104W00000G3d1FQAR,,,,,,,,false,false,false,,,,,,,,false,,116,25,FON-International Association,222,a104W00000G3d1fQAB,155,700,11,,545,878,,a1R4W000004PyfNUAS,,,,,,,,,a104W00000G3d1FQAR,,
a1I4W00000HFZk3UAH,,0000004787,880,a1J4W00000CgFoYUAV,0014W000025FRmIQAW,2019-08-20,1,10,9,false,true,Contact,true,true,a0o4W00000M5SknQAF,false,0034W00002DpohLQAR,false,false,2019-12-31,Contact,a104W00000G3d1eQAB,false,true,false,false,false,false,true,false,true,a134W000009DZGNQA4,a154W00000926QvQAI,Institutional Membership,2500,,,true,a1C4W00000845KMUAY,1,0,208.33,,,,,,,,,,a1R4W000004PyfNUAS,,208.33,false,false,0,1041.67,208.33,,,,,,,0,,,,false,false,false,hHVE0S9jipn5VjmtXZk7tcDlEL4DnO,false,,2019-08-20,0,false,0,0,,,a104W00000G3d1FQAR,,,,,,,,false,false,false,,,,,,,,false,,116,25,FON-International Association,222,a104W00000G3d1eQAB,159,648,,,473,,,a1R4W000004PyfNUAS,,,,,,,,,a104W00000G3d1FQAR,,
a1I4W00000HFZk4UAH,,0000004788,881,a1J4W00000CgFoYUAV,0014W000025FRmIQAW,2019-08-20,0,,,false,false,,false,true,a0o4W00000M5SknQAF,true,0034W00002DpohLQAR,false,false,2019-12-31,Contact,a104W00000G3d1fQAB,false,true,false,false,false,false,true,false,true,a134W000009DZGIQA4,a154W00000926R0QAI,Local Chapter Membership,60,a174W00000JImavQAD,,true,a1C4W00000845KmUAI,1,0,5,a1I4W00000HFZk3UAH,,Fonteva Default Contact,,,,,,,a1R4W000004PyfNUAS,,5,false,false,0,25,5,,,,,,,0,,,,false,false,false,Cluu5FRvJF97qQ73HvaGDQ6kP27a2P,false,,2019-08-20,0,true,1041.67,208.33,,,a104W00000G3d1FQAR,,,,,,,,false,false,false,,,,,,,,false,,116,25,FON-International Association,222,a104W00000G3d1fQAB,155,700,11,,545,880,,a1R4W000004PyfNUAS,,,,,,,,,a104W00000G3d1FQAR,,
a1I4W00000HFZk5UAH,,0000004793,882,a1J4W00000CgFobUAF,0014W000025FRkNQAW,,1,,,false,true,Contact,true,true,a0o4W00000M5SknQAF,true,0034W00002DpodaQAB,false,false,,Contact,a104W00000G3d1hQAB,false,false,false,false,false,false,false,false,true,a134W000009DZGOQA4,a154W00000926R5QAI,Registration Pass (FON-Press Conference-Invite Only (Community Event)),10,,,false,a1C4W00000845WQUAY,1,0,10,,,Victoria Deegan,,,,,,,,,10,false,false,0,0,10,a1W4W00000Aq8kvUAB,a1Y4W000002r0boUAA,,,a1j4W00000SEaFxQAL,,0,,,,false,false,false,fGOTg4jytLyl18OPAwTmcLQ3KqkWgN,false,,,0,false,0,0,,,a104W00000G3d1FQAR,,,,,,,,false,false,false,,,,,,,,false,,119,21,FON-International Association,273,a104W00000G3d1hQAB,182,,,,632,,,,,71,a1Y4W000002r0boUAA,,,25,,,a104W00000G3d1FQAR,,
a1I4W00000HFZk6UAH,,0000004794,883,a1J4W00000CgFodUAF,0014W000025FRkNQAW,,1,,,false,true,Contact,true,true,a0o4W00000M5SknQAF,true,0034W00002DpodaQAB,false,false,,Contact,a104W00000G3d1hQAB,false,false,false,false,false,false,false,false,true,a134W000009DZGOQA4,a154W00000926R5QAI,Registration Pass (FON-Press Conference-Invite Only (Community Event)),10,,,false,a1C4W00000845WQUAY,1,0,10,,,Victoria Deegan,,,,,,,,,10,false,false,0,0,10,a1W4W00000Aq8kvUAB,a1Y4W000002r0boUAA,,,a1j4W00000SEaFxQAL,,0,,,,false,false,false,7h5aKg1hYvtOu1WGenwI0eelq2gjdw,false,,,0,false,0,0,,,a104W00000G3d1FQAR,,,,,,,,false,false,false,,,,,,,,false,,121,21,FON-International Association,273,a104W00000G3d1hQAB,182,,,,632,,,,,71,a1Y4W000002r0boUAA,,,25,,,a104W00000G3d1FQAR,,
a1I4W00000HFZk7UAH,,0000004795,884,a1J4W00000CgFocUAF,0014W000025FRkNQAW,,1,,,false,true,Contact,true,true,a0o4W00000M5SknQAF,true,0034W00002DpodaQAB,false,false,,Contact,a104W00000G3d1hQAB,false,false,false,false,false,false,false,false,true,a134W000009DZGOQA4,a154W00000926R5QAI,Registration Pass (FON-Press Conference-Invite Only (Community Event)),10,,,false,a1C4W00000845WQUAY,1,0,10,,,Victoria Deegan,,,,,,,,,10,false,false,0,0,10,a1W4W00000Aq8kvUAB,a1Y4W000002r0boUAA,,,a1j4W00000SEaFxQAL,,0,,,,false,false,false,hVpYqy9OL4Zjdqz5eXiLAkXHeDZD5x,false,,,0,false,0,0,,,a104W00000G3d1FQAR,,,,,,,,false,false,false,,,,,,,,false,,120,21,FON-International Association,273,a104W00000G3d1hQAB,182,,,,632,,,,,71,a1Y4W000002r0boUAA,,,25,,,a104W00000G3d1FQAR,,
a1I4W00000HFZk8UAH,,0000004796,885,a1J4W00000CgFoeUAF,0014W000025FRkNQAW,,1,,,false,true,Contact,true,true,a0o4W00000M5SknQAF,true,0034W00002DpodaQAB,false,false,,Contact,a104W00000G3d1hQAB,false,false,false,false,false,false,false,false,true,a134W000009DZGOQA4,a154W00000926R5QAI,Registration Pass (FON-Press Conference-Invite Only (Community Event)),10,,,false,a1C4W00000845WQUAY,1,0,10,,,Victoria Deegan,,,,,,,,,10,false,false,0,0,10,a1W4W00000Aq8kvUAB,a1Y4W000002r0boUAA,,,a1j4W00000SEaFxQAL,,0,,,,false,false,false,XM3G2NNctQHGBaCrfDu9Y5bDpNxwOQ,false,,,0,false,0,0,,,a104W00000G3d1FQAR,,,,,,,,false,false,false,,,,,,,,false,,122,21,FON-International Association,273,a104W00000G3d1hQAB,182,,,,632,,,,,71,a1Y4W000002r0boUAA,,,25,,,a104W00000G3d1FQAR,,
a1I4W00000HFZk9UAH,,0000004797,1013,a1J4W00000CgFofUAF,0014W000025FRkNQAW,,1,,,false,true,Contact,true,true,a0o4W00000M5SknQAF,true,0034W00002DpodaQAB,false,false,,Contact,a104W00000G3d1hQAB,false,false,false,false,false,false,false,false,true,a134W000009DZGOQA4,a154W00000926R5QAI,Registration Pass (FON-Press Conference-Invite Only (Community Event)),10,,,false,a1C4W00000845WQUAY,1,0,10,,,Victoria Deegan,,,,,,,,,10,false,false,0,0,10,a1W4W00000Aq8kvUAB,a1Y4W000002r0boUAA,,,a1j4W00000SEaFxQAL,,0,,,,false,false,false,C3CcoSc9Fn2kbjvhO4uKTKqCjnmipF,false,,,0,false,0,0,,,a104W00000G3d1FQAR,,,,,,,,false,false,false,,,,,,,,false,,123,21,FON-International Association,273,a104W00000G3d1hQAB,182,,,,632,,,,,71,a1Y4W000002r0boUAA,,,25,,,a104W00000G3d1FQAR,,
a1I4W00000HFZkAUAX,,0000004800,1014,a1J4W00000CgFohUAF,0014W000025FRkNQAW,,0,,,false,false,,false,true,a0o4W00000M5SknQAF,false,,false,false,,Contact,a104W00000G3d1hQAB,false,false,false,false,false,false,false,false,true,a134W000009DZGMQA4,a154W00000926R2QAI,Show off your association pride by sponsoring our annual conference at the gold level.,10000,,,false,a1C4W00000845KqUAI,1,0,10000,,,,,,,,,,,,10000,false,false,0,0,10000,,a1Y4W000002r0bsUAA,,a1h4W00000jlZLPQA2,,,0,,,,false,false,false,2bHXa2FPPuZDJJ56h73WwY6BkhEqq1,false,,,0,false,0,0,,,a104W00000G3d1FQAR,,,,,,,,false,false,false,,,,,,,,false,,125,21,FON-International Association,,a104W00000G3d1hQAB,129,685,,,227,,,,,,a1Y4W000002r0bsUAA,,109,,,,a104W00000G3d1FQAR,,
a1I4W00000HFZkBUAX,,0000004801,1015,a1J4W00000CgFojUAF,0014W000025FRmIQAW,2019-09-05,1,10,9,false,true,Contact,true,true,a0o4W00000M5SknQAF,false,0034W00002DpohLQAR,false,false,2019-12-31,Contact,a104W00000G3d1eQAB,false,true,false,false,false,false,true,false,true,a134W000009DZGNQA4,a154W00000926QvQAI,Institutional Membership,2500,,,true,a1C4W00000845KMUAY,1,0,208.33,,,,,,,,,,a1R4W000004PyfNUAS,,208.33,false,false,0,833.33,208.33,,,,,,,0,,,,false,false,false,jLjhExPNpfjc2Cg3owmQTQXlKFW0CM,false,,2019-09-05,0,false,0,0,,,a104W00000G3d1FQAR,,,,,,,,false,false,false,,,,,,,,false,,230,25,FON-International Association,222,a104W00000G3d1eQAB,159,648,,,473,,,a1R4W000004PyfNUAS,,,,,,,,,a104W00000G3d1FQAR,,
a1I4W00000HFZkCUAX,,0000004802,1016,a1J4W00000CgFojUAF,0014W000025FRmIQAW,2019-09-05,0,10,10,false,true,Contact,true,true,a0o4W00000M5SknQAF,false,0034W00002DpohLQAR,false,false,2019-12-31,Contact,a104W00000G3d1eQAB,false,true,false,false,false,false,true,false,true,a134W000009DZGNQA4,a154W00000926QvQAI,Institutional Membership,2500,,,true,a1C4W00000845KMUAY,1,0,208.33,,,,,,,,,,a1R4W000004PyfNUAS,,208.33,false,false,0,833.33,208.33,,,,,,,0,,,,false,false,false,H0LKXz3Mlp8mNqQaHanDv6mRvr5o3g,false,,2019-09-05,0,false,0,0,,,a104W00000G3d1FQAR,,,,,,,,false,false,false,,,,,,,,false,,230,25,FON-International Association,222,a104W00000G3d1eQAB,159,648,,,473,,,a1R4W000004PyfNUAS,,,,,,,,,a104W00000G3d1FQAR,,
a1I4W00000HFZkDUAX,,0000004803,1017,a1J4W00000CgFolUAF,0014W000025FRmIQAW,,0,,,false,false,,false,true,a0o4W00000M5SknQAF,false,0034W00002DpohLQAR,false,false,,Contact,a104W00000G3d1hQAB,false,false,false,false,false,false,false,false,true,a134W000009DZGMQA4,a154W00000926R2QAI,Show off your association pride by sponsoring our annual conference at the gold level.,10000,,,false,a1C4W00000845KqUAI,1,0,10000,,,,,,,,,,,,10000,false,false,0,0,10000,,a1Y4W000002r0bsUAA,,a1h4W00000jlZLPQA2,,,0,,,,false,false,false,vrda1mCFm46lppyvftMLkjs2AcwRjr,false,,,0,false,0,0,,,a104W00000G3d1FQAR,,,,,,,,false,false,false,,,,,,,,false,,232,25,FON-International Association,222,a104W00000G3d1hQAB,129,685,,,227,,,,,,a1Y4W000002r0bsUAA,,109,,,,a104W00000G3d1FQAR,,
a1I4W00000HFZkEUAX,,0000004804,1018,a1J4W00000CgFomUAF,0014W000025FRkNQAW,,0,,,false,false,,false,true,a0o4W00000M5SknQAF,false,0034W00002Dpoe5QAB,false,false,,Contact,a104W00000G3d1hQAB,false,false,true,false,false,false,false,false,true,a134W000009DZGMQA4,a154W00000926R2QAI,Show off your association pride by sponsoring our annual conference at the gold level.,10000,,,false,a1C4W00000845KqUAI,1,0,10000,,,,,,,,,,,,10000,false,false,0,0,10000,,a1Y4W000002r0bsUAA,,a1h4W00000jlZLPQA2,,,0,,,,false,false,false,ggbJd2ISnO9q5xvdEK0JvcrelYsR6C,false,,,0,false,0,0,,,a104W00000G3d1FQAR,,,,,,,,false,false,false,,,,,,,,false,,233,21,FON-International Association,3,a104W00000G3d1hQAB,129,685,,,227,,,,,,a1Y4W000002r0bsUAA,,109,,,,a104W00000G3d1FQAR,,
a1I4W00000HFZkFUAX,,0000004807,1019,a1J4W00000CgFotUAF,0014W000025FRkKQAW,2019-09-20,0,,,false,false,,false,true,a0o4W00000M5SknQAF,true,0034W00002DpodbQAB,false,false,2020-09-19,Contact,a104W00000G3d1fQAB,false,false,true,true,false,false,true,false,true,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,300,,,false,a1C4W00000845KNUAY,1,0,300,,Washington,Bob Kelley,United States,,20500,District of Columbia,1600 Pennsylvania Avenue Northwest,,a1R4W000004PyfOUAS,a1S4W000004D1TcUAK,300,false,false,0,0,300,,,,,,,0,,,,false,false,false,wk3A6mjNaustyNeyredJim6r37asO4,false,,2019-09-20,0,false,0,0,,,a104W00000G3d1FQAR,,,,,,,,false,false,false,,,,,,,,false,,240,5,FON-International Association,272,a104W00000G3d1fQAB,155,651,,,476,,,a1R4W000004PyfOUAS,99,,,,,,,,a104W00000G3d1FQAR,,
a1I4W00000HFZkGUAX,,0000004808,1020,a1J4W00000CgFouUAF,0014W000025FRmIQAW,,0,,,false,false,,false,true,a0o4W00000M5SknQAF,true,0034W00002DpohLQAR,false,false,,Contact,a104W00000G3d1HQAR,false,false,false,false,false,false,false,false,true,a134W000009DZGPQA4,a154W00000926R7QAI,Save the Whales,0,,,true,,1,0,50,,,Fonteva Default Contact,,,,,,,,,50,false,false,0,0,50,,,,,,,0,,,,false,false,false,7zRLqZAoQ6IklF02xitMX5xMLhk1BZ,false,,,0,false,0,0,,,a104W00000G3d1FQAR,,,,,,,,false,false,false,,,,,,,,false,,241,25,FON-International Association,222,a104W00000G3d1HQAR,154,29,,,,,,,,,,,,,,,a104W00000G3d1FQAR,,
