Id,IsDeleted,Name,External_Id__c,CreatedDate,LastModifiedDate,SystemModstamp,OrderApi__AR_Account__c,OrderApi__Scheduled_Payment__c,OrderApi__Subscription__c,OrderApi__Account__c,OrderApi__Amount_Paid__c,OrderApi__Amount_Refunded__c,OrderApi__Balance_Due__c,OrderApi__Billing_City__c,OrderApi__Billing_Contact__c,OrderApi__Billing_Country__c,OrderApi__Billing_Postal_Code__c,OrderApi__Billing_State__c,OrderApi__Billing_Street__c,OrderApi__Business_Group__c,OrderApi__Calculate_Billing_Details__c,OrderApi__Calculate_Due_Date__c,OrderApi__Calculate_Shipping_Details__c,OrderApi__Contact__c,OrderApi__Credits_Applied__c,OrderApi__Customer_Link__c,OrderApi__Customer_Reference_Number__c,OrderApi__Days_Overdue__c,OrderApi__Description__c,OrderApi__Due_Date__c,OrderApi__Entity__c,OrderApi__Has_Payments__c,OrderApi__Has_Refunds__c,OrderApi__Invoice_Date__c,OrderApi__Is_Cancelled__c,OrderApi__Is_Overdue__c,OrderApi__Is_Paid__c,OrderApi__Is_Posted__c,OrderApi__Is_Voided__c,OrderApi__Memo__c,OrderApi__Paid_Date__c,OrderApi__Payment_Count__c,OrderApi__Payment_Terms__c,OrderApi__Posted_Date__c,OrderApi__Refund_Count__c,OrderApi__Shipping_City__c,OrderApi__Shipping_Contact__c,OrderApi__Shipping_Country__c,OrderApi__Shipping_Postal_Code__c,OrderApi__Shipping_State__c,OrderApi__Shipping_Street__c,OrderApi__Status__c,OrderApi__Total__c,OrderApi__Voided_Date__c,OrderApi__Adjustments__c,OrderApi__Item_Count__c,OrderApi__Subtotal__c,OrderApi__Credits_and_Adjustments__c,OrderApi__Encrypted_Id__c,LastViewedDate,LastReferencedDate,FontevaReports__Posted_Age__c,OrderApi__AR_Account__r.Name,OrderApi__Scheduled_Payment__r.External_Id__c,OrderApi__Subscription__r.External_Id__c,OrderApi__Account__r.External_Id__c,OrderApi__Business_Group__r.Name,OrderApi__Contact__r.External_Id__c,OrderApi__Payment_Terms__r.External_Id__c
a124W00000LbEx0QAF,false,000000583,30,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:19.000+0000,2020-09-24T07:29:19.000+0000,a104W00000FuSwkQAF,,a1S4W000003diwIUAQ,0014W000021fm1BQAQ,0,0,4.17,Scottsdale,Harvey Jordan,United States,85258,Arizona,7868 E Via Marina,a0o4W00000MOvweQAD,true,true,true,0034W00002AU8VrQAL,0,Harvey Jordan,,725,,2018-10-01,Contact,false,false,2018-10-01,false,true,false,true,false,,,0,a1A4W00000Dz3doUAB,2018-10-01,0,Scottsdale,Harvey Jordan,United States,85258,Arizona,7868 E Via Marina,Overdue,4.17,,0,1,4.17,0,uhAWAbjBSdjso7W2iUbvmwvSswBSb0HCmWfH4kqas5s=,,,725,1100 - Accounts Receivable,,97,75,FON-International Association,3,1
a124W00000LbEx1QAF,false,000000584,31,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:19.000+0000,2020-09-24T07:29:19.000+0000,a104W00000FuSwkQAF,,a1S4W000003diwIUAQ,0014W000021fm1BQAQ,0,0,3,Scottsdale,Harvey Jordan,United States,85258,Arizona,7868 E Via Marina,a0o4W00000MOvweQAD,false,true,false,0034W00002AU8VrQAL,0,Harvey Jordan,,718,,2018-10-08,Contact,false,false,2018-10-08,false,true,false,true,false,,,0,a1A4W00000Dz3doUAB,2018-10-08,0,Scottsdale,Harvey Jordan,United States,85258,Arizona,7868 E Via Marina,Overdue,3,,0,1,3,0,OG2Nj6vj5rJ2luFNWFa2IVIFfQHrSnQoj5CH0gD8rUw=,,,718,1100 - Accounts Receivable,,97,75,FON-International Association,3,1
a124W00000LbEx2QAF,false,000000585,32,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:19.000+0000,2020-09-24T07:29:19.000+0000,a104W00000FuSwkQAF,,a1S4W000003diwIUAQ,0014W000021fm1BQAQ,0,0,3,Scottsdale,Harvey Jordan,United States,85258,Arizona,7868 E Via Marina,a0o4W00000MOvweQAD,false,true,false,0034W00002AU8VrQAL,0,Harvey Jordan,,718,,2018-10-08,Contact,false,false,2018-10-08,false,true,false,true,false,,,0,a1A4W00000Dz3doUAB,2018-10-08,0,Scottsdale,Harvey Jordan,United States,85258,Arizona,7868 E Via Marina,Overdue,3,,0,1,3,0,H43APiY4a3haSt8AkuOuSPdolv91LHL2n+2EYra2GYo=,,,718,1100 - Accounts Receivable,,97,75,FON-International Association,3,1
a124W00000LbEx3QAF,false,000000586,33,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:19.000+0000,2020-09-24T07:29:19.000+0000,a104W00000FuSwkQAF,,a1S4W000003diwIUAQ,0014W000021fm07QAA,0,0,2.49,Erie,FON Draft Invoice,United States,16504,PA,353 East 41st Street,a0o4W00000MOvweQAD,false,true,false,0034W00002AU8WNQA1,0,FON Draft Invoice,,712,,2018-10-14,Contact,false,false,2018-10-14,false,true,false,true,false,,,0,a1A4W00000Dz3doUAB,2018-10-14,0,Erie,FON Draft Invoice,United States,16504,PA,353 East 41st Street,Overdue,2.49,,0,2,2.49,0,ABFPGTI+4iXJdo9wgwrnPsvs2wTWHBksy/DRHv2FEs0=,,,712,1100 - Accounts Receivable,,97,37,FON-International Association,145,1
a124W00000LbEx4QAF,false,000000587,34,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:19.000+0000,2020-09-24T07:29:19.000+0000,a104W00000FuSwkQAF,,a1S4W000003diwIUAQ,0014W000021fm07QAA,0,0,17.5,Erie,FON Draft Invoice,United States,16504,PA,353 East 41st Street,a0o4W00000MOvweQAD,false,true,false,0034W00002AU8WNQA1,0,FON Draft Invoice,,0,,2018-10-14,Contact,false,false,2018-10-14,false,false,false,false,false,,,0,a1A4W00000Dz3doUAB,,0,Erie,FON Draft Invoice,United States,16504,PA,353 East 41st Street,Draft,17.5,,0,1,17.5,0,rRkfdL8uXOYHNMMv3EdPQW4+GuTUshixwSWZiafxG/A=,,,,1100 - Accounts Receivable,,97,37,FON-International Association,145,1
a124W00000LbEx5QAF,false,000000588,35,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:19.000+0000,2020-09-24T07:29:19.000+0000,a104W00000FuSwkQAF,,a1S4W000003diwIUAQ,0014W000021fm07QAA,13.25,0,0,Erie,"FON Adjust Invoice, Audit Trail",United States,16504,PA,353 East 41st Street,a0o4W00000MOvweQAD,false,true,false,0034W00002AU8WOQA1,0,"FON Adjust Invoice, Audit Trail",,0,,2018-10-20,Contact,true,false,2018-10-20,false,false,true,true,false,,2018-10-24,1,a1A4W00000Dz3doUAB,2018-10-20,0,Erie,"FON Adjust Invoice, Audit Trail",United States,16504,PA,353 East 41st Street,Paid,15,,-1.75,3,15,-1.75,HuBtOQ2tK0DUbGGJoYAW1B3UBjwNKqIa+5R4cdmqfBI=,,,706,1100 - Accounts Receivable,,97,37,FON-International Association,146,1
a124W00000LbEx6QAF,false,000000590,36,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:19.000+0000,2020-09-24T07:29:19.000+0000,a104W00000FuSwkQAF,,a1S4W000003diwIUAQ,0014W000021fm07QAA,0,0,6,Erie,FON Voided Invoice,United States,16504,PA,353 East 41st Street,a0o4W00000MOvweQAD,false,true,false,0034W00002AU8WPQA1,0,FON Voided Invoice,,0,,2018-10-20,Contact,false,false,2018-10-20,false,false,false,false,true,,,0,a1A4W00000Dz3doUAB,2018-10-20,0,Erie,FON Voided Invoice,United States,16504,PA,353 East 41st Street,Voided,6,2018-10-20,0,2,6,0,sw/004nGo2GZ9FtMcXjo2QGnS+p0RAEm/TYlNBNZIdg=,,,706,1100 - Accounts Receivable,,97,37,FON-International Association,148,1
a124W00000LbEx7QAF,false,000000591,37,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:19.000+0000,2020-09-24T07:29:19.000+0000,a104W00000FuSwkQAF,,a1S4W000003diwIUAQ,0014W000021fm07QAA,0,0,10,Erie,FON Profile,United States,16504,PA,353 East 41st Street,a0o4W00000MOvweQAD,false,true,false,0034W00002AU8T3QAL,0,FON Profile,,706,,2018-10-20,Contact,false,false,2018-10-20,false,true,false,true,false,,,0,a1A4W00000Dz3doUAB,2018-10-20,0,Erie,FON Profile,United States,16504,PA,353 East 41st Street,Overdue,10,,0,1,10,0,q49+QlUytR6Aidff69q+zBvdkRtaV5Qyfiz8+gkDjTQ=,,,706,1100 - Accounts Receivable,,97,37,FON-International Association,147,1
a124W00000LbEx8QAF,false,000000592,38,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:19.000+0000,2020-09-24T07:29:19.000+0000,a104W00000FuSwkQAF,,a1S4W000003diwIUAQ,0014W000021fm07QAA,0,0,3,Erie,FON Profile,United States,16504,PA,353 East 41st Street,a0o4W00000MOvweQAD,false,true,false,0034W00002AU8T3QAL,0,FON Profile,,705,,2018-10-21,Contact,false,false,2018-10-21,false,true,false,true,false,,,0,a1A4W00000Dz3doUAB,2018-10-21,0,Erie,FON Profile,United States,16504,PA,353 East 41st Street,Overdue,3,,0,1,3,0,EOz1MR9szmzuAVgmLQb3II4+XjOVu88F53IMPTYd0yM=,,,705,1100 - Accounts Receivable,,97,37,FON-International Association,147,1
a124W00000LbEqeQAF,false,000000789,39,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:19.000+0000,2020-09-24T07:29:19.000+0000,a104W00000FuSwkQAF,,a1S4W000003diwIUAQ,0014W000021flzfQAA,0,,105,Washington,Sabrina Crawley 3,United States,,District of Columbia,1600 Pennsylvania Avenue,a0o4W00000MOvweQAD,true,true,false,0034W00002AU8SLQA1,,Sabrina Crawley 3,,170,,2020-04-08,Contact,false,false,2020-04-08,false,true,false,true,false,,,0,a1A4W00000Dz3doUAB,2020-04-08,0,Washington,Sabrina Crawley 3,United States,20500,DC,1600 Pennsylvania Avenue Northwest,Overdue,105,,0,2,105,,sIXNSy67SSFlcg2ZVmXZ7AR7oZkOxnsyGgo4kPBT93k=,,,170,1100 - Accounts Receivable,,97,122,FON-International Association,111,1
a124W00000LbEqfQAF,false,000000790,40,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:19.000+0000,2020-09-24T07:29:19.000+0000,a104W00000FuSwkQAF,,a1S4W000003diwIUAQ,0014W000021flzfQAA,0,0,416.67,Arlington,Sabrina Crawley 3,United States,,Virginia,4420 Fairfax Dr.,a0o4W00000MOvweQAD,true,true,true,0034W00002AU8SLQA1,0,"EUT-XYZ, Inc. 3",,140,,2020-05-08,Account,false,false,2020-05-08,false,true,false,true,false,,,0,a1A4W00000Dz3doUAB,2020-04-08,0,Arlington,Sabrina Crawley 3,United States,,Virginia,4420 Fairfax Dr.,Overdue,416.67,,0,1,416.67,0,r5LQXs1A2t2JKaci2pLnYXuGqh/RT+2N+8J1cWGk9lY=,,,170,1100 - Accounts Receivable,,97,122,FON-International Association,111,1
a124W00000LbEqgQAF,false,000000791,41,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:19.000+0000,2020-09-24T07:29:19.000+0000,a104W00000FuSwkQAF,,a1S4W000003diwIUAQ,0014W000021flzfQAA,0,0,416.67,Arlington,Sabrina Crawley 3,United States,,Virginia,4420 Fairfax Dr.,a0o4W00000MOvweQAD,true,true,true,0034W00002AU8SLQA1,0,"EUT-XYZ, Inc. 3",,109,,2020-06-08,Account,false,false,2020-06-08,false,true,false,true,false,,,0,a1A4W00000Dz3doUAB,2020-04-08,0,Arlington,Sabrina Crawley 3,United States,,Virginia,4420 Fairfax Dr.,Overdue,416.67,,0,1,416.67,0,DPUIQjXFv6tunBfJ1CHRuGxmUa5CCZprSoRxx53VGc8=,,,170,1100 - Accounts Receivable,,97,122,FON-International Association,111,1
a124W00000LbEqhQAF,false,000000792,42,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:19.000+0000,2020-09-24T07:29:19.000+0000,a104W00000FuSwkQAF,,a1S4W000003diwIUAQ,0014W000021flzfQAA,0,0,416.67,Arlington,Sabrina Crawley 3,United States,,Virginia,4420 Fairfax Dr.,a0o4W00000MOvweQAD,true,true,true,0034W00002AU8SLQA1,0,"EUT-XYZ, Inc. 3",,79,,2020-07-08,Account,false,false,2020-07-08,false,true,false,true,false,,,0,a1A4W00000Dz3doUAB,2020-04-08,0,Arlington,Sabrina Crawley 3,United States,,Virginia,4420 Fairfax Dr.,Overdue,416.67,,0,1,416.67,0,X6vdQWjfLXLv3MzyTgf7nVbUToS8RlGfVEq2/dJy938=,,,170,1100 - Accounts Receivable,,97,122,FON-International Association,111,1
a124W00000LbEqiQAF,false,000000793,43,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:19.000+0000,2020-09-24T07:29:19.000+0000,a104W00000FuSwkQAF,,a1S4W000003diwIUAQ,0014W000021flzfQAA,0,0,416.67,Arlington,Sabrina Crawley 3,United States,,Virginia,4420 Fairfax Dr.,a0o4W00000MOvweQAD,true,true,true,0034W00002AU8SLQA1,0,"EUT-XYZ, Inc. 3",,48,,2020-08-08,Account,false,false,2020-08-08,false,true,false,true,false,,,0,a1A4W00000Dz3doUAB,2020-04-08,0,Arlington,Sabrina Crawley 3,United States,,Virginia,4420 Fairfax Dr.,Overdue,416.67,,0,1,416.67,0,FM2ZhboyHUlkP6nH0IPzKUGEUM6j8g9A2vBCsXq6SEg=,,,170,1100 - Accounts Receivable,,97,122,FON-International Association,111,1
a124W00000LbEqjQAF,false,000000794,44,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:19.000+0000,2020-09-24T07:29:19.000+0000,a104W00000FuSwkQAF,,a1S4W000003diwIUAQ,0014W000021flzfQAA,0,0,416.67,Arlington,Sabrina Crawley 3,United States,,Virginia,4420 Fairfax Dr.,a0o4W00000MOvweQAD,true,true,true,0034W00002AU8SLQA1,0,"EUT-XYZ, Inc. 3",,17,,2020-09-08,Account,false,false,2020-09-08,false,true,false,true,false,,,0,a1A4W00000Dz3doUAB,2020-04-08,0,Arlington,Sabrina Crawley 3,United States,,Virginia,4420 Fairfax Dr.,Overdue,416.67,,0,1,416.67,0,5N7SHpH6dyvxreIhPRDZzQUhoMqzURoogP5OAh0Dtco=,,,170,1100 - Accounts Receivable,,97,122,FON-International Association,111,1
a124W00000LbEqkQAF,false,000000795,45,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:19.000+0000,2020-09-24T07:29:19.000+0000,a104W00000FuSwkQAF,,a1S4W000003diwIUAQ,0014W000021flzfQAA,0,0,416.67,Arlington,Sabrina Crawley 3,United States,,Virginia,4420 Fairfax Dr.,a0o4W00000MOvweQAD,true,true,true,0034W00002AU8SLQA1,0,"EUT-XYZ, Inc. 3",,0,,2020-10-08,Account,false,false,2020-10-08,false,false,false,true,false,,,0,a1A4W00000Dz3doUAB,2020-04-08,0,Arlington,Sabrina Crawley 3,United States,,Virginia,4420 Fairfax Dr.,Posted,416.67,,0,1,416.67,0,z5dg32FKNMGAJumTsYXaNtZ3O+WvtiBRMlM6rnmSwKg=,,,170,1100 - Accounts Receivable,,97,122,FON-International Association,111,1
a124W00000LbEqlQAF,false,000000796,46,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:19.000+0000,2020-09-24T07:29:19.000+0000,a104W00000FuSwkQAF,,a1S4W000003diwIUAQ,0014W000021flzfQAA,0,0,416.67,Arlington,Sabrina Crawley 3,United States,,Virginia,4420 Fairfax Dr.,a0o4W00000MOvweQAD,true,true,true,0034W00002AU8SLQA1,0,"EUT-XYZ, Inc. 3",,0,,2020-11-08,Account,false,false,2020-11-08,false,false,false,true,false,,,0,a1A4W00000Dz3doUAB,2020-04-08,0,Arlington,Sabrina Crawley 3,United States,,Virginia,4420 Fairfax Dr.,Posted,416.67,,0,1,416.67,0,t02oFa/MeBF4g+V972nGm4xoIKeDRXaWbaKSSTUBFcU=,,,170,1100 - Accounts Receivable,,97,122,FON-International Association,111,1
a124W00000LbEqmQAF,false,000000797,47,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:19.000+0000,2020-09-24T07:29:19.000+0000,a104W00000FuSwkQAF,,a1S4W000003diwIUAQ,0014W000021flzfQAA,0,0,416.67,Arlington,Sabrina Crawley 3,United States,,Virginia,4420 Fairfax Dr.,a0o4W00000MOvweQAD,true,true,true,0034W00002AU8SLQA1,0,"EUT-XYZ, Inc. 3",,0,,2020-12-08,Account,false,false,2020-12-08,false,false,false,true,false,,,0,a1A4W00000Dz3doUAB,2020-04-08,0,Arlington,Sabrina Crawley 3,United States,,Virginia,4420 Fairfax Dr.,Posted,416.67,,0,1,416.67,0,rsUAJy+fD+4wgSjrzyx+3RsQXstbo31i8xklASdyTeI=,,,170,1100 - Accounts Receivable,,97,122,FON-International Association,111,1
a124W00000LbEqnQAF,false,000000798,48,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:19.000+0000,2020-09-24T07:29:19.000+0000,a104W00000FuSwkQAF,,a1S4W000003diwIUAQ,0014W000021flzfQAA,0,0,416.67,Arlington,Sabrina Crawley 3,United States,,Virginia,4420 Fairfax Dr.,a0o4W00000MOvweQAD,true,true,true,0034W00002AU8SLQA1,0,"EUT-XYZ, Inc. 3",,0,,2021-01-08,Account,false,false,2021-01-08,false,false,false,true,false,,,0,a1A4W00000Dz3doUAB,2020-04-08,0,Arlington,Sabrina Crawley 3,United States,,Virginia,4420 Fairfax Dr.,Posted,416.67,,0,1,416.67,0,Wpgjqjo/2UyGdSuli4Vq3Nt16CChvEwb1t4QuXpwIR4=,,,170,1100 - Accounts Receivable,,97,122,FON-International Association,111,1
a124W00000LbEqoQAF,false,000000799,49,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:19.000+0000,2020-09-24T07:29:19.000+0000,a104W00000FuSwkQAF,,a1S4W000003diwIUAQ,0014W000021flzfQAA,0,0,416.67,Arlington,Sabrina Crawley 3,United States,,Virginia,4420 Fairfax Dr.,a0o4W00000MOvweQAD,true,true,true,0034W00002AU8SLQA1,0,"EUT-XYZ, Inc. 3",,0,,2021-02-08,Account,false,false,2021-02-08,false,false,false,true,false,,,0,a1A4W00000Dz3doUAB,2020-04-08,0,Arlington,Sabrina Crawley 3,United States,,Virginia,4420 Fairfax Dr.,Posted,416.67,,0,1,416.67,0,9pse6AJn9V5/MV3z/Zo8iWOlkzQjhM4ilFKPv4vcoQU=,,,170,1100 - Accounts Receivable,,97,122,FON-International Association,111,1
a124W00000LbEqpQAF,false,000000800,50,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:19.000+0000,2020-09-24T07:29:19.000+0000,a104W00000FuSwkQAF,,a1S4W000003diwIUAQ,0014W000021flzfQAA,0,0,416.63,Arlington,Sabrina Crawley 3,United States,,Virginia,4420 Fairfax Dr.,a0o4W00000MOvweQAD,true,true,true,0034W00002AU8SLQA1,0,"EUT-XYZ, Inc. 3",,0,,2021-03-08,Account,false,false,2021-03-08,false,false,false,true,false,,,0,a1A4W00000Dz3doUAB,2020-04-08,0,Arlington,Sabrina Crawley 3,United States,,Virginia,4420 Fairfax Dr.,Posted,416.63,,0,1,416.63,0,8gqi490zVPrCjOgS9tAGjzgI66eTbmUJKma88eHF6g0=,,,170,1100 - Accounts Receivable,,97,122,FON-International Association,111,1
a124W00000LbEtcQAF,false,000000333,51,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:19.000+0000,2020-09-24T07:29:19.000+0000,a104W00000FuSwjQAF,,a1S4W000003diwIUAQ,0014W000021fm15QAA,0,0,0,ORPINGTON,Marc Cain,United Kingdom,BR6 0JQ,,46  HIGH STREET,a0o4W00000MOvweQAD,true,true,true,0034W00002AU8UzQAL,0,Marc Cain,,0,,2016-08-02,Contact,false,false,2016-08-02,false,false,true,true,false,,2016-08-05,0,a1A4W00000Dz3doUAB,2016-08-02,0,ORPINGTON,Marc Cain,United Kingdom,BR6 0JQ,,46  HIGH STREET,Paid,1,,-1,3,1,-1,1i3/m4em8lOm1jEzXjYKGF2Tl7547LvLtHzqVWHLlE8=,,,1515,1000 - Cash,,97,86,FON-International Association,91,1
a124W00000LbEtdQAF,false,000000334,52,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:19.000+0000,2020-09-24T07:29:19.000+0000,a104W00000FuSwjQAF,,a1S4W000003diwIUAQ,0014W000021fm15QAA,0,0,150,BROMLEY,Estella Tucker,United Kingdom,BR1 4SB,,50B  HILLCREST ROAD,a0o4W00000MOvweQAD,true,true,true,0034W00002AU8V0QAL,0,Estella Tucker,,1700,,2016-01-30,Contact,false,false,2016-01-30,false,true,false,true,false,,2016-02-15,0,a1A4W00000Dz3doUAB,2016-01-30,0,BROMLEY,Estella Tucker,United Kingdom,BR1 4SB,,50B  HILLCREST ROAD,Overdue,150,,0,3,150,0,jjx0IkfXxUzFR2objQ7NYMCvGKR+3JbxLYJLaDeCr+c=,,,1700,1000 - Cash,,97,86,FON-International Association,92,1
a124W00000LbEteQAF,false,000000335,53,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:19.000+0000,2020-09-24T07:29:19.000+0000,a104W00000FuSwjQAF,,a1S4W000003diwIUAQ,0014W000021fm15QAA,0,0,0,BROMLEY,Estella Tucker,United Kingdom,BR1 4SB,,50B  HILLCREST ROAD,a0o4W00000MOvweQAD,true,true,true,0034W00002AU8V0QAL,0,Estella Tucker,,0,,2015-07-14,Contact,false,false,2015-07-14,false,false,true,true,false,,2015-08-23,0,a1A4W00000Dz3doUAB,2015-07-14,0,BROMLEY,Estella Tucker,United Kingdom,BR1 4SB,,50B  HILLCREST ROAD,Paid,30,,-30,2,30,-30,1p9to2ncqLGUxI9xifx06eZl+vZmFIqQYZWmZpR4+J0=,,,1900,1000 - Cash,,97,86,FON-International Association,92,1
a124W00000LbEtfQAF,false,000000336,54,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:19.000+0000,2020-09-24T07:29:19.000+0000,a104W00000FuSwjQAF,,a1S4W000003diwIUAQ,0014W000021fm15QAA,0,0,125,KESTON,Marcus Clarke,United Kingdom,BR2 6BA,,132 THE FLINT RESEARCH INSTITUTE HEATHFIELD ROAD,a0o4W00000MOvweQAD,true,true,true,0034W00002AU8V1QAL,0,Marcus Clarke,,1579,,2016-05-30,Contact,false,false,2016-05-30,false,true,false,true,false,,2016-06-19,0,a1A4W00000Dz3doUAB,2016-05-30,0,KESTON,Marcus Clarke,United Kingdom,BR2 6BA,,132 THE FLINT RESEARCH INSTITUTE HEATHFIELD ROAD,Overdue,125,,0,3,125,0,7UIMUckkJBonzfIqjXofP5N8/65xuYWXqgZEcX52xwQ=,,,1579,1000 - Cash,,97,86,FON-International Association,93,1
a124W00000LbEtgQAF,false,000000337,55,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:19.000+0000,2020-09-24T07:29:19.000+0000,a104W00000FuSwjQAF,,a1S4W000003diwIUAQ,0014W000021fm15QAA,0,0,100,KESTON,Marcus Clarke,United Kingdom,BR2 6BA,,132 THE FLINT RESEARCH INSTITUTE HEATHFIELD ROAD,a0o4W00000MOvweQAD,true,true,true,0034W00002AU8V1QAL,0,Marcus Clarke,,1057,,2017-11-03,Contact,false,false,2017-11-03,false,true,false,true,false,,2017-11-13,0,a1A4W00000Dz3doUAB,2017-11-03,0,KESTON,Marcus Clarke,United Kingdom,BR2 6BA,,132 THE FLINT RESEARCH INSTITUTE HEATHFIELD ROAD,Overdue,100,,0,1,100,0,wGSxO7lP7QiGKu/+fW3sNWxdL38mWPzmoFCZv6qc6CI=,,,1057,1000 - Cash,,97,86,FON-International Association,93,1
a124W00000LbEthQAF,false,000000338,56,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:19.000+0000,2020-09-24T07:29:19.000+0000,a104W00000FuSwjQAF,,a1S4W000003diwIUAQ,0014W000021fm15QAA,0,0,75,ORPINGTON,Nicholas Morgan,United Kingdom,BR5 1HP,,15  KENNEDY CLOSE,a0o4W00000MOvweQAD,true,true,true,0034W00002AU8V2QAL,0,Nicholas Morgan,,1519,,2016-07-29,Contact,false,false,2016-07-29,false,true,false,true,false,,2016-08-10,0,a1A4W00000Dz3doUAB,2016-07-29,0,ORPINGTON,Nicholas Morgan,United Kingdom,BR5 1HP,,15  KENNEDY CLOSE,Overdue,75,,0,3,75,0,kFMzHJkvJtFjmVNkvA90Vi2bzutjpB8BrVG8AL4vHDw=,,,1519,1000 - Cash,,97,86,FON-International Association,94,1
a124W00000LbEtiQAF,false,000000339,57,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:19.000+0000,2020-09-24T07:29:19.000+0000,a104W00000FuSwjQAF,,a1S4W000003diwIUAQ,0014W000021fm15QAA,0,0,2500,Washington,Celia Wallace,United States,20001,District of Columbia,99 H Street Northwest,a0o4W00000MOvweQAD,true,true,true,0034W00002AU8V3QAL,0,FON-Walmart,,1258,,2017-04-16,Account,false,false,2017-04-16,false,true,false,true,false,,2017-04-16,0,a1A4W00000Dz3doUAB,2017-04-16,0,Washington,Celia Wallace,United States,20001,District of Columbia,99 H Street Northwest,Overdue,2500,,0,3,2500,0,ltFtAUepACN6cFaz8Dd+G+LDRfokg792/7otonK99Fo=,,,1258,1000 - Cash,,97,86,FON-International Association,113,1
a124W00000LbEtjQAF,false,000000340,58,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:19.000+0000,2020-09-24T07:29:19.000+0000,a104W00000FuSwjQAF,,a1S4W000003diwIUAQ,0014W000021fm15QAA,0,0,0,BROMLEY,Celia Wallace,United Kingdom,BR1 3EN,,17  RAFFORD WAY,a0o4W00000MOvweQAD,true,true,true,0034W00002AU8V3QAL,0,Celia Wallace,,0,,2015-07-09,Contact,false,false,2015-07-09,false,false,true,true,false,,2015-07-29,0,a1A4W00000Dz3doUAB,2015-07-09,0,BROMLEY,Celia Wallace,United Kingdom,BR1 3EN,,17  RAFFORD WAY,Paid,10,,-10,3,10,-10,0hNwflTAwD2s36NcX9JyTx8WdkAz8enGpnyCdI99BNs=,,,1905,1000 - Cash,,97,86,FON-International Association,113,1
a124W00000LbEtkQAF,false,000000341,59,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:19.000+0000,2020-09-24T07:29:19.000+0000,a104W00000FuSwjQAF,,a1S4W000003diwIUAQ,0014W000021fm16QAA,0,0,250,Draper,Nellie Jensen,United States,84020,Utah,138 East 12300 South,a0o4W00000MOvweQAD,true,true,true,0034W00002AU8V4QAL,0,Nellie Jensen,,1110,,2017-09-11,Contact,false,false,2017-09-11,false,true,false,true,false,,2017-09-29,0,a1A4W00000Dz3doUAB,2017-09-11,0,Draper,Nellie Jensen,United States,84020,Utah,138 East 12300 South,Overdue,250,,0,3,250,0,g+S9YXvYvbF536/3fEbHMpqRuujKg6LEJbpJFUaoabs=,,,1110,1000 - Cash,,97,85,FON-International Association,114,1
a124W00000LbEtlQAF,false,000000342,60,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:19.000+0000,2020-09-24T07:29:19.000+0000,a104W00000FuSwjQAF,,a1S4W000003diwIUAQ,0014W000021fm16QAA,0,0,300,N Flat Rock,Luis Neal,United States,48134,Michigan,28305 Sheeks Blvd,a0o4W00000MOvweQAD,true,true,true,0034W00002AU8V5QAL,0,Luis Neal,,1338,,2017-01-26,Contact,false,false,2017-01-26,false,true,false,true,false,,2017-02-22,0,a1A4W00000Dz3doUAB,2017-01-26,0,N Flat Rock,Luis Neal,United States,48134,Michigan,28305 Sheeks Blvd,Overdue,300,,0,3,300,0,rfNWQGMIKkcXzXbqOina3k8VtzN0jc/gRRIlAV53txc=,,,1338,1000 - Cash,,97,85,FON-International Association,115,1
