Id,IsDeleted,Name,External_Id__c,CreatedDate,LastModifiedDate,SystemModstamp,LastReferencedDate,OrderApi__Item__c,OrderApi__Account__c,OrderApi__Activated_Date__c,OrderApi__Active_Assignments__c,OrderApi__Assignment_Badge_Types_CSV__c,OrderApi__Assignments_Allowed__c,OrderApi__Billing_City__c,OrderApi__Billing_Contact__c,OrderApi__Billing_Country__c,OrderApi__Billing_Postal_Code__c,OrderApi__Billing_State__c,OrderApi__Billing_Street__c,OrderApi__Business_Group__c,OrderApi__Calculate_Billing_Details__c,OrderApi__Calculate_Shipping_Details__c,OrderApi__Cancelled_Date__c,OrderApi__Cancelled_Reason__c,OrderApi__Contact__c,OrderApi__Current_Term_End_Date__c,OrderApi__Current_Term_Start_Date__c,OrderApi__Customer_Link__c,OrderApi__Days_To_Lapse__c,OrderApi__Description__c,OrderApi__Enable_Auto_Renew__c,OrderApi__Entity__c,OrderApi__Expired_Date__c,OrderApi__Grace_Period_End_Date__c,OrderApi__In_Grace_Period__c,OrderApi__Is_Active__c,OrderApi__Is_Cancelled__c,OrderApi__Is_Expired__c,OrderApi__Is_Pending__c,OrderApi__Is_Suspended__c,OrderApi__Is_Upgraded__c,OrderApi__Item_Class__c,OrderApi__Last_Amendment_Date__c,OrderApi__Last_Renewed_Date__c,OrderApi__Last_System_Run__c,OrderApi__Maximum_Number_of_Assignments__c,OrderApi__Next_Scheduled_Renewal_Date__c,OrderApi__Paid_Through_Date__c,OrderApi__Shipping_City__c,OrderApi__Shipping_Contact__c,OrderApi__Shipping_Country__c,OrderApi__Shipping_Postal_Code__c,OrderApi__Shipping_State__c,OrderApi__Shipping_Street__c,OrderApi__Status__c,OrderApi__Subscription_Plan__c,OrderApi__Suspended_Date__c,OrderApi__Suspended_Reason__c,OrderApi__System_Refresh__c,OrderApi__Upgraded_Date__c,OrderApi__Upgraded_Subscription__c,OrderApi__Valid_Payment_Method__c,OrderApi__Line_Count__c,OrderApi__Renewals__c,OrderApi__Subscription_Dues_Total__c,CPBase__Subscription_Management_Page_Override__c,CPBase__Hide_In_Portal__c,OrderApi__Hide_In_Portal__c,OrderApi__Renewal_Override__c,OrderApi__Subscription_Management_Page_Override__c,OrderApi__Next_Scheduled_Payment_Date__c,OrderApi__Term_Active_Assignments__c,OrderApi__Term_Assignments_Allowed__c,OrderApi__Term_Dues_Total__c,OrderApi__Term_End_Date__c,OrderApi__Term_Start_Date__c,OrderApi__Payment_Method__c,LastActivityDate,LastViewedDate,Membership_Type__c,OrderApi__Item__r.External_Id__c,OrderApi__Account__r.External_Id__c,OrderApi__Business_Group__r.Name,OrderApi__Contact__r.External_Id__c,OrderApi__Item_Class__r.External_Id__c,OrderApi__Subscription_Plan__r.Id,OrderApi__Upgraded_Subscription__r.External_Id__c,OrderApi__Payment_Method__r.External_Id__c
a1S4W000003diwWUAQ,false,000000289,111,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:02.000+0000,2020-09-24T07:28:02.000+0000,2020-09-15T11:43:01.000+0000,a154W000008mjptQAA,0014W000021fm1IQAQ,2019-01-10,0,a0k4W00000CpmSFQAZ,0,,Neal Vyas,,,,,a0o4W00000MOvweQAD,true,true,,,0034W00002AU8TDQA1,2019-06-30,2019-01-10,"<a href=""/0034W00002AU8TD"" target=""_blank"">Neal Vegas</a>",-452,,false,Contact,2020-09-15,2019-06-30,false,false,false,true,false,false,false,a134W000008hIDMQA2,,,2019-05-08,,,2019-06-30,,Neal Vegas,,,,,Expired,a1R4W0000048ZSKUA2,,,false,,,false,1,1,5000,,false,false,,,,0,0,0,,,,,2020-09-15T11:43:01.000+0000,Company Membership,544,22,FON-International Association,188,123,a1R4W0000048ZSKUA2,,
a1S4W000003diwXUAQ,false,000000290,112,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:02.000+0000,2020-09-24T07:28:02.000+0000,,a154W000008mjpEQAQ,0014W000021fm0KQAQ,2019-01-16,0,,0,,Claire Jones,,,,,a0o4W00000MOvweQAD,true,true,,,0034W00002AU8TEQA1,2019-06-30,2019-01-16,"<a href=""/0034W00002AU8TE"" target=""_blank"">Claire Jones</a>",-452,,true,Contact,2019-08-21,,false,false,false,true,false,false,false,a134W000008hIDHQA2,,,2019-05-08,,,2019-06-30,,Claire Jones,,,,,Expired,a1R4W0000048ZSKUA2,,,false,,,false,3,1,525,,false,false,,,,0,0,0,,,,,,FON - National Membership,146,20,FON-International Association,192,119,a1R4W0000048ZSKUA2,,
a1S4W000003diwYUAQ,false,000000291,113,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:02.000+0000,2020-09-24T07:28:02.000+0000,,a154W000008mjpEQAQ,0014W000021fm1QQAQ,2019-01-22,0,,0,,DavidTEST CairnsTEST,,,,,a0o4W00000MOvweQAD,true,true,,,0034W00002AU8WqQAL,2019-06-30,2019-01-22,"<a href=""/0034W00002AU8Wq"" target=""_blank"">Fonteva Default Contact</a>",-452,,false,Contact,2019-08-21,,false,false,false,true,false,false,false,a134W000008hIDHQA2,,,,,,2019-06-30,,Fonteva Default Contact,,,,,Expired,a1R4W0000048ZSKUA2,,,false,,,false,3,1,515,,false,false,,,,0,0,0,,,,,,FON - National Membership,146,63,FON-International Association,249,119,a1R4W0000048ZSKUA2,,
a1S4W000003diwZUAQ,false,000000293,114,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:02.000+0000,2020-09-24T07:28:02.000+0000,,a154W000008mjptQAA,0014W000021flzVQAQ,2019-01-28,0,a0k4W00000CpmSFQAZ,0,,Caroline Qureshi,,,,,a0o4W00000MOvweQAD,true,true,,,0034W00002AU8WbQAL,2019-06-30,2019-01-28,"<a href=""/0034W00002AU8Wb"" target=""_blank"">Claudia Henry</a>",-452,,false,Contact,2019-08-21,,false,false,false,true,false,false,false,a134W000008hIDMQA2,,,2019-05-08,,,2019-06-30,,Claudia Henry,,,,,Expired,a1R4W0000048ZSKUA2,,,false,,,false,1,1,2500,,false,false,,,,0,0,0,,,,,,Company Membership,544,67,FON-International Association,196,123,a1R4W0000048ZSKUA2,,
a1S4W000003diwaUAA,false,000000297,115,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:02.000+0000,2020-09-24T07:28:02.000+0000,2020-09-15T11:43:01.000+0000,a154W000008mjpLQAQ,0014W000021fm1QQAQ,2019-02-18,0,,0,,Diego Alzugaraytest2,,,,,a0o4W00000MOvweQAD,true,true,,,0034W00002AU8WqQAL,2020-02-17,2019-02-18,"<a href=""/0034W00002AU8Wq"" target=""_blank"">Fonteva Default Contact</a>",-220,,true,Contact,2020-03-19,2020-03-18,false,false,false,true,false,false,false,a134W000008hIDHQA2,,,,,2020-02-17,2020-02-17,,Fonteva Default Contact,,,,,Expired,a1R4W0000048ZSLUA2,,,false,,,false,1,1,300,,false,false,,,,0,0,0,,,,,2020-09-15T11:43:01.000+0000,Professional Membership,546,63,FON-International Association,249,119,a1R4W0000048ZSLUA2,,
a1S4W000003diuoUAA,false,000000312,116,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:02.000+0000,2020-09-24T07:28:02.000+0000,,a154W000008mjpSQAQ,0014W000021flzVQAQ,2019-06-11,0,,0,,Amber MCann,,,,,a0o4W00000MOvweQAD,true,true,,,0034W00002AU8WwQAL,2020-06-10,2019-06-11,"<a href=""/0034W00002AU8Ww"" target=""_blank"">Amber MCann</a>",-106,,false,Contact,2020-09-23,2020-07-10,false,false,false,true,false,false,false,a134W000008hIDHQA2,,,,,,2020-06-10,,Amber MCann,,,,,Expired,a1R4W0000048ZSLUA2,,,false,,,false,1,1,45,,false,false,,,,0,0,0,,,,,,Student Membership,514,67,FON-International Association,259,119,a1R4W0000048ZSLUA2,,
a1S4W000003diupUAA,false,000000313,117,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:02.000+0000,2020-09-24T07:28:02.000+0000,,a154W000008mjp9QAA,0014W000021fm0FQAQ,2019-06-21,0,,0,Muskegon,Aaron Marsh,United States,49444,Michigan,3368 Black Creek Rd,a0o4W00000MOvweQAD,true,true,,,0034W00002AU8VHQA1,2020-06-20,2019-06-21,"<a href=""/0034W00002AU8VH"" target=""_blank"">Aaron Marsh</a>",-96,,false,Contact,2020-09-23,2020-07-20,false,false,false,true,false,false,false,a134W000008hIDHQA2,,,,,,2020-06-20,Muskegon,Aaron Marsh,United States,49444,Michigan,3368 Black Creek Rd,Expired,a1R4W0000048ZSLUA2,,,false,,,false,1,1,150,,false,false,,,,0,0,0,,,,,,Associate Membership,545,83,FON-International Association,142,119,a1R4W0000048ZSLUA2,,
a1S4W000003diuqUAA,false,000000314,118,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:02.000+0000,2020-09-24T07:28:02.000+0000,,a154W000008mjpSQAQ,0014W000021fm0FQAQ,2019-06-21,0,,0,Muskegon,Aaron Marsh,United States,49444,Michigan,3368 Black Creek Rd,a0o4W00000MOvweQAD,true,true,,,0034W00002AU8VHQA1,2020-06-20,2019-06-21,"<a href=""/0034W00002AU8VH"" target=""_blank"">Aaron Marsh</a>",-96,,false,Contact,2020-09-23,2020-07-20,false,false,false,true,false,false,false,a134W000008hIDHQA2,,,,,,2020-06-20,Muskegon,Aaron Marsh,United States,49444,Michigan,3368 Black Creek Rd,Expired,a1R4W0000048ZSLUA2,,,false,,,false,1,1,45,,false,false,,,,0,0,0,,,,,,Student Membership,514,83,FON-International Association,142,119,a1R4W0000048ZSLUA2,,
a1S4W000003diurUAA,false,000000315,119,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:02.000+0000,2020-09-24T07:28:02.000+0000,,a154W000008mjpSQAQ,0014W000021fm0FQAQ,2019-06-21,0,,0,Muskegon,Aaron Marsh,United States,49444,Michigan,3368 Black Creek Rd,a0o4W00000MOvweQAD,true,true,,,0034W00002AU8VHQA1,2020-06-20,2019-06-21,"<a href=""/0034W00002AU8VH"" target=""_blank"">Aaron Marsh</a>",-96,,false,Contact,2020-09-23,2020-07-20,false,false,false,true,false,false,false,a134W000008hIDHQA2,,,,,,2020-06-20,Muskegon,Aaron Marsh,United States,49444,Michigan,3368 Black Creek Rd,Expired,a1R4W0000048ZSLUA2,,,false,,,false,1,1,45,,false,false,,,,0,0,0,,,,,,Student Membership,514,83,FON-International Association,142,119,a1R4W0000048ZSLUA2,,
a1S4W000003diusUAA,false,000000316,120,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:02.000+0000,2020-09-24T07:28:02.000+0000,,a154W000008mjpSQAQ,0014W000021fm0FQAQ,2019-06-21,0,,0,Muskegon,Aaron Marsh,United States,49444,Michigan,3368 Black Creek Rd,a0o4W00000MOvweQAD,true,true,,,0034W00002AU8VHQA1,2020-06-20,2019-06-21,"<a href=""/0034W00002AU8VH"" target=""_blank"">Aaron Marsh</a>",-96,,false,Contact,2020-09-23,2020-07-20,false,false,false,true,false,false,false,a134W000008hIDHQA2,,,,,,2020-06-20,Muskegon,Aaron Marsh,United States,49444,Michigan,3368 Black Creek Rd,Expired,a1R4W0000048ZSLUA2,,,false,,,false,1,1,45,,false,false,,,,0,0,0,,,,,,Student Membership,514,83,FON-International Association,142,119,a1R4W0000048ZSLUA2,,
a1S4W000003diwbUAA,false,000000301,121,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:02.000+0000,2020-09-24T07:28:02.000+0000,,a154W000008mjpEQAQ,0014W000021fm0MQAQ,2019-03-13,0,,0,,bill kelley,,,,,a0o4W00000MOvweQAD,true,true,,,0034W00002AU8THQA1,2019-06-30,2019-03-13,"<a href=""/0034W00002AU8TH"" target=""_blank"">William Jeffery</a>",-452,,false,Contact,2019-08-21,,false,false,false,true,false,false,false,a134W000008hIDHQA2,,,2019-05-08,,,2019-06-30,,William Jeffery,,,,,Expired,a1R4W0000048ZSKUA2,,,false,,,false,3,1,350,,false,false,,,,0,0,0,,,,,,FON - National Membership,146,11,FON-International Association,240,119,a1R4W0000048ZSKUA2,,
a1S4W000003diuiUAA,false,000000304,122,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:02.000+0000,2020-09-24T07:28:02.000+0000,,a154W000008mjpLQAQ,0014W000021flzSQAQ,2019-04-22,0,,0,,Bob Kelley,,,,,a0o4W00000MOvweQAD,true,true,,,0034W00002AU8S2QAL,2020-04-21,2019-04-22,"<a href=""/0034W00002AU8S2"" target=""_blank"">Kiki Symonds</a>",-156,,false,Contact,2020-05-22,2020-05-21,false,false,false,true,false,false,false,a134W000008hIDHQA2,,,2019-05-08,,,2020-04-21,,Kiki Symonds,,,,,Expired,a1R4W0000048ZSLUA2,,,false,,,false,1,1,300,,false,false,,,,0,0,0,,,,,,Professional Membership,546,87,FON-International Association,254,119,a1R4W0000048ZSLUA2,,
a1S4W000003diujUAA,false,000000305,123,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:02.000+0000,2020-09-24T07:28:02.000+0000,2020-09-15T11:43:01.000+0000,a154W000008mjpGQAQ,0014W000021flzSQAQ,2019-04-25,0,,0,,Bob Kelley,,,,,a0o4W00000MOvweQAD,true,true,,,0034W00002AU8S2QAL,2019-12-31,2019-04-25,"<a href=""/0034W00002AU8S2"" target=""_blank"">Kiki Symonds</a>",-268,,false,Contact,2020-01-01,,false,false,false,true,false,false,false,a134W000008hIDHQA2,,,2019-05-08,,,2019-12-31,,Kiki Symonds,,,,,Expired,a1R4W0000048ZSKUA2,,,false,,,false,1,1,45,,false,false,,,,0,0,0,,,,,2020-09-15T11:43:01.000+0000,State Chapter Membership,70,87,FON-International Association,254,119,a1R4W0000048ZSKUA2,,
a1S4W000003diukUAA,false,000000306,124,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:02.000+0000,2020-09-24T07:28:02.000+0000,2020-09-15T11:43:01.000+0000,a154W000008mjpLQAQ,0014W000021flzVQAQ,2019-05-03,0,,0,,Test testting,,,,,a0o4W00000MOvweQAD,true,true,,,0034W00002AU8TQQA1,2020-05-02,2019-05-03,"<a href=""/0034W00002AU8TQ"" target=""_blank"">Nora Seidel</a>",-145,,false,Contact,2020-06-02,2020-06-01,false,false,false,true,false,false,false,a134W000008hIDHQA2,,,2019-05-08,,,2020-05-02,,Nora Seidel,,,,,Expired,a1R4W0000048ZSLUA2,,,false,,,false,2,1,390,,false,false,,,,0,0,0,,,,,2020-09-15T11:43:01.000+0000,Professional Membership,546,67,FON-International Association,252,119,a1R4W0000048ZSLUA2,,
a1S4W000003diulUAA,false,000000307,125,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:02.000+0000,2020-09-24T07:28:02.000+0000,2020-09-15T11:43:01.000+0000,a154W000008mjpAQAQ,0014W000021flzSQAQ,2019-05-03,9,,10,,Bob Kelley,,,,,a0o4W00000MOvweQAD,true,true,,,0034W00002AU8S2QAL,2020-12-31,2019-05-03,"<a href=""/0034W00002AU8S2"" target=""_blank"">Kiki Symonds</a>",98,,false,Contact,,,false,true,false,false,false,false,false,a134W000008hIDMQA2,,2019-11-05,2019-05-08,,,2020-12-31,,Kiki Symonds,,,,,Active,a1R4W0000048ZSKUA2,,,false,,,false,2,2,4166.67,,false,false,,,,9,10,0,2020-12-31,2020-01-01,,,2020-09-15T11:43:01.000+0000,Institutional Membership,543,87,FON-International Association,254,123,a1R4W0000048ZSKUA2,,
a1S4W000003diumUAA,false,000000308,126,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:02.000+0000,2020-09-24T07:28:02.000+0000,2020-09-15T11:43:01.000+0000,a154W000008mjpAQAQ,0014W000021flzSQAQ,2019-05-03,0,,0,,Bob Kelley,,,,,a0o4W00000MOvweQAD,true,true,,,0034W00002AU8S2QAL,2019-12-31,2019-05-03,"<a href=""/0034W00002AU8S2"" target=""_blank"">Kiki Symonds</a>",-268,,false,Contact,2020-01-01,,false,false,false,true,false,false,false,a134W000008hIDMQA2,,,2019-05-08,,,2019-12-31,,Kiki Symonds,,,,,Expired,a1R4W0000048ZSKUA2,,,false,,,false,1,1,1666.67,,false,false,,,,0,0,0,,,,,2020-09-15T11:43:01.000+0000,Institutional Membership,543,87,FON-International Association,254,123,a1R4W0000048ZSKUA2,,
a1S4W000003diunUAA,false,000000311,127,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:02.000+0000,2020-09-24T07:28:02.000+0000,,a154W000008mjpSQAQ,0014W000021flzVQAQ,2019-05-20,0,,0,,Babu Mumbai,,,,,a0o4W00000MOvweQAD,true,true,,,0034W00002AU8TRQA1,2020-05-19,2019-05-20,"<a href=""/0034W00002AU8TR"" target=""_blank"">Babu Mumbai</a>",-128,,false,Contact,2020-06-19,2020-06-18,false,false,false,true,false,false,false,a134W000008hIDHQA2,,,,,,2020-05-19,,Babu Mumbai,,,,,Expired,a1R4W0000048ZSLUA2,,,false,,,false,1,1,45,,false,false,,,,0,0,0,,,,,,Student Membership,514,67,FON-International Association,257,119,a1R4W0000048ZSLUA2,,
a1S4W000003diu2UAA,false,000000324,128,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:02.000+0000,2020-09-24T07:28:02.000+0000,,a154W000008mjpLQAQ,0014W000021flzYQAQ,2019-11-05,0,,0,,Ellen Example_ReJoin,,,,,a0o4W00000MOvweQAD,true,true,,,0034W00002AU8S6QAL,2020-11-04,2019-11-05,"<a href=""/0034W00002AU8S6"" target=""_blank"">Ellen Don&#39;t use</a>",41,,false,Contact,,2020-12-04,false,true,false,false,false,false,false,a134W000008hIDHQA2,,,,,,2020-11-04,,Ellen Don't use,,,,,Active,a1R4W0000048ZSLUA2,,,false,,,false,1,0,300,,false,false,,,,0,0,0,,,,,,Professional Membership,546,145,FON-International Association,54,119,a1R4W0000048ZSLUA2,,
a1S4W000003diu3UAA,false,000000325,129,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:02.000+0000,2020-09-24T07:28:02.000+0000,,a154W000008mjpLQAQ,0014W000021flzYQAQ,2019-07-01,0,,0,,Ellen Example_ReJoin,,,,,a0o4W00000MOvweQAD,true,true,,,0034W00002AU8S6QAL,2020-06-30,2019-07-01,"<a href=""/0034W00002AU8S6"" target=""_blank"">Ellen Don&#39;t use</a>",-86,,false,Contact,2020-09-23,2020-07-30,false,false,false,true,false,false,false,a134W000008hIDHQA2,,,,,,2020-06-30,,Ellen Don't use,,,,,Expired,a1R4W0000048ZSLUA2,,,false,,,false,1,1,300,,false,false,,,,0,0,0,,,,,,Professional Membership,546,145,FON-International Association,54,119,a1R4W0000048ZSLUA2,,
a1S4W000003diutUAA,false,000000326,130,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:02.000+0000,2020-09-24T07:28:02.000+0000,,a154W000008mjpLQAQ,0014W000021fm0aQAA,2018-07-01,0,,0,,FON Example_ReJoin,,,,,a0o4W00000MOvweQAD,true,true,,,0034W00002AU8TdQAL,2019-06-30,2018-07-01,"<a href=""/0034W00002AU8Td"" target=""_blank"">FON Don&#39;t use this either</a>",-452,,false,Contact,2019-11-05,2019-07-30,false,false,false,true,false,false,false,a134W000008hIDHQA2,,,,,,2019-06-30,,FON Don't use this either,,,,,Expired,a1R4W0000048ZSLUA2,,,false,,,false,1,1,300,,false,false,,,,0,0,0,,,,,,Professional Membership,546,144,FON-International Association,55,119,a1R4W0000048ZSLUA2,,
a1S4W000003diuuUAA,false,000000327,131,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:02.000+0000,2020-09-24T07:28:02.000+0000,,a154W000008mjpLQAQ,0014W000021flzZQAQ,2018-07-01,0,,0,,Fon Example_ReJoin,,,,,a0o4W00000MOvweQAD,true,true,,,0034W00002AU8S7QAL,2022-11-04,2018-07-01,"<a href=""/0034W00002AU8S7"" target=""_blank"">Fon Example_ReJoin</a>",771,,false,Contact,2019-11-05,2022-12-04,false,true,false,false,false,false,false,a134W000008hIDHQA2,,2019-11-11,,,,2022-11-04,,Fon Example_ReJoin,,,,,Active,a1R4W0000048ZSLUA2,,,false,,,false,6,4,1280,,false,false,,,,0,0,0,2020-11-04,2019-11-05,,,,Professional Membership,546,143,FON-International Association,56,119,a1R4W0000048ZSLUA2,,
a1S4W000003diu4UAA,false,000000328,132,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:02.000+0000,2020-09-24T07:28:02.000+0000,,a154W000008mjpLQAQ,0014W000021flzZQAQ,2019-11-11,0,,0,,Fon Example_ReJoin,,,,,a0o4W00000MOvweQAD,true,true,2019-11-11,,0034W00002AU8S7QAL,2020-11-10,2019-11-11,"<a href=""/0034W00002AU8S7"" target=""_blank"">Fon Example_ReJoin</a>",47,,false,Contact,,2020-12-10,false,false,true,false,false,false,false,a134W000008hIDHQA2,,,,,,2020-11-10,,Fon Example_ReJoin,,,,,Cancelled,a1R4W0000048ZSLUA2,,,false,,,false,1,1,300,,false,true,,,,0,0,0,,,,,,Professional Membership,546,143,FON-International Association,56,119,a1R4W0000048ZSLUA2,,
a1S4W000003diu5UAA,false,000000329,133,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:02.000+0000,2020-09-24T07:28:02.000+0000,,a154W000008mjpLQAQ,0014W000021fm0FQAQ,2019-11-15,0,,0,Muskegon,Aaron Marsh,United States,49444,Michigan,3368 Black Creek Rd,a0o4W00000MOvweQAD,true,true,,,0034W00002AU8VHQA1,2020-11-14,2019-11-15,"<a href=""/0034W00002AU8VH"" target=""_blank"">Aaron Marsh</a>",51,,false,Contact,,2020-12-14,false,true,false,false,false,false,false,a134W000008hIDHQA2,,,,,,2020-11-14,Muskegon,Aaron Marsh,United States,49444,Michigan,3368 Black Creek Rd,Active,a1R4W0000048ZSLUA2,,,false,,,false,1,1,300,,false,false,,,,0,0,300,2020-11-14,2019-11-15,,,,Professional Membership,546,83,FON-International Association,142,119,a1R4W0000048ZSLUA2,,
a1S4W000003diu6UAA,false,000000330,134,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:02.000+0000,2020-09-24T07:28:02.000+0000,,a154W000008mjpLQAQ,0014W000021fm0dQAA,2019-11-15,0,,0,,FON Fischer,,,,,a0o4W00000MOvweQAD,true,true,,,0034W00002AU8TgQAL,2020-11-14,2019-11-15,"<a href=""/0034W00002AU8Tg"" target=""_blank"">FON Fischer</a>",51,,false,Contact,,2020-12-14,false,true,false,false,false,false,false,a134W000008hIDHQA2,,,,,,2020-11-14,,FON Fischer,,,,,Active,a1R4W0000048ZSLUA2,,,false,,,false,1,1,300,,false,false,,,,0,0,300,2020-11-14,2019-11-15,,,,Professional Membership,546,140,FON-International Association,60,119,a1R4W0000048ZSLUA2,,
a1S4W000003diuvUAA,false,000000331,135,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:02.000+0000,2020-09-24T07:28:02.000+0000,,a154W000008mjpLQAQ,0014W000021fm0dQAA,2018-09-15,0,,0,,FON Fischer,,,,,a0o4W00000MOvweQAD,true,true,,,0034W00002AU8TgQAL,2020-11-14,2018-09-15,"<a href=""/0034W00002AU8Tg"" target=""_blank"">FON Fischer</a>",51,,false,Contact,2019-11-15,2020-12-14,false,true,false,false,false,false,false,a134W000008hIDHQA2,,2019-11-15,,,,2020-11-14,,FON Fischer,,,,,Active,a1R4W0000048ZSLUA2,,,false,,,false,2,2,600,,false,false,,,,0,0,0,2020-11-14,2019-11-15,,,,Professional Membership,546,140,FON-International Association,60,119,a1R4W0000048ZSLUA2,,
a1S4W000003dityUAA,false,000000319,136,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:02.000+0000,2020-09-24T07:28:02.000+0000,2020-09-15T11:43:01.000+0000,a154W000008mjpEQAQ,0014W000021flzSQAQ,2019-08-13,0,,0,San Francisco,Justin Pratt,United States,94108,California,131 Waverly Pl,a0o4W00000MOvweQAD,true,true,,,0034W00002AU8UVQA1,2019-12-31,2019-08-13,"<a href=""/0034W00002AU8UV"" target=""_blank"">Justin Pratt</a>",-268,,false,Contact,2020-01-01,,false,false,false,true,false,false,false,a134W000008hIDHQA2,,,,,,2019-12-31,San Francisco,Justin Pratt,United States,94108,California,131 Waverly Pl,Expired,a1R4W0000048ZSKUA2,,,false,,,false,3,1,87.5,,false,false,,,,0,0,0,,,,,2020-09-15T11:43:01.000+0000,FON - National Membership,146,87,FON-International Association,279,119,a1R4W0000048ZSKUA2,,
a1S4W000003ditzUAA,false,000000320,137,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:02.000+0000,2020-09-24T07:28:02.000+0000,,a154W000008mjpEQAQ,0014W000021flzSQAQ,2019-08-13,0,,0,Erie,Bob Kelley,United States,16504,Pennsylvania,353 East 41st Street,a0o4W00000MOvweQAD,true,true,,,0034W00002AU8WJQA1,2019-12-31,2019-08-13,"<a href=""/0034W00002AU8WJ"" target=""_blank"">John Smithson</a>",-268,,false,Contact,2020-01-01,,false,false,false,true,false,false,false,a134W000008hIDHQA2,,,,,,2019-12-31,Erie,John Smithson,United States,16504,Pennsylvania,353 East 41st Street,Expired,a1R4W0000048ZSKUA2,,,false,,,false,3,1,105,,false,false,,,,0,0,0,,,,,,FON - National Membership,146,87,FON-International Association,45,119,a1R4W0000048ZSKUA2,,
a1S4W000003diu0UAA,false,000000321,138,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:02.000+0000,2020-09-24T07:28:02.000+0000,,a154W000008mjpEQAQ,0014W000021flzSQAQ,2019-08-13,0,,0,,Bob Kelley,,,,,a0o4W00000MOvweQAD,true,true,,,0034W00002AU8TBQA1,2019-12-31,2019-08-13,"<a href=""/0034W00002AU8TB"" target=""_blank"">Sarah Taylor</a>",-268,,false,Contact,2020-01-01,,false,false,false,true,false,false,false,a134W000008hIDHQA2,,,,,,2019-12-31,,Sarah Taylor,,,,,Expired,a1R4W0000048ZSKUA2,,,false,,,false,3,1,105,,false,false,,,,0,0,0,,,,,,FON - National Membership,146,87,FON-International Association,186,119,a1R4W0000048ZSKUA2,,
a1S4W000003diu7UAA,false,000000332,139,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:02.000+0000,2020-09-24T07:28:02.000+0000,,a154W000008mjpLQAQ,0014W000021fm0dQAA,2018-10-25,0,,0,,FON Fischer,,,,,a0o4W00000MOvweQAD,true,true,,,0034W00002AU8TgQAL,2020-10-24,2018-10-25,"<a href=""/0034W00002AU8Tg"" target=""_blank"">FON Fischer</a>",30,,false,Contact,,2020-11-23,false,true,false,false,false,false,false,a134W000008hIDHQA2,,2019-11-15,,,,2020-10-24,,FON Fischer,,,,,Active,a1R4W0000048ZSLUA2,,,false,,,false,2,2,600,,false,false,,,,0,0,0,2020-10-24,2019-10-25,,,,Professional Membership,546,140,FON-International Association,60,119,a1R4W0000048ZSLUA2,,
a1S4W000003diu8UAA,false,000000333,140,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:02.000+0000,2020-09-24T07:28:02.000+0000,,a154W000008mjpLQAQ,0014W000021fm0dQAA,2019-11-15,0,,0,,FON Fischer,,,,,a0o4W00000MOvweQAD,true,true,,,0034W00002AU8TgQAL,2020-11-14,2019-11-15,"<a href=""/0034W00002AU8Tg"" target=""_blank"">FON Fischer</a>",51,,false,Contact,,2020-12-14,false,true,false,false,false,false,false,a134W000008hIDHQA2,,,,,,2020-11-14,,FON Fischer,,,,,Active,a1R4W0000048ZSLUA2,,,false,,,false,1,1,300,,false,false,,,,0,0,300,2020-11-14,2019-11-15,,,,Professional Membership,546,140,FON-International Association,60,119,a1R4W0000048ZSLUA2,,
