Id,IsDeleted,Name,External_Id__c,CreatedDate,LastModifiedDate,SystemModstamp,EventApi__Event__c,EventApi__Account__c,EventApi__Contact__c,EventApi__Email__c,EventApi__Full_Name__c,EventApi__Is_Checked_In__c,EventApi__Is_Registered__c,EventApi__Preferred_Email__c,EventApi__Registration_Date__c,EventApi__Registration_Group__c,EventApi__Registration_Site_Url__c,EventApi__Sales_Order_Line__c,EventApi__Sales_Order__c,EventApi__Send_Notification__c,EventApi__Status__c,EventApi__Ticket_Type__c,EventApi__Registration_Total__c,EventApi__Contact_Created_by_System__c,EventApi__Invitation_Status__c,EventApi__Is_Invitation_Accepted__c,EventApi__Is_Invitation_Declined__c,EventApi__Is_Invitation_Not_Sent__c,EventApi__Is_Invitation_Sent__c,EventApi__Last_Invitation_Email_Sent__c,EventApi__Max_Guests_Allowed__c,EventApi__Refund_Requested__c,EventApi__Seat__c,EventApi__Send_Invitation_Email__c,EventApi__First_Name__c,EventApi__Last_Name__c,EventApi__Assigned_Guest_Ticket_Type__c,EventApi__Invitation_Source__c,Test_Engagement_Score__c,Event_Name__c,Event_NameDis__c,Ticket__c,LastViewedDate,LastReferencedDate,EventApi__Event__r.Name,EventApi__Account__r.External_Id__c,EventApi__Contact__r.External_Id__c,EventApi__Registration_Group__r.External_Id__c,EventApi__Sales_Order_Line__r.External_Id__c,EventApi__Sales_Order__r.External_Id__c,EventApi__Ticket_Type__r.External_Id__c,EventApi__Seat__r.External_Id__c,EventApi__Assigned_Guest_Ticket_Type__r.External_Id__c
a1W4W00000A3E7sUAF,false,000000446,42,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:40.000+0000,2020-09-24T07:28:40.000+0000,a1Y4W000002bRxsUAE,,,,george foreman,false,false,dalzugaray+gf@fonteva.com,2019-02-18,a1Z4W000029DFR1UAO,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/s,a1I4W00000H4K15UAF,a1J4W00000CvxT8UAJ,false,Registered,a1j4W00000RiPlxQAF,275,true,Not Sent,false,false,true,false,,,false,,false,george,foreman,,,,Annual Meeting (Community Event),,,,,FON-Annual Meeting (Community Event),,,41,156,157,10,,
a1W4W00000A3E7tUAF,false,000000450,43,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:40.000+0000,2020-09-24T07:28:40.000+0000,a1Y4W000002bRxuUAE,,0034W00002AU8T9QAL,terry.barron@mailinator.com,Terry Barron,false,false,terry.barron@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umUIUAY&event=a1Y6A000002a2ZGUAY,,,false,,a1j4W00000RiPlpQAF,0,false,Sent,false,false,false,true,,,false,,true,Terry,Barron,,,,Press Conference - Invite Only (Community Event),,,,,FON-Press Conference-Invite Only (Community Event),,36,,,,13,,
a1W4W00000A3E7uUAF,false,000000451,44,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:40.000+0000,2020-09-24T07:28:40.000+0000,a1Y4W000002bRxuUAE,,,guestcontact1@yopmail.com,Guest Contact1,false,false,guestcontact1@yopmail.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umUJUAY&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000RiPlpQAF,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Guest,Contact1,,,,Press Conference - Invite Only (Community Event),,,,,FON-Press Conference-Invite Only (Community Event),,,,,,13,,
a1W4W00000A3E7vUAF,false,000000453,45,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:40.000+0000,2020-09-24T07:28:40.000+0000,a1Y4W000002bRxuUAE,,,dalzugaray+gf@fonteva.com,george foreman,false,false,dalzugaray+gf@fonteva.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umULUAY&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000RiPlpQAF,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,george,foreman,,,,Press Conference - Invite Only (Community Event),,,,,FON-Press Conference-Invite Only (Community Event),,,,,,13,,
a1W4W00000A3E7wUAF,false,000000456,46,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:40.000+0000,2020-09-24T07:28:40.000+0000,a1Y4W000002bRxuUAE,,0034W00002AU8WaQAL,qureshi@mailinator.com,Carol Samuels,false,false,csamuels@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umUOUAY&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000RiPlpQAF,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Caro,Qureshi,,,,Press Conference - Invite Only (Community Event),,,,,FON-Press Conference-Invite Only (Community Event),,195,,,,13,,
a1W4W00000A3E7xUAF,false,000000457,47,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:40.000+0000,2020-09-24T07:28:40.000+0000,a1Y4W000002bRxuUAE,,0034W00002AU8WbQAL,caroline@mailinator.com,Claudia Henry,false,false,chenry@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umUPUAY&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000RiPlpQAF,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Caroline,Qureshi,,,,Press Conference - Invite Only (Community Event),,,,,FON-Press Conference-Invite Only (Community Event),,196,,,,13,,
a1W4W00000A3E7yUAF,false,000000458,48,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:40.000+0000,2020-09-24T07:28:40.000+0000,a1Y4W000002bRxuUAE,,0034W00002AU8WZQA1,,Caroline Qureshi,false,false,,,,,,,false,Invited,a1j4W00000RiPlpQAF,0,false,Not Sent,false,false,true,false,,,false,,false,Caroline,Qureshi,,,,Press Conference - Invite Only (Community Event),,,,,FON-Press Conference-Invite Only (Community Event),,194,,,,13,,
a1W4W00000A3E7zUAF,false,000000459,49,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:40.000+0000,2020-09-24T07:28:40.000+0000,a1Y4W000002bRxuUAE,,0034W00002AU8WNQA1,,FON Draft Invoice,false,false,,,,,,,false,Invited,a1j4W00000RiPlpQAF,0,false,Not Sent,false,false,true,false,,,false,,false,FON,Draft Invoice,,,,Press Conference - Invite Only (Community Event),,,,,FON-Press Conference-Invite Only (Community Event),,145,,,,13,,
a1W4W00000A3E80UAF,false,000000460,50,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:40.000+0000,2020-09-24T07:28:40.000+0000,a1Y4W000002bRxuUAE,,0034W00002AU8WIQA1,,Janice Smythe,false,false,jsmythe@mailinator.com,,,,,,false,Invited,a1j4W00000RiPlpQAF,0,false,Not Sent,false,false,true,false,,,false,,false,John,Smythe,,,,Press Conference - Invite Only (Community Event),,,,,FON-Press Conference-Invite Only (Community Event),,44,,,,13,,
a1W4W00000A3E81UAF,false,000000463,51,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:40.000+0000,2020-09-24T07:28:40.000+0000,a1Y4W000002bRxuUAE,,0034W00002AU8WUQA1,,FON Full Refund,false,false,,,,,,,false,Invited,a1j4W00000RiPlpQAF,0,false,Not Sent,false,false,true,false,,,false,,false,FON,Full Refund,,,,Press Conference - Invite Only (Community Event),,,,,FON-Press Conference-Invite Only (Community Event),,153,,,,13,,
a1W4W00000A3E82UAF,false,000000464,52,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:40.000+0000,2020-09-24T07:28:40.000+0000,a1Y4W000002bRxuUAE,,0034W00002AU8TWQA1,lucifer@mailinator.com,Lucy Star,false,false,lstar@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umUWUAY&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000RiPlpQAF,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Lucifer,Morningstar,,,,Press Conference - Invite Only (Community Event),,,,,FON-Press Conference-Invite Only (Community Event),,159,,,,13,,
a1W4W00000A3E83UAF,false,000000465,53,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:40.000+0000,2020-09-24T07:28:40.000+0000,a1Y4W000002bRxuUAE,,,blahblah@mailinator.com,Blah Blah,false,false,blahblah@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umUXUAY&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000RiPlpQAF,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Blah,Blah,,,,Press Conference - Invite Only (Community Event),,,,,FON-Press Conference-Invite Only (Community Event),,,,,,13,,
a1W4W00000A3E84UAF,false,000000467,54,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:40.000+0000,2020-09-24T07:28:40.000+0000,a1Y4W000002bRxuUAE,,0034W00002AU8TXQA1,mc@mailinator.com,Manju Caro,false,false,mc@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umUZUAY&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000RiPlpQAF,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Manju,Caro,,,,Press Conference - Invite Only (Community Event),,,,,FON-Press Conference-Invite Only (Community Event),,185,,,,13,,
a1W4W00000A3E85UAF,false,000000473,55,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:40.000+0000,2020-09-24T07:28:40.000+0000,a1Y4W000002bRxuUAE,,0034W00002AU8TFQA1,cqinforms@mailinator.com,Max Tucker,false,false,mtucker@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umUfUAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000RiPlpQAF,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,CQ,INFORMS,,,,Press Conference - Invite Only (Community Event),,,,,FON-Press Conference-Invite Only (Community Event),,193,,,,13,,
a1W4W00000A3E86UAF,false,000000475,56,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:40.000+0000,2020-09-24T07:28:40.000+0000,a1Y4W000002bRxuUAE,,,htuesday@mailinator.com,Hayley Tuesday,false,false,htuesday@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umUhUAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000RiPlpQAF,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Hayley,Tuesday,,,,Press Conference - Invite Only (Community Event),,,,,FON-Press Conference-Invite Only (Community Event),,,,,,13,,
a1W4W00000A3E87UAF,false,000000476,57,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:40.000+0000,2020-09-24T07:28:40.000+0000,a1Y4W000002bRxuUAE,,0034W00002AU8T4QAL,partner@mainiliator.com,FON - Partner Contact,false,false,partner@mainiliator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umUiUAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000RiPlpQAF,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,FON - Partner,Contact,,,,Press Conference - Invite Only (Community Event),,,,,FON-Press Conference-Invite Only (Community Event),,155,,,,13,,
a1W4W00000A3E88UAF,false,000000477,58,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:40.000+0000,2020-09-24T07:28:40.000+0000,a1Y4W000002bRxuUAE,,0034W00002AU8TUQA1,duck@mailinator.com,Donald Ruiz,false,false,druiz@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umUjUAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000RiPlpQAF,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Donald,Duck,,,,Press Conference - Invite Only (Community Event),,,,,FON-Press Conference-Invite Only (Community Event),,157,,,,13,,
a1W4W00000A3E89UAF,false,000000478,59,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:40.000+0000,2020-09-24T07:28:40.000+0000,a1Y4W000002bRxuUAE,,0034W00002AU8SyQAL,sandler@mailinator.com,Adam Sandler,false,false,sandler@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umUkUAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000RiPlpQAF,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Adam,Sandler,,,,Press Conference - Invite Only (Community Event),,,,,FON-Press Conference-Invite Only (Community Event),,37,,,,13,,
a1W4W00000A3E8AUAV,false,000000479,60,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:40.000+0000,2020-09-24T07:28:40.000+0000,a1Y4W000002bRxuUAE,,0034W00002AU8TVQA1,danjaneyulu0@gmail.com,David Albricci,false,false,dalbricci@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umUlUAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000RiPlpQAF,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Das Anjaneyulu,Darla,,,,Press Conference - Invite Only (Community Event),,,,,FON-Press Conference-Invite Only (Community Event),,158,,,,13,,
a1W4W00000A3E8BUAV,false,000000481,61,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:40.000+0000,2020-09-24T07:28:40.000+0000,a1Y4W000002bRxuUAE,,0034W00002AU8T6QAL,bobkelly@mailinator.com,Bob Kelley,false,false,bobkelly@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umUnUAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000RiPlpQAF,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Bob,Kelley,,,,Press Conference - Invite Only (Community Event),Press Conference - Invite Only (Community Event),Registration Pass,,,FON-Press Conference-Invite Only (Community Event),,38,,,,13,,
a1W4W00000A3E8CUAV,false,000000482,62,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:40.000+0000,2020-09-24T07:28:40.000+0000,a1Y4W000002bRxuUAE,,0034W00002AU8TAQA1,ettabrown@mailinator.com,Etta Brown,false,false,ettabrown@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umUoUAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000RiPlpQAF,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Etta,Brown,,,,Press Conference - Invite Only (Community Event),,,,,FON-Press Conference-Invite Only (Community Event),,33,,,,13,,
a1W4W00000A3E8DUAV,false,000000483,63,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:40.000+0000,2020-09-24T07:28:40.000+0000,a1Y4W000002bRxuUAE,,0034W00002AU8UoQAL,davidbrown@mailinator.com,David Brown,false,false,davidbrown@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umUpUAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000RiPlpQAF,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,David,Brown,,,,Press Conference - Invite Only (Community Event),,,,,FON-Press Conference-Invite Only (Community Event),,66,,,,13,,
a1W4W00000A3E8EUAV,false,000000484,64,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:40.000+0000,2020-09-24T07:28:40.000+0000,a1Y4W000002bRxuUAE,,0034W00002AU8UpQAL,bessweber@mailinator.com,Bess Weber,false,false,bessweber@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umUqUAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000RiPlpQAF,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Bess,Weber,,,,Press Conference - Invite Only (Community Event),,,,,FON-Press Conference-Invite Only (Community Event),,67,,,,13,,
a1W4W00000A3E8FUAV,false,000000485,65,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:40.000+0000,2020-09-24T07:28:40.000+0000,a1Y4W000002bRxuUAE,,0034W00002AU8UqQAL,garyflowers@mailinator.com,Gary Flowers,false,false,garyflowers@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umUrUAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000RiPlpQAF,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Gary,Flowers,,,,Press Conference - Invite Only (Community Event),,,,,FON-Press Conference-Invite Only (Community Event),,68,,,,13,,
a1W4W00000A3E8GUAV,false,000000486,66,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:40.000+0000,2020-09-24T07:28:40.000+0000,a1Y4W000002bRxuUAE,,0034W00002AU8UrQAL,linniesimon@mailinator.com,Linnie Simon,false,false,linniesimon@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umUsUAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000RiPlpQAF,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Linnie,Simon,,,,Press Conference - Invite Only (Community Event),,,,,FON-Press Conference-Invite Only (Community Event),,83,,,,13,,
a1W4W00000A3E8HUAV,false,000000487,67,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:40.000+0000,2020-09-24T07:28:40.000+0000,a1Y4W000002bRxuUAE,,0034W00002AU8UsQAL,danielfields@mailinator.com,Daniel Fields,false,false,danielfields@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umUtUAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000RiPlpQAF,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Daniel,Fields,,,,Press Conference - Invite Only (Community Event),,,,,FON-Press Conference-Invite Only (Community Event),,84,,,,13,,
a1W4W00000A3E8IUAV,false,000000488,68,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:40.000+0000,2020-09-24T07:28:40.000+0000,a1Y4W000002bRxuUAE,,0034W00002AU8UtQAL,jacobbrown@mailinator.com,Jacob Brown,false,false,jacobbrown@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umUuUAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000RiPlpQAF,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Jacob,Brown,,,,Press Conference - Invite Only (Community Event),,,,,FON-Press Conference-Invite Only (Community Event),,85,,,,13,,
a1W4W00000A3E8wUAF,false,000000528,69,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:40.000+0000,2020-09-24T07:28:40.000+0000,a1Y4W000002bRxuUAE,,0034W00002AU8VUQA1,barbarafrancis@mailinator.com,Barbara Francis,false,false,barbarafrancis@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umVYUAY&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000RiPlpQAF,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Barbara,Francis,,,,Press Conference - Invite Only (Community Event),,,,,FON-Press Conference-Invite Only (Community Event),,234,,,,13,,
a1W4W00000A3E8xUAF,false,000000529,70,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:40.000+0000,2020-09-24T07:28:40.000+0000,a1Y4W000002bRxuUAE,,0034W00002AU8VVQA1,josehernandez@mailinator.com,Jose Hernandez,false,false,josehernandez@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umVZUAY&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000RiPlpQAF,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Jose,Hernandez,,,,Press Conference - Invite Only (Community Event),,,,,FON-Press Conference-Invite Only (Community Event),,235,,,,13,,
a1W4W00000A3E8yUAF,false,000000530,71,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:40.000+0000,2020-09-24T07:28:40.000+0000,a1Y4W000002bRxuUAE,,0034W00002AU8VWQA1,dellahernandez@mailinator.com,Della Hernandez,false,false,dellahernandez@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umVaUAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000RiPlpQAF,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Della,Hernandez,,,,Press Conference - Invite Only (Community Event),,,,,FON-Press Conference-Invite Only (Community Event),,236,,,,13,,
a1W4W00000A3E8zUAF,false,000000531,72,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:40.000+0000,2020-09-24T07:28:40.000+0000,a1Y4W000002bRxuUAE,,0034W00002AU8VXQA1,nicholasmorgan@mailinator.com,Brant Morgan,false,false,bmorgan@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umVbUAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000RiPlpQAF,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Nicholas,Morgan,,,,Press Conference - Invite Only (Community Event),,,,,FON-Press Conference-Invite Only (Community Event),,237,,,,13,,
a1W4W00000A3E90UAF,false,000000532,73,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:40.000+0000,2020-09-24T07:28:40.000+0000,a1Y4W000002bRxuUAE,,0034W00002AU8TOQA1,dontucker@mailinator.com,Don Tucker,false,false,dontucker@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umVcUAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000RiPlpQAF,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Don,Tucker,,,,Press Conference - Invite Only (Community Event),,,,,FON-Press Conference-Invite Only (Community Event),,265,,,,13,,
a1W4W00000A3E91UAF,false,000000533,74,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:40.000+0000,2020-09-24T07:28:40.000+0000,a1Y4W000002bRxuUAE,,0034W00002AU8VYQA1,miltonpena@mailinator.com,Milton Pena,false,false,miltonpena@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umVdUAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000RiPlpQAF,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Milton,Pena,,,,Press Conference - Invite Only (Community Event),,,,,FON-Press Conference-Invite Only (Community Event),,266,,,,13,,
a1W4W00000A3E92UAF,false,000000534,75,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:40.000+0000,2020-09-24T07:28:40.000+0000,a1Y4W000002bRxuUAE,,0034W00002AU8VZQA1,mittiecastro@mailinator.com,Mittie Castro,false,false,mittiecastro@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umVeUAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000RiPlpQAF,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Mittie,Castro,,,,Press Conference - Invite Only (Community Event),,,,,FON-Press Conference-Invite Only (Community Event),,267,,,,13,,
a1W4W00000A3E93UAF,false,000000535,76,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:40.000+0000,2020-09-24T07:28:40.000+0000,a1Y4W000002bRxuUAE,,0034W00002AU8VaQAL,nellpowell@mailinator.com,Nell Powell,false,false,nellpowell@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umVfUAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000RiPlpQAF,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Nell,Powell,,,,Press Conference - Invite Only (Community Event),,,,,FON-Press Conference-Invite Only (Community Event),,285,,,,13,,
a1W4W00000A3E94UAF,false,000000536,77,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:40.000+0000,2020-09-24T07:28:40.000+0000,a1Y4W000002bRxuUAE,,0034W00002AU8VbQAL,janewatson@mailinator.com,Jane Watson,false,false,janewatson@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umVgUAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000RiPlpQAF,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Jane,Watson,,,,Press Conference - Invite Only (Community Event),,,,,FON-Press Conference-Invite Only (Community Event),,286,,,,13,,
a1W4W00000A3E95UAF,false,000000537,78,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:40.000+0000,2020-09-24T07:28:40.000+0000,a1Y4W000002bRxuUAE,,0034W00002AU8VcQAL,evanward@mailinator.com,Evan Ward,false,false,evanward@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umVhUAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000RiPlpQAF,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Evan,Ward,,,,Press Conference - Invite Only (Community Event),,,,,FON-Press Conference-Invite Only (Community Event),,287,,,,13,,
