Id,IsDeleted,Name,External_Id__c,CreatedDate,LastModifiedDate,SystemModstamp,OrderApi__Sales_Order__c,OrderApi__Account__c,OrderApi__Activation_Date__c,OrderApi__Active_Assignments__c,OrderApi__Assignments_Allowed__c,OrderApi__Assignments_Available__c,OrderApi__Auto_Assign_Account_Contacts__c,OrderApi__Auto_Assign_Contact__c,OrderApi__Auto_Assign_Rule__c,OrderApi__Auto_Assign__c,OrderApi__Auto_Calculate_Activation_Date__c,OrderApi__Business_Group__c,OrderApi__Calculate_Shipping_Details__c,OrderApi__Contact__c,OrderApi__Disable_Scheduling__c,OrderApi__Enable_Auto_Renew__c,OrderApi__End_Date__c,OrderApi__Entity__c,OrderApi__GL_Account__c,OrderApi__Is_Amendment__c,OrderApi__Is_Installment_Calculated__c,OrderApi__Is_Posted__c,OrderApi__Is_Renewal__c,OrderApi__Is_Required_Package_Item__c,OrderApi__Is_Shipping_Rate__c,OrderApi__Is_Subscription__c,OrderApi__Is_Tax__c,OrderApi__Is_Valid__c,OrderApi__Item_Class__c,OrderApi__Item__c,OrderApi__Line_Description__c,OrderApi__List_Price__c,OrderApi__Package_Item__c,OrderApi__Payment_Method__c,OrderApi__Price_Override__c,OrderApi__Price_Rule__c,OrderApi__Quantity__c,OrderApi__Required_Package_Items__c,OrderApi__Sale_Price__c,OrderApi__Sales_Order_Line__c,OrderApi__Shipping_City__c,OrderApi__Shipping_Contact__c,OrderApi__Shipping_Country__c,OrderApi__Shipping_Method__c,OrderApi__Shipping_Postal_Code__c,OrderApi__Shipping_State__c,OrderApi__Shipping_Street__c,OrderApi__Shipping_Tracking_Number__c,OrderApi__Subscription_Plan__c,OrderApi__Subscription__c,OrderApi__Subtotal__c,OrderApi__System_Override__c,OrderApi__Tax_Override__c,OrderApi__Tax_Percent__c,OrderApi__Total_Installment_Price__c,OrderApi__Total__c,EventApi__Attendee__c,EventApi__Event__c,EventApi__Schedule_Item__c,EventApi__Sponsor_Package__c,EventApi__Ticket_Type__c,ROEApi__Group_Registration_Key__c,DonorApi__Tax_Deductible_Amount__c,DonorApi__Write_In__c,ProgramApi__Program_Profile__c,ProgramApi__Program_Term__c,OrderApi__Do_Not_Collect_Payment__c,EventApi__Is_Required_Schedule_Item__c,OrderApi__Display_Item__c,OrderApi__Foreign_Key__c,OrderApi__Incomplete__c,OrderApi__Parent_Foreign_Key__c,OrderApi__Subscription_Start_Date__c,OrderApi__Item_Tax_Percent__c,OrderApi__Parent_Is_Installment_Calculated__c,OrderApi__Parent_Total_Installment_Price__c,OrderApi__Parent_Total__c,OrderApi__Tax_Amount__c,OrderApi__Total_with_Tax__c,OrderApi__AR_Account__c,OrderApi__Adjustment_Reason__c,OrderApi__Adjustments__c,OrderApi__Amount_Paid__c,OrderApi__Amount_Refunded__c,OrderApi__Balance_Due__c,OrderApi__Credit_Note__c,OrderApi__Credits_Applied__c,OrderApi__Deferred_Revenue_Adjustment__c,OrderApi__Is_Adjustment__c,OrderApi__Is_Line_Posted__c,OrderApi__Payment_Priority__c,OrderApi__Posted_Date__c,OrderApi__Credit_Memo__c,OrderApi__Item_Name__c,OrderApi__Overall_Total__c,Revenue_Category__c,Revenue_Subcategory__c,Program_Term_Is_Maintenance__c,OrderApi__Sales_Order__r.External_Id__c,OrderApi__Account__r.External_Id__c,OrderApi__Business_Group__r.Name,OrderApi__Contact__r.External_Id__c,OrderApi__GL_Account__r.Name,OrderApi__Item_Class__r.Name,OrderApi__Item__r.External_Id__c,OrderApi__Package_Item__r.External_Id__c,OrderApi__Payment_Method__r.External_Id__c,OrderApi__Price_Rule__r.External_Id__c,OrderApi__Sales_Order_Line__r.External_Id__c,OrderApi__Shipping_Method__r.Name,OrderApi__Subscription_Plan__r.Name,OrderApi__Subscription__r.External_Id__c,EventApi__Attendee__r.External_Id__c,EventApi__Event__r.Name,EventApi__Schedule_Item__r.External_Id__c,EventApi__Sponsor_Package__r.Name,EventApi__Ticket_Type__r.External_Id__c,ProgramApi__Program_Profile__r.Name,ProgramApi__Program_Term__r.Name,OrderApi__AR_Account__r.Name,OrderApi__Credit_Note__r.External_Id__c,OrderApi__Credit_Memo__r.Name
a1I4W00000H4K28UAF,false,0000002523,1897,2020-08-28T02:16:22.000+0000,2020-09-28T06:19:08.000+0000,2020-09-28T06:19:08.000+0000,a1J4W00000CvxIUUAZ,0014W000021flzSQAQ,2014-10-02,0,,,false,false,,false,true,a0o4W00000MOvweQAD,true,0034W00002AU8RyQAL,false,false,,Contact,a104W00000FuSxDQAV,false,false,true,false,false,false,false,false,true,a134W000008hIDDQA2,a154W000008mjppQAA,Cloud Stress Ball,1,,,true,,1,0,0,,Northeast,Leila Simon,United States,,20017,Washington DC,3110 10th street,,,,0,false,false,0,0,0,,,,,,,0,,,,false,false,false,rJ5GccDPnN56iLMZx37h78Y4rOdJ7R,false,,,0,false,0,0,,,,,0,0,0,0,,0,false,false,false,,,,,0,Other,Other,false,989,87,FON-International Association,296,4500 - Merchandise Income,FON-Merchandise Class,480,,,,,,,,,,,,,,,,,
a1I4W00000H4K29UAF,false,0000002524,1967,2020-08-28T02:16:22.000+0000,2020-09-28T06:19:08.000+0000,2020-09-28T06:19:08.000+0000,a1J4W00000CvxIUUAZ,0014W000021flzSQAQ,,0,,,false,false,,false,true,a0o4W00000MOvweQAD,true,0034W00002AU8RyQAL,false,false,,Contact,a104W00000FuSwjQAF,false,false,true,false,false,false,false,true,true,a134W000008hIDVQA2,,Tax Class Default Tax Rate,0,,,true,,1,0,0,,Northeast,Leila Simon,United States,,20017,Washington DC,3110 10th street,,,,0,false,false,0,0,0,,,,,,,0,,,,false,false,false,kf4HmxAyvSJE97j9UkeRUu8Lu20BIS,false,,,0,false,0,0,,,,,0,0,0,0,,0,false,false,false,,,,,0,"Shipping, Tax & Delivery",Tax/VAT,false,989,87,FON-International Association,296,1000 - Cash,FON-Tax Class,,,,,,,,,,,,,,,,,,
a1I4W00000H4K2AUAV,false,0000002525,1968,2020-08-28T02:16:22.000+0000,2020-09-28T06:19:08.000+0000,2020-09-28T06:19:08.000+0000,a1J4W00000CvxIVUAZ,0014W000021flzSQAQ,,0,,,false,false,,false,true,a0o4W00000MOvweQAD,true,0034W00002AU8RyQAL,false,false,,Contact,a104W00000FuSwmQAF,false,false,true,false,false,false,false,false,true,a134W000008hIDCQA2,a154W000008mjpvQAA,Research Paper,5,,,false,a1C4W000006w7CQUAY,1,0,2,,Northeast,Leila Simon,United States,,20017,Washington DC,3110 10th street,,,,2,false,false,0,0,2,,,,,,,0,,,,false,false,false,pYagDIms0cwyFVSzZqyNyS1OHKdrEz,false,,,0,false,0,0,,,,,0,0,0,0,,0,false,false,false,,,,,0,Other,Other,false,990,87,FON-International Association,296,4000 - Income,FON-Publication Class,537,,,568,,,,,,,,,,,,,,
a1I4W00000H4K2BUAV,false,0000002526,1969,2020-08-28T02:16:22.000+0000,2020-09-28T06:19:08.000+0000,2020-09-28T06:19:08.000+0000,a1J4W00000CvxIWUAZ,0014W000021flzSQAQ,2015-09-18,0,,,false,false,,false,true,a0o4W00000MOvweQAD,true,0034W00002AU8UcQAL,false,false,2016-06-30,Contact,a104W00000FuSwjQAF,false,false,true,false,false,false,true,false,true,a134W000008hIDHQA2,a154W000008mjpLQAQ,Professional Membership,300,,,true,,1,0,250,,Lake,Millie Moody,United States,,48632,Michigan,7744 Mystic Lake Dr,,a1R4W0000048ZSLUA2,,250,false,false,0,0,250,,,,,,,0,,,,false,false,false,hiUV0x5rKHMSgmcisXkYNkYNh6wfng,false,,,0,false,0,0,,,,,0,0,0,0,,0,false,false,false,,,,,0,Membership,New Member,false,991,87,FON-International Association,297,1000 - Cash,FON-Individual Memberships,546,,,,,,FON-1 Year Anniversary,,,,,,,,,,,
a1I4W00000H4K2CUAV,false,0000002527,1970,2020-08-28T02:16:22.000+0000,2020-09-28T06:19:08.000+0000,2020-09-28T06:19:08.000+0000,a1J4W00000CvxIWUAZ,0014W000021flzSQAQ,2015-09-18,0,,,false,false,,false,true,a0o4W00000MOvweQAD,true,0034W00002AU8UcQAL,false,false,,Contact,a104W00000FuSxDQAV,false,false,true,false,false,false,false,false,true,a134W000008hIDDQA2,a154W000008mjppQAA,Cloud Stress Ball,1,,,true,,1,0,0,,Lake,Millie Moody,United States,,48632,Michigan,7744 Mystic Lake Dr,,,,0,false,false,0,0,0,,,,,,,0,,,,false,false,false,Kgpd5V1WyDWa9BZ2O3RAybvQrBzpPo,false,,,0,false,0,0,,,,,0,0,0,0,,0,false,false,false,,,,,0,Other,Other,false,991,87,FON-International Association,297,4500 - Merchandise Income,FON-Merchandise Class,480,,,,,,,,,,,,,,,,,
a1I4W00000H4K2DUAV,false,0000002528,1971,2020-08-28T02:16:22.000+0000,2020-09-28T06:19:08.000+0000,2020-09-28T06:19:08.000+0000,a1J4W00000CvxIWUAZ,0014W000021flzSQAQ,,0,,,false,false,,false,true,a0o4W00000MOvweQAD,true,0034W00002AU8UcQAL,false,false,,Contact,a104W00000FuSwjQAF,false,false,true,false,false,false,false,true,true,a134W000008hIDVQA2,,Tax Class Default Tax Rate,0,,,true,,1,0,0,,Lake,Millie Moody,United States,,48632,Michigan,7744 Mystic Lake Dr,,,,0,false,false,0,0,0,,,,,,,0,,,,false,false,false,IznboZ3hmKfSZRpuEznLD8BmDUj4Pz,false,,,0,false,0,0,,,,,0,0,0,0,,0,false,false,false,,,,,0,"Shipping, Tax & Delivery",Tax/VAT,false,991,87,FON-International Association,297,1000 - Cash,FON-Tax Class,,,,,,,,,,,,,,,,,,
a1I4W00000H4K2EUAV,false,0000002529,1972,2020-08-28T02:16:22.000+0000,2020-09-28T06:19:08.000+0000,2020-09-28T06:19:08.000+0000,a1J4W00000CvxIXUAZ,0014W000021flzSQAQ,,0,,,false,false,,false,true,a0o4W00000MOvweQAD,true,0034W00002AU8T6QAL,false,false,,Account,a104W00000FuSxDQAV,false,false,true,false,false,false,false,false,true,a134W000008hIDDQA2,a154W000008mjpyQAA,Fonteva Note Pad,1,,,false,a1C4W000006w74LUAQ,1,0,1,,Arlington,Bob Kelley,United States,,22201,Virginia,932 N Kenmore St,,,,1,false,false,0,0,1,,,,,,,0,,,,false,false,false,tXqtMcsT1lMhBV8EF7D5boDllwqbrT,false,,,0,false,0,0,,,,,0,0,0,0,,0,false,false,false,,,,,0,Other,Other,false,992,87,FON-International Association,38,4500 - Merchandise Income,FON-Merchandise Class,484,,,481,,,,,,,,,,,,,,
a1I4W00000H4K2FUAV,false,0000002530,1973,2020-08-28T02:16:22.000+0000,2020-09-28T06:19:08.000+0000,2020-09-28T06:19:08.000+0000,a1J4W00000CvxIXUAZ,0014W000021flzSQAQ,,0,,,false,false,,false,true,a0o4W00000MOvweQAD,true,0034W00002AU8T6QAL,false,false,,Account,a104W00000FuSwjQAF,false,false,true,false,false,false,false,true,true,a134W000008hIDVQA2,,Tax Class Default Tax Rate,0,,,true,,1,0,0,,Arlington,Bob Kelley,United States,,22201,Virginia,932 N Kenmore St,,,,0,false,false,0,0,0,,,,,,,0,,,,false,false,false,I93XOi3ywjPIvGzbzVYetYzvpoSuqC,false,,,0,false,0,0,,,,,0,0,0,0,,0,false,false,false,,,,,0,"Shipping, Tax & Delivery",Tax/VAT,false,992,87,FON-International Association,38,1000 - Cash,FON-Tax Class,,,,,,,,,,,,,,,,,,
a1I4W00000H4K2GUAV,false,0000002531,1974,2020-08-28T02:16:22.000+0000,2020-09-28T06:19:08.000+0000,2020-09-28T06:19:08.000+0000,a1J4W00000CvxIYUAZ,0014W000021fm0RQAQ,2014-10-14,0,,,false,false,,false,true,a0o4W00000MOvweQAD,true,0034W00002AU8TMQA1,false,false,2015-06-30,Contact,a104W00000FuSwjQAF,false,false,true,false,false,false,true,false,true,a134W000008hIDHQA2,a154W000008mjpLQAQ,Professional Membership,300,,,true,,1,0,225,,Scottsdale,Eva Foxworth,United States,,85258,Arizona,7868 E Via Marina,,a1R4W0000048ZSLUA2,,225,false,false,0,0,225,,,,,,,0,,,,false,false,false,94y7WkITVeSHeVLT12xvPqt0CQiiKL,false,,,0,false,0,0,,,,,0,0,0,0,,0,false,false,false,,,,,0,Membership,New Member,false,993,72,FON-International Association,298,1000 - Cash,FON-Individual Memberships,546,,,,,,FON-1 Year Anniversary,,,,,,,,,,,
a1I4W00000H4K2HUAV,false,0000002532,1975,2020-08-28T02:16:22.000+0000,2020-09-28T06:19:08.000+0000,2020-09-28T06:19:08.000+0000,a1J4W00000CvxIYUAZ,0014W000021fm0RQAQ,2014-10-14,0,,,false,false,,false,true,a0o4W00000MOvweQAD,true,0034W00002AU8TMQA1,false,false,,Contact,a104W00000FuSxDQAV,false,false,true,false,false,false,false,false,true,a134W000008hIDDQA2,a154W000008mjppQAA,Cloud Stress Ball,1,,,true,,1,0,0,,Scottsdale,Eva Foxworth,United States,,85258,Arizona,7868 E Via Marina,,,,0,false,false,0,0,0,,,,,,,0,,,,false,false,false,6aq4hlKNzpGkMgXHwdtGPel0C2Z7mE,false,,,0,false,0,0,,,,,0,0,0,0,,0,false,false,false,,,,,0,Other,Other,false,993,72,FON-International Association,298,4500 - Merchandise Income,FON-Merchandise Class,480,,,,,,,,,,,,,,,,,
a1I4W00000H4K2IUAV,false,0000002533,1976,2020-08-28T02:16:22.000+0000,2020-09-28T06:19:08.000+0000,2020-09-28T06:19:08.000+0000,a1J4W00000CvxIYUAZ,0014W000021fm0RQAQ,,0,,,false,false,,false,true,a0o4W00000MOvweQAD,true,0034W00002AU8TMQA1,false,false,,Contact,a104W00000FuSwjQAF,false,false,true,false,false,false,false,true,true,a134W000008hIDVQA2,,Tax Class Default Tax Rate,0,,,true,,1,0,0,,Scottsdale,Eva Foxworth,United States,,85258,Arizona,7868 E Via Marina,,,,0,false,false,0,0,0,,,,,,,0,,,,false,false,false,10RtPktaeIEnUM0avbknhcFjfvRIs8,false,,,0,false,0,0,,,,,0,0,0,0,,0,false,false,false,,,,,0,"Shipping, Tax & Delivery",Tax/VAT,false,993,72,FON-International Association,298,1000 - Cash,FON-Tax Class,,,,,,,,,,,,,,,,,,
a1I4W00000H4K2JUAV,false,0000002534,1977,2020-08-28T02:16:22.000+0000,2020-09-28T06:19:08.000+0000,2020-09-28T06:19:08.000+0000,a1J4W00000CvxIZUAZ,0014W000021fm0RQAQ,,0,,,false,false,,false,true,a0o4W00000MOvweQAD,true,0034W00002AU8TMQA1,false,false,,Contact,a104W00000FuSwmQAF,false,false,false,false,false,false,false,false,true,a134W000008hIDDQA2,a154W000008mjq2QAA,Polo Shirt,50,,,false,a1C4W000006w74EUAQ,1,0,50,,Scottsdale,Eva Foxworth,United States,,85258,Arizona,7868 E Via Marina,,,,50,false,false,0,0,50,,,,,,,0,,,,false,false,false,RfCbRzd4sXM7WexPKStmyw4NZhSoFR,false,,,0,false,0,0,,,a104W00000FuSwkQAF,,0,0,0,0,,0,false,false,false,,,,Polo Shirt,0,Other,Other,false,994,72,FON-International Association,298,4000 - Income,FON-Merchandise Class,534,,,347,,,,,,,,,,,,1100 - Accounts Receivable,,
a1I4W00000H4K2KUAV,false,0000002535,1978,2020-08-28T02:16:22.000+0000,2020-09-28T06:19:08.000+0000,2020-09-28T06:19:08.000+0000,a1J4W00000CvxIaUAJ,0014W000021fm0RQAQ,2016-11-14,0,,,false,false,,false,true,a0o4W00000MOvweQAD,true,0034W00002AU8UdQAL,false,false,2017-11-13,Contact,a104W00000FuSwjQAF,false,false,false,false,false,false,true,false,true,a134W000008hIDHQA2,a154W000008mjpLQAQ,Professional Membership,300,,,true,,1,0,200,,Evansville,Helena Foxworth,United States,,47714,Indiana,1715 Ravenswood Dr,,a1R4W0000048ZSLUA2,,200,false,false,0,0,200,,,,,,,0,,,,false,false,false,9tSKErEVMOAaSiKLJp9QblJiGMTI7R,false,,2016-11-14,0,false,0,0,,,a104W00000FuSwkQAF,,0,0,0,0,,0,false,false,false,,,,Professional Membership,0,Membership,New Member,false,995,72,FON-International Association,299,1000 - Cash,FON-Individual Memberships,546,,,,,,FON-1 Year Anniversary,,,,,,,,,1100 - Accounts Receivable,,
a1I4W00000H4K2LUAV,false,0000002536,1979,2020-08-28T02:16:22.000+0000,2020-09-28T06:19:08.000+0000,2020-09-28T06:19:08.000+0000,a1J4W00000CvxIaUAJ,0014W000021fm0RQAQ,2016-11-14,0,,,false,false,,false,true,a0o4W00000MOvweQAD,true,0034W00002AU8UdQAL,false,false,,Contact,a104W00000FuSxDQAV,false,false,false,false,false,false,false,false,true,a134W000008hIDDQA2,a154W000008mjppQAA,Cloud Stress Ball,1,,,true,,1,0,0,,Evansville,Helena Foxworth,United States,,47714,Indiana,1715 Ravenswood Dr,,,,0,false,false,0,0,0,,,,,,,0,,,,false,false,false,f9AjcCvTi6tyYWC7trpWt83ksVBlAE,false,,,0,false,0,0,,,a104W00000FuSwkQAF,,0,0,0,0,,0,false,false,false,,,,Cloud Stress Ball,0,Other,Other,false,995,72,FON-International Association,299,4500 - Merchandise Income,FON-Merchandise Class,480,,,,,,,,,,,,,,,1100 - Accounts Receivable,,
a1I4W00000H4K2MUAV,false,0000002537,1980,2020-08-28T02:16:22.000+0000,2020-09-28T06:19:08.000+0000,2020-09-28T06:19:08.000+0000,a1J4W00000CvxIbUAJ,0014W000021fm0RQAQ,,0,,,false,false,,false,true,a0o4W00000MOvweQAD,true,0034W00002AU8UdQAL,false,false,,Contact,a104W00000FuSxDQAV,false,false,true,false,false,false,false,false,true,a134W000008hIDDQA2,a154W000008mjpqQAA,Fonteva Coffee Mug,3,,,false,a1C4W000006w73lUAA,1,0,3,,Evansville,Helena Foxworth,United States,,47714,Indiana,1715 Ravenswood Dr,,,,3,false,false,0,0,3,,,,,,,0,,,,false,false,false,4hSr7JoTmiBeDr8RDbLnW1diDYz4tm,false,,,0,false,0,0,,,,,0,0,0,0,,0,false,false,false,,,,,0,Other,Other,false,996,72,FON-International Association,299,4500 - Merchandise Income,FON-Merchandise Class,482,,,479,,,,,,,,,,,,,,
a1I4W00000H4K2NUAV,false,0000002538,1981,2020-08-28T02:16:22.000+0000,2020-09-28T06:19:08.000+0000,2020-09-28T06:19:08.000+0000,a1J4W00000CvxIbUAJ,0014W000021fm0RQAQ,,0,,,false,false,,false,true,a0o4W00000MOvweQAD,true,0034W00002AU8UdQAL,false,false,,Contact,a104W00000FuSwjQAF,false,false,true,false,false,false,false,true,true,a134W000008hIDVQA2,,Tax Class Default Tax Rate,0,,,true,,1,0,0,,Evansville,Helena Foxworth,United States,,47714,Indiana,1715 Ravenswood Dr,,,,0,false,false,0,0,0,,,,,,,0,,,,false,false,false,0VQRJI9GJDzsnTXHgTMccMKHFNQOjX,false,,,0,false,0,0,,,,,0,0,0,0,,0,false,false,false,,,,,0,"Shipping, Tax & Delivery",Tax/VAT,false,996,72,FON-International Association,299,1000 - Cash,FON-Tax Class,,,,,,,,,,,,,,,,,,
a1I4W00000H4K2OUAV,false,0000002539,1982,2020-08-28T02:16:22.000+0000,2020-09-28T06:19:08.000+0000,2020-09-28T06:19:08.000+0000,a1J4W00000CvxIcUAJ,0014W000021fm0RQAQ,2016-11-28,1,10,9,false,true,Contact,true,true,a0o4W00000MOvweQAD,true,0034W00002AU8UeQAL,false,false,2017-11-27,Account,a104W00000FuSwjQAF,false,false,true,false,false,false,true,false,true,a134W000008hIDMQA2,a154W000008mjpAQAQ,Institutional Membership,2500,,,true,,1,0,2500,,Oyster Bay,Max Foxworth,United States,,,New York,45 Mccouns Ln,,a1R4W0000048ZSKUA2,,2500,false,false,0,0,2500,,,,,,,0,,,,false,false,false,lC3Us6HyD3C4rj0Io9HwsfHXs3xrB4,false,,,0,false,0,0,,,,,0,0,0,0,,0,false,false,false,,,,,0,Membership,New Member,false,997,72,FON-International Association,300,1000 - Cash,FON-Organizational Memberships,543,,,,,,FON-1 Year Calendar,,,,,,,,,,,
a1I4W00000H4K2PUAV,false,0000002540,2049,2020-08-28T02:16:22.000+0000,2020-09-28T06:19:09.000+0000,2020-09-28T06:19:09.000+0000,a1J4W00000CvxIcUAJ,0014W000021fm0RQAQ,2016-11-28,0,,,false,false,,false,true,a0o4W00000MOvweQAD,true,0034W00002AU8UeQAL,false,false,,Account,a104W00000FuSxDQAV,false,false,true,false,false,false,false,false,true,a134W000008hIDDQA2,a154W000008mjppQAA,Cloud Stress Ball,1,,,true,,1,0,0,,Oyster Bay,Max Foxworth,United States,,,New York,45 Mccouns Ln,,,,0,false,false,0,0,0,,,,,,,0,,,,false,false,false,9Q8noQzxis6bCbfXWw66eCqDOYrXIj,false,,,0,false,0,0,,,a104W00000FuSwkQAF,,0,0,0,0,,0,false,false,false,,,,,0,Other,Other,false,997,72,FON-International Association,300,4500 - Merchandise Income,FON-Merchandise Class,480,,,,,,,,,,,,,,,1100 - Accounts Receivable,,
a1I4W00000H4K2QUAV,false,0000002541,2050,2020-08-28T02:16:22.000+0000,2020-09-28T06:19:09.000+0000,2020-09-28T06:19:09.000+0000,a1J4W00000CvxIcUAJ,0014W000021fm0RQAQ,,0,,,false,false,,false,true,a0o4W00000MOvweQAD,true,0034W00002AU8UeQAL,false,false,,Account,a104W00000FuSwjQAF,false,false,true,false,false,false,false,true,true,a134W000008hIDVQA2,,Tax Class Default Tax Rate,0,,,true,,1,0,0,,Oyster Bay,Max Foxworth,United States,,,New York,45 Mccouns Ln,,,,0,false,false,0,0,0,,,,,,,0,,,,false,false,false,mDzYP1KlLdW0lNCVM9ic1VHAdPYDP4,false,,,0,false,0,0,,,,,0,0,0,0,,0,false,false,false,,,,,0,"Shipping, Tax & Delivery",Tax/VAT,false,997,72,FON-International Association,300,1000 - Cash,FON-Tax Class,,,,,,,,,,,,,,,,,,
a1I4W00000H4K2RUAV,false,0000002542,2051,2020-08-28T02:16:22.000+0000,2020-09-28T06:19:09.000+0000,2020-09-28T06:19:09.000+0000,a1J4W00000CvxIdUAJ,0014W000021fm0RQAQ,,0,,,false,false,,false,true,a0o4W00000MOvweQAD,true,0034W00002AU8UeQAL,false,false,,Contact,a104W00000FuSxDQAV,false,false,true,false,false,false,false,false,true,a134W000008hIDDQA2,a154W000008mjpJQAQ,Mug,40,,,false,a1C4W000006w73kUAA,1,0,40,,Muskegon,Max Foxworth,United States,,49444,Michigan,3368 Black Creek Rd,,,,40,false,false,0,0,40,,,,,,,0,,,,false,false,false,4Xu3YdjufLc1bVBOYUx9SOJEHDv1A1,false,,,0,false,0,0,,,,,0,0,0,0,,0,false,false,false,,,,,0,Other,Other,false,998,72,FON-International Association,300,4500 - Merchandise Income,FON-Merchandise Class,478,,,475,,,,,,,,,,,,,,
a1I4W00000H4K2SUAV,false,0000002543,2052,2020-08-28T02:16:22.000+0000,2020-09-28T06:19:09.000+0000,2020-09-28T06:19:09.000+0000,a1J4W00000CvxIdUAJ,0014W000021fm0RQAQ,,0,,,false,false,,false,true,a0o4W00000MOvweQAD,true,0034W00002AU8UeQAL,false,false,,Contact,a104W00000FuSwjQAF,false,false,true,false,false,false,false,true,true,a134W000008hIDVQA2,,Tax Class Default Tax Rate,0,,,true,,1,0,0,,Muskegon,Max Foxworth,United States,,49444,Michigan,3368 Black Creek Rd,,,,0,false,false,0,0,0,,,,,,,0,,,,false,false,false,KQM2d8JkRXznlyo5aASkM22KV1XtrD,false,,,0,false,0,0,,,,,0,0,0,0,,0,false,false,false,,,,,0,"Shipping, Tax & Delivery",Tax/VAT,false,998,72,FON-International Association,300,1000 - Cash,FON-Tax Class,,,,,,,,,,,,,,,,,,
a1I4W00000H4K2TUAV,false,0000002544,2053,2020-08-28T02:16:22.000+0000,2020-09-28T06:19:09.000+0000,2020-09-28T06:19:09.000+0000,a1J4W00000CvxIeUAJ,0014W000021fm0SQAQ,2014-04-20,0,,,false,false,,false,true,a0o4W00000MOvweQAD,true,0034W00002AU8UfQAL,false,false,2014-06-30,Contact,a104W00000FuSwjQAF,false,false,true,false,false,false,true,false,true,a134W000008hIDHQA2,a154W000008mjp9QAA,Associate Membership,150,,,true,,1,0,37.5,,Lansing,Dennis Brixton,United States,,48910,Michigan,4931 Contec Dr,,a1R4W0000048ZSLUA2,,37.5,false,false,0,0,37.5,,,,,,,0,,,,false,false,false,Rkd2TRUbIKNygDDS5mg2Yk6eKJjT9S,false,,,0,false,0,0,,,,,0,0,0,0,,0,false,false,false,,,,,0,Membership,New Member,false,999,71,FON-International Association,301,1000 - Cash,FON-Individual Memberships,545,,,,,,FON-1 Year Anniversary,,,,,,,,,,,
a1I4W00000H4K2UUAV,false,0000002545,2054,2020-08-28T02:16:22.000+0000,2020-09-28T06:19:09.000+0000,2020-09-28T06:19:09.000+0000,a1J4W00000CvxIeUAJ,0014W000021fm0SQAQ,2014-04-20,0,,,false,false,,false,true,a0o4W00000MOvweQAD,true,0034W00002AU8UfQAL,false,false,,Contact,a104W00000FuSxDQAV,false,false,true,false,false,false,false,false,true,a134W000008hIDDQA2,a154W000008mjppQAA,Cloud Stress Ball,1,,,true,,1,0,0,,Lansing,Dennis Brixton,United States,,48910,Michigan,4931 Contec Dr,,,,0,false,false,0,0,0,,,,,,,0,,,,false,false,false,Qs3dpnwCn3N5UkC9iSSaDxE5OXY5GK,false,,,0,false,0,0,,,,,0,0,0,0,,0,false,false,false,,,,,0,Other,Other,false,999,71,FON-International Association,301,4500 - Merchandise Income,FON-Merchandise Class,480,,,,,,,,,,,,,,,,,
a1I4W00000H4K2VUAV,false,0000002546,2055,2020-08-28T02:16:22.000+0000,2020-09-28T06:19:09.000+0000,2020-09-28T06:19:09.000+0000,a1J4W00000CvxIeUAJ,0014W000021fm0SQAQ,,0,,,false,false,,false,true,a0o4W00000MOvweQAD,true,0034W00002AU8UfQAL,false,false,,Contact,a104W00000FuSwjQAF,false,false,true,false,false,false,false,true,true,a134W000008hIDVQA2,,Tax Class Default Tax Rate,0,,,true,,1,0,0,,Lansing,Dennis Brixton,United States,,48910,Michigan,4931 Contec Dr,,,,0,false,false,0,0,0,,,,,,,0,,,,false,false,false,h2htFLUJD5kBtIbQZU72BVywnw2JV5,false,,,0,false,0,0,,,,,0,0,0,0,,0,false,false,false,,,,,0,"Shipping, Tax & Delivery",Tax/VAT,false,999,71,FON-International Association,301,1000 - Cash,FON-Tax Class,,,,,,,,,,,,,,,,,,
a1I4W00000H4K2WUAV,false,0000002547,2056,2020-08-28T02:16:22.000+0000,2020-09-28T06:19:09.000+0000,2020-09-28T06:19:09.000+0000,a1J4W00000CvxIfUAJ,0014W000021fm0SQAQ,,0,,,false,false,,false,true,a0o4W00000MOvweQAD,true,0034W00002AU8UfQAL,false,false,,Contact,a104W00000FuSwmQAF,false,false,true,false,false,false,false,false,true,a134W000008hIDCQA2,a154W000008mjpvQAA,Research Paper,5,,,false,a1C4W000006w79cUAA,1,0,5,,Lansing,Dennis Brixton,United States,,48910,Michigan,4931 Contec Dr,,,,5,false,false,0,0,5,,,,,,,0,,,,false,false,false,nLpgxAKpxVodokMYVbb8PCEo0hvX77,false,,,0,false,0,0,,,,,0,0,0,0,,0,false,false,false,,,,,0,Other,Other,false,1062,71,FON-International Association,301,4000 - Income,FON-Publication Class,537,,,350,,,,,,,,,,,,,,
